Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,nbrA,CA,IA,prmt,mt,Apmt,EMGtrial,force,EMG,Gender,age,RT_conf,Block,Trial
4,1,2.0,3,0.666015625,0.0,1.0,0.0,1.0,595.703125,70.3125,0.595703125,I,1.790105136,1,H,21,NAN,5,34
4,2,2.0,3,0.609375,1.0,1.0,1.0,0.0,525.8789063,83.49609375,0.525878906,C,1.395630207,1,H,21,NAN,5,35
4,1,2.0,3,0.760253906,0.0,1.0,0.0,1.0,635.7421875,124.5117188,0.635742188,I,0.714617828,1,H,21,NAN,5,36
4,2,2.0,1,0.584472656,1.0,1.0,1.0,0.0,475.5859375,108.8867188,0.475585938,C,1.15420525,1,H,21,NAN,5,37
4,1,2.0,3,0.666503906,0.0,1.0,0.0,1.0,570.8007813,95.703125,0.570800781,I,1.009905276,1,H,21,NAN,5,38
4,2,2.0,3,0.65234375,1.0,1.0,1.0,0.0,556.640625,95.703125,0.556640625,C,1.302892723,1,H,21,NAN,5,39
4,1,2.0,1,0.774414063,0.0,1.0,0.0,1.0,685.0585938,89.35546875,0.685058594,I,0.905592794,1,H,21,NAN,5,40
4,1,1.0,1,0.807128906,1.0,1.0,1.0,0.0,685.546875,121.5820313,0.685546875,C,0.664080483,1,H,21,NAN,5,41
4,1,1.0,1,0.730957031,1.0,1.0,1.0,0.0,653.8085938,77.1484375,0.653808594,C,1.01543042,1,H,21,NAN,5,42
4,1,2.0,2,0.763671875,0.0,1.0,0.0,1.0,639.1601563,124.5117188,0.639160156,I,1.120355256,1,H,21,NAN,5,43
4,1,1.0,3,0.665039063,1.0,1.0,1.0,0.0,590.8203125,74.21875,0.590820313,C,1.07315541,1,H,21,NAN,5,44
4,1,2.0,2,0.66015625,0.0,1.0,0.0,1.0,562.9882813,97.16796875,0.562988281,I,1.088130262,1,H,21,NAN,5,45
4,1,1.0,3,0.746582031,1.0,1.0,1.0,0.0,690.4296875,56.15234375,0.690429688,C,1.303792869,1,H,21,NAN,5,46
4,2,2.0,1,0.594726563,1.0,1.0,1.0,0.0,506.8359375,87.890625,0.506835938,C,1.497267688,1,H,21,NAN,5,47
4,1,1.0,2,0.810058594,1.0,2.0,1.0,1.0,712.4023438,97.65625,0.740234375,C,1.166467893,1,H,21,NAN,5,48
4,1,2.0,1,0.686035156,0.0,1.0,0.0,1.0,567.3828125,118.6523438,0.567382813,I,1.232542736,1,H,21,NAN,5,49
4,2,1.0,1,0.951171875,0.0,1.0,0.0,1.0,884.765625,66.40625,0.884765625,I,1.096730406,1,H,21,NAN,5,50
4,2,2.0,2,0.658691406,1.0,2.0,1.0,1.0,574.21875,84.47265625,0.157226563,I C,1.688017654,1,H,21,NAN,5,51
4,2,2.0,3,0.8203125,1.0,2.0,1.0,1.0,738.28125,82.03125,0.186035156,I C,1.729805147,1,H,21,NAN,5,52
4,2,2.0,3,0.533691406,1.0,1.0,1.0,0.0,492.6757813,41.015625,0.492675781,C,2.993967421,1,H,21,NAN,5,53
4,2,2.0,3,0.692871094,1.0,1.0,1.0,0.0,594.7265625,98.14453125,0.594726563,C,1.028817772,1,H,21,NAN,5,54
4,1,1.0,3,0.645507813,1.0,1.0,1.0,0.0,560.546875,84.9609375,0.560546875,C,1.006905422,1,H,21,NAN,5,55
4,2,2.0,3,0.672851563,1.0,1.0,1.0,0.0,595.2148438,77.63671875,0.595214844,C,0.865442801,1,H,21,NAN,5,56
4,1,1.0,2,0.822265625,1.0,1.0,1.0,0.0,724.1210938,98.14453125,0.724121094,C,1.1278429,1,H,21,NAN,5,57
4,1,2.0,1,0.625,0.0,1.0,0.0,1.0,525.390625,99.609375,0.525390625,I,0.846142805,1,H,21,NAN,5,58
4,1,1.0,3,0.772949219,1.0,1.0,1.0,0.0,669.4335938,103.515625,0.669433594,C,1.01574292,1,H,21,NAN,5,59
4,2,2.0,4,0.680175781,1.0,1.0,1.0,0.0,596.6796875,83.49609375,0.596679688,C,1.352405214,1,H,21,NAN,5,60
4,1,1.0,4,0.699707031,1.0,1.0,1.0,0.0,500.4882813,199.21875,0.500488281,C,1.043992915,1,H,21,NAN,5,61
4,2,2.0,3,0.858886719,1.0,2.0,2.0,0.0,763.671875,95.21484375,0.609863281,C C,0.812305311,1,H,21,NAN,5,62
4,1,1.0,3,0.606933594,1.0,1.0,1.0,0.0,420.8984375,186.0351563,0.420898438,C,0.907842939,1,H,21,NAN,5,63
4,1,2.0,4,0.599121094,0.0,1.0,0.0,1.0,475.5859375,123.5351563,0.475585938,I,0.853017804,1,H,21,NAN,5,64
4,1,1.0,4,0.866699219,1.0,1.0,1.0,0.0,742.1875,124.5117188,0.7421875,C,0.703555476,1,H,21,NAN,5,65
4,2,2.0,4,0.736328125,1.0,1.0,1.0,0.0,631.3476563,104.9804688,0.631347656,C,1.189630243,1,H,21,NAN,5,66
4,2,1.0,4,0.678222656,0.0,1.0,0.0,1.0,566.40625,111.8164063,0.56640625,I,0.901792941,1,H,21,NAN,5,67
4,1,1.0,4,0.784179688,1.0,1.0,1.0,0.0,676.2695313,107.9101563,0.676269531,C,0.618705491,1,H,21,NAN,5,68
4,2,2.0,1,1.041992188,1.0,1.0,1.0,0.0,925.2929688,116.6992188,0.925292969,C,0.620217845,1,H,21,NAN,5,69
4,2,2.0,4,0.723144531,1.0,1.0,1.0,0.0,626.953125,96.19140625,0.626953125,C,1.145180251,1,H,21,NAN,5,70
5,2,1.0,1,0.784667969,0.0,1.0,0.0,1.0,683.59375,101.0742188,0.68359375,I,1.274705374,1,H,31,NAN,1,1
5,1,1.0,2,0.762207031,1.0,1.0,1.0,0.0,682.6171875,79.58984375,0.682617188,C,1.197267888,1,H,31,NAN,1,2
5,1,1.0,2,0.730957031,1.0,1.0,1.0,0.0,627.4414063,103.515625,0.627441406,C,1.235142881,1,H,31,NAN,1,3
5,1,1.0,3,0.7265625,1.0,1.0,1.0,0.0,638.671875,87.890625,0.638671875,C,1.141917898,1,H,31,NAN,1,4
5,2,2.0,2,0.869140625,1.0,1.0,1.0,0.0,774.9023438,94.23828125,0.774902344,C,1.175880246,1,H,31,NAN,1,5
5,1,1.0,2,0.65625,1.0,1.0,1.0,0.0,572.265625,83.984375,0.572265625,C,1.168842893,1,H,31,NAN,1,6
5,2,2.0,3,0.720703125,1.0,1.0,1.0,0.0,651.8554688,68.84765625,0.651855469,C,1.194005243,1,H,31,NAN,1,7
5,2,1.0,1,0.674804688,0.0,1.0,0.0,1.0,569.8242188,104.9804688,0.569824219,I,0.890367943,1,H,31,NAN,1,8
5,2,1.0,3,0.720214844,0.0,1.0,0.0,1.0,660.6445313,59.5703125,0.660644531,I,1.300330369,1,H,31,NAN,1,9
5,1,1.0,3,0.700195313,1.0,1.0,1.0,0.0,637.6953125,62.5,0.637695313,C,1.199167887,1,H,31,NAN,1,10
5,2,2.0,3,0.572753906,1.0,1.0,1.0,0.0,511.71875,61.03515625,0.51171875,C,1.273692728,1,H,31,NAN,1,11
5,1,1.0,3,0.595214844,1.0,1.0,1.0,0.0,510.2539063,84.9609375,0.510253906,C,0.990542925,1,H,31,NAN,1,12
5,2,1.0,1,1.032226563,0.0,1.0,0.0,1.0,952.1484375,80.078125,0.952148438,I,1.190155389,1,H,31,NAN,1,13
5,2,2.0,2,0.685546875,1.0,1.0,1.0,0.0,614.2578125,71.2890625,0.614257813,C,1.309717722,1,H,31,NAN,1,14
5,2,2.0,2,1.018554688,1.0,2.0,1.0,1.0,947.265625,71.2890625,0.752441406,I C,1.092267761,1,H,31,NAN,1,15
5,2,2.0,1,1.263671875,1.0,1.0,1.0,0.0,1208.007813,55.6640625,1.208007813,C,1.48960519,1,H,31,NAN,1,16
5,2,2.0,1,0.552734375,1.0,1.0,1.0,0.0,475.5859375,77.1484375,0.475585938,C,1.332205218,1,H,31,NAN,1,17
5,1,1.0,1,0.686035156,1.0,1.0,1.0,0.0,566.40625,119.6289063,0.56640625,C,1.030542918,1,H,31,NAN,1,18
5,1,1.0,1,0.651367188,1.0,1.0,1.0,0.0,580.078125,71.2890625,0.580078125,C,1.087242907,1,H,31,NAN,1,19
5,2,2.0,1,0.638183594,1.0,1.0,1.0,0.0,570.3125,67.87109375,0.5703125,C,1.230280236,1,H,31,NAN,1,20
5,1,1.0,2,0.673828125,1.0,2.0,2.0,0.0,594.7265625,79.1015625,0.542480469,C C,1.066205411,1,H,31,NAN,1,21
5,2,2.0,2,0.619140625,1.0,1.0,1.0,0.0,539.0625,80.078125,0.5390625,C,0.858080303,1,H,31,NAN,1,22
5,1,1.0,1,0.887695313,1.0,1.0,1.0,0.0,802.2460938,85.44921875,0.802246094,C,1.013167921,1,H,31,NAN,1,23
5,1,1.0,2,0.615722656,1.0,1.0,1.0,0.0,538.5742188,77.1484375,0.538574219,C,1.084042908,1,H,31,NAN,1,24
5,2,2.0,2,0.578613281,1.0,1.0,1.0,0.0,500.0,78.61328125,0.5,C,0.958955285,1,H,31,NAN,1,25
5,2,2.0,1,0.767089844,1.0,1.0,1.0,0.0,674.3164063,92.7734375,0.674316406,C,0.81684281,1,H,31,NAN,1,26
5,2,2.0,2,0.634765625,1.0,2.0,1.0,1.0,570.8007813,63.96484375,0.469238281,I C,1.185117744,1,H,31,NAN,1,27
5,2,2.0,3,0.52734375,1.0,1.0,1.0,0.0,481.4453125,45.8984375,0.481445313,C,1.395705207,1,H,31,NAN,1,28
5,1,1.0,2,0.604492188,1.0,1.0,1.0,0.0,536.6210938,67.87109375,0.536621094,C,1.279817873,1,H,31,NAN,1,29
5,2,2.0,2,0.587890625,1.0,1.0,1.0,0.0,533.6914063,54.19921875,0.533691406,C,1.353267714,1,H,31,NAN,1,30
5,2,1.0,1,0.638183594,0.0,1.0,0.0,1.0,551.7578125,86.42578125,0.551757813,I,1.1292679,1,H,31,NAN,1,31
5,2,1.0,1,0.607421875,0.0,1.0,0.0,1.0,545.8984375,61.5234375,0.545898438,I,1.230030382,1,H,31,NAN,1,32
5,2,2.0,3,0.520019531,1.0,1.0,1.0,0.0,466.3085938,53.7109375,0.466308594,C,1.408817704,1,H,31,NAN,1,33
5,2,1.0,2,0.60546875,0.0,1.0,0.0,1.0,506.3476563,99.12109375,0.506347656,I,0.90585544,1,H,31,NAN,1,34
5,2,2.0,0,0.669921875,1.0,1.0,1.0,0.0,561.0351563,108.8867188,0.561035156,C,0.854667803,1,H,31,NAN,1,35
5,1,1.0,2,0.671875,1.0,1.0,1.0,0.0,600.0976563,71.77734375,0.600097656,C,1.226017883,1,H,31,NAN,1,36
5,1,1.0,2,0.715820313,1.0,1.0,1.0,0.0,649.9023438,65.91796875,0.649902344,C,1.087480407,1,H,31,NAN,1,37
5,2,2.0,3,0.583007813,1.0,1.0,1.0,0.0,514.1601563,68.84765625,0.514160156,C,1.182380245,1,H,31,NAN,1,38
5,1,1.0,2,0.597167969,1.0,1.0,1.0,0.0,517.578125,79.58984375,0.517578125,C,1.07078041,1,H,31,NAN,1,39
5,1,1.0,2,0.60546875,1.0,1.0,1.0,0.0,539.0625,66.40625,0.5390625,C,1.18723039,1,H,31,NAN,1,40
5,1,1.0,2,0.91796875,1.0,1.0,1.0,0.0,832.03125,85.9375,0.83203125,C,1.208705386,1,H,31,NAN,1,41
5,2,2.0,1,0.500488281,1.0,1.0,1.0,0.0,431.640625,68.84765625,0.431640625,C,1.231167736,1,H,31,NAN,1,42
5,2,1.0,1,0.732421875,0.0,1.0,0.0,1.0,638.671875,93.75,0.638671875,I,0.955055431,1,H,31,NAN,1,43
5,1,1.0,1,0.680664063,1.0,1.0,1.0,0.0,586.9140625,93.75,0.586914063,C,0.916517938,1,H,31,NAN,1,44
5,2,2.0,3,0.509765625,1.0,1.0,1.0,0.0,425.78125,83.984375,0.42578125,C,1.022330273,1,H,31,NAN,1,45
5,2,2.0,1,0.614257813,1.0,1.0,1.0,0.0,527.8320313,86.42578125,0.527832031,C,0.904617794,1,H,31,NAN,1,46
5,2,2.0,2,0.62109375,1.0,1.0,1.0,0.0,529.7851563,91.30859375,0.529785156,C,0.880780299,1,H,31,NAN,1,47
5,2,2.0,1,0.604492188,1.0,1.0,1.0,0.0,532.7148438,71.77734375,0.532714844,C,1.009680276,1,H,31,NAN,1,48
5,1,1.0,3,0.482910156,1.0,1.0,1.0,0.0,411.1328125,71.77734375,0.411132813,C,1.335930363,1,H,31,NAN,1,49
5,2,2.0,3,0.529785156,1.0,1.0,1.0,0.0,459.4726563,70.3125,0.459472656,C,1.26713023,1,H,31,NAN,1,50
5,2,1.0,1,0.643066406,0.0,1.0,0.0,1.0,533.203125,109.8632813,0.533203125,I,1.099505405,1,H,31,NAN,1,51
5,1,1.0,1,0.601074219,1.0,1.0,1.0,0.0,526.8554688,74.21875,0.526855469,C,1.162180394,1,H,31,NAN,1,52
5,2,1.0,1,0.712890625,0.0,1.0,0.0,1.0,644.53125,68.359375,0.64453125,I,1.160130394,1,H,31,NAN,1,53
5,2,2.0,2,0.72265625,1.0,1.0,1.0,0.0,558.1054688,164.5507813,0.558105469,C,0.904717794,1,H,31,NAN,1,54
5,2,1.0,1,0.840820313,0.0,1.0,0.0,1.0,699.7070313,141.1132813,0.699707031,I,0.968167929,1,H,31,NAN,1,55
5,2,2.0,1,0.634765625,1.0,2.0,2.0,0.0,524.9023438,109.8632813,0.258300781,C C,1.576255174,1,H,31,NAN,1,56
5,1,1.0,2,0.536621094,1.0,1.0,1.0,0.0,462.890625,73.73046875,0.462890625,C,1.094517906,1,H,31,NAN,1,57
5,1,1.0,2,0.679199219,1.0,3.0,1.0,2.0,596.6796875,82.51953125,0.450195313,I I C,1.090355407,1,H,31,NAN,1,58
5,1,2.0,0,0.440917969,0.0,1.0,0.0,1.0,355.46875,85.44921875,0.35546875,I,0.98355528,1,H,31,NAN,1,59
5,2,1.0,1,0.666015625,0.0,1.0,0.0,1.0,574.7070313,91.30859375,0.574707031,I,0.952317932,1,H,31,NAN,1,60
5,2,1.0,1,0.533691406,0.0,1.0,0.0,1.0,446.2890625,87.40234375,0.446289063,I,1.139917898,1,H,31,NAN,1,61
5,2,1.0,2,0.645507813,0.0,1.0,0.0,1.0,557.6171875,87.890625,0.557617188,I,1.209267886,1,H,31,NAN,1,62
5,1,1.0,3,0.715332031,1.0,1.0,1.0,0.0,648.4375,66.89453125,0.6484375,C,1.280217873,1,H,31,NAN,1,63
5,2,2.0,3,0.615234375,1.0,1.0,1.0,0.0,564.453125,50.78125,0.564453125,C,1.426717701,1,H,31,NAN,1,64
5,1,1.0,2,0.76171875,1.0,1.0,1.0,0.0,678.2226563,83.49609375,0.678222656,C,1.098880405,1,H,31,NAN,1,65
5,1,2.0,4,0.55859375,0.0,1.0,0.0,1.0,500.0,58.59375,0.5,I,1.459530195,1,H,31,NAN,1,66
5,1,1.0,1,0.546875,1.0,1.0,1.0,0.0,482.9101563,63.96484375,0.482910156,C,1.415392849,1,H,31,NAN,1,67
5,2,2.0,2,0.749511719,1.0,1.0,1.0,0.0,681.640625,67.87109375,0.681640625,C,1.627405165,1,H,31,NAN,1,68
5,1,1.0,1,0.862792969,1.0,1.0,1.0,0.0,778.8085938,83.984375,0.778808594,C,1.166292893,1,H,31,NAN,1,69
5,2,2.0,1,0.826171875,1.0,1.0,1.0,0.0,753.4179688,72.75390625,0.753417969,C,1.136555253,1,H,31,NAN,2,1
5,2,2.0,2,0.731933594,1.0,1.0,1.0,0.0,677.734375,54.19921875,0.677734375,C,1.448155197,1,H,31,NAN,2,2
5,1,1.0,1,0.775878906,1.0,1.0,1.0,0.0,711.4257813,64.453125,0.711425781,C,1.107380404,1,H,31,NAN,2,3
5,1,2.0,2,0.686035156,0.0,1.0,0.0,1.0,628.4179688,57.6171875,0.628417969,I,1.369055211,1,H,31,NAN,2,4
5,1,1.0,1,0.725585938,1.0,1.0,1.0,0.0,664.5507813,61.03515625,0.664550781,C,1.158467895,1,H,31,NAN,2,5
5,1,1.0,3,0.647949219,1.0,1.0,1.0,0.0,579.5898438,68.359375,0.579589844,C,1.187292889,1,H,31,NAN,2,6
5,1,2.0,2,0.805175781,0.0,1.0,0.0,1.0,726.5625,78.61328125,0.7265625,I,1.194442743,1,H,31,NAN,2,7
5,2,2.0,2,0.787109375,1.0,1.0,1.0,0.0,731.4453125,55.6640625,0.731445313,C,1.257280231,1,H,31,NAN,2,8
5,2,1.0,1,0.581542969,0.0,1.0,0.0,1.0,502.4414063,79.1015625,0.502441406,I,1.094742906,1,H,31,NAN,2,9
5,1,1.0,1,0.725585938,1.0,1.0,1.0,0.0,613.7695313,111.8164063,0.613769531,C,0.884217944,1,H,31,NAN,2,10
5,1,1.0,2,0.577636719,1.0,1.0,1.0,0.0,518.0664063,59.5703125,0.518066406,C,1.288405371,1,H,31,NAN,2,11
5,1,1.0,1,0.648925781,1.0,1.0,1.0,0.0,564.453125,84.47265625,0.564453125,C,1.027430418,1,H,31,NAN,2,12
5,2,2.0,3,0.510253906,1.0,1.0,1.0,0.0,458.984375,51.26953125,0.458984375,C,1.499455188,1,H,31,NAN,2,13
5,2,1.0,1,0.591796875,0.0,1.0,0.0,1.0,511.71875,80.078125,0.51171875,I,0.933355435,1,H,31,NAN,2,14
5,1,2.0,2,0.607910156,0.0,1.0,0.0,1.0,493.6523438,114.2578125,0.493652344,I,0.991342779,1,H,31,NAN,2,15
5,2,1.0,1,0.633789063,0.0,1.0,0.0,1.0,552.734375,81.0546875,0.552734375,I,0.999267923,1,H,31,NAN,2,16
5,1,1.0,1,0.8984375,1.0,2.0,2.0,0.0,827.6367188,70.80078125,0.476074219,C C,1.194842888,1,H,31,NAN,2,17
5,2,2.0,2,0.572753906,1.0,1.0,1.0,0.0,500.0,72.75390625,0.5,C,1.164292748,1,H,31,NAN,2,18
5,1,2.0,3,0.574707031,0.0,1.0,0.0,1.0,521.484375,53.22265625,0.521484375,I,1.591742671,1,H,31,NAN,2,19
5,2,2.0,1,0.603027344,1.0,1.0,1.0,0.0,532.2265625,70.80078125,0.532226563,C,1.288230226,1,H,31,NAN,2,20
5,2,1.0,1,0.617675781,0.0,1.0,0.0,1.0,530.7617188,86.9140625,0.530761719,I,1.107217904,1,H,31,NAN,2,21
5,1,1.0,3,0.603027344,1.0,1.0,1.0,0.0,525.8789063,77.1484375,0.525878906,C,1.256730377,1,H,31,NAN,2,22
5,2,2.0,3,0.58203125,1.0,1.0,1.0,0.0,520.0195313,62.01171875,0.520019531,C,1.393667707,1,H,31,NAN,2,23
5,1,1.0,2,0.581542969,1.0,1.0,1.0,0.0,491.2109375,90.33203125,0.491210938,C,1.058217913,1,H,31,NAN,2,24
5,1,1.0,2,0.69921875,1.0,1.0,1.0,0.0,604.4921875,94.7265625,0.604492188,C,1.059317912,1,H,31,NAN,2,25
5,2,2.0,3,0.570800781,1.0,1.0,1.0,0.0,499.5117188,71.2890625,0.499511719,C,1.4343927,1,H,31,NAN,2,26
5,2,1.0,2,0.796875,0.0,1.0,0.0,1.0,731.4453125,65.4296875,0.731445313,I,1.308380368,1,H,31,NAN,2,27
5,2,2.0,1,0.80859375,1.0,1.0,1.0,0.0,749.5117188,59.08203125,0.749511719,C,1.20954274,1,H,31,NAN,2,28
5,2,1.0,2,0.930664063,0.0,2.0,1.0,1.0,854.9804688,75.68359375,0.707519531,C I,1.320667866,1,H,31,NAN,2,29
5,2,1.0,1,0.610351563,0.0,1.0,0.0,1.0,526.3671875,83.984375,0.526367188,I,1.261317876,1,H,31,NAN,2,30
5,1,1.0,1,0.655761719,1.0,1.0,1.0,0.0,583.4960938,72.265625,0.583496094,C,1.335292863,1,H,31,NAN,2,31
5,1,1.0,2,0.770996094,1.0,1.0,1.0,0.0,683.59375,87.40234375,0.68359375,C,1.270680375,1,H,31,NAN,2,32
5,2,2.0,1,0.815429688,1.0,1.0,1.0,0.0,748.5351563,66.89453125,0.748535156,C,1.171017747,1,H,31,NAN,2,33
5,2,2.0,1,0.71875,1.0,1.0,1.0,0.0,656.7382813,62.01171875,0.656738281,C,1.588030172,1,H,31,NAN,2,34
5,2,2.0,2,0.748535156,1.0,1.0,1.0,0.0,671.875,76.66015625,0.671875,C,1.425780201,1,H,31,NAN,2,35
5,1,1.0,1,0.631835938,1.0,1.0,1.0,0.0,545.8984375,85.9375,0.545898438,C,1.169417893,1,H,31,NAN,2,36
5,1,2.0,2,0.66796875,0.0,1.0,0.0,1.0,543.9453125,124.0234375,0.543945313,I,1.055592767,1,H,31,NAN,2,37
5,1,1.0,1,0.772460938,1.0,1.0,1.0,0.0,693.359375,79.1015625,0.693359375,C,1.249255378,1,H,31,NAN,2,38
5,1,2.0,1,0.702148438,0.0,1.0,0.0,1.0,510.2539063,191.8945313,0.510253906,I,1.312380221,1,H,31,NAN,2,39
5,2,1.0,2,0.671386719,0.0,1.0,0.0,1.0,569.3359375,102.0507813,0.569335938,I,1.216255384,1,H,31,NAN,2,40
5,2,2.0,2,0.604492188,1.0,1.0,1.0,0.0,523.9257813,80.56640625,0.523925781,C,1.32094272,1,H,31,NAN,2,41
5,2,2.0,3,0.520996094,1.0,1.0,1.0,0.0,456.0546875,64.94140625,0.456054688,C,1.398205206,1,H,31,NAN,2,42
5,2,2.0,3,0.606445313,1.0,1.0,1.0,0.0,518.5546875,87.890625,0.518554688,C,1.384192709,1,H,31,NAN,2,43
5,1,1.0,2,0.755859375,1.0,1.0,1.0,0.0,647.9492188,107.9101563,0.647949219,C,1.167955393,1,H,31,NAN,2,44
5,2,2.0,1,0.622558594,1.0,1.0,1.0,0.0,530.7617188,91.796875,0.530761719,C,0.901017795,1,H,31,NAN,2,45
5,2,2.0,2,0.653320313,1.0,1.0,1.0,0.0,539.0625,114.2578125,0.5390625,C,0.969267783,1,H,31,NAN,2,46
5,1,1.0,2,0.6953125,1.0,1.0,1.0,0.0,572.7539063,122.5585938,0.572753906,C,1.357955359,1,H,31,NAN,2,47
5,1,2.0,3,0.547363281,0.0,1.0,0.0,1.0,455.078125,92.28515625,0.455078125,I,1.32298022,1,H,31,NAN,2,48
5,2,2.0,3,0.632324219,1.0,1.0,1.0,0.0,560.0585938,72.265625,0.560058594,C,1.441792698,1,H,31,NAN,2,49
5,1,1.0,1,0.892578125,1.0,1.0,1.0,0.0,810.0585938,82.51953125,0.810058594,C,1.281567873,1,H,31,NAN,2,50
5,1,1.0,4,0.672851563,1.0,1.0,1.0,0.0,603.0273438,69.82421875,0.603027344,C,1.337267863,1,H,31,NAN,2,51
5,2,2.0,4,0.590820313,1.0,1.0,1.0,0.0,508.3007813,82.51953125,0.508300781,C,1.323867719,1,H,31,NAN,2,52
5,2,1.0,3,0.761230469,0.0,1.0,0.0,1.0,696.7773438,64.453125,0.696777344,I,1.395730352,1,H,31,NAN,2,53
5,1,2.0,2,0.73046875,0.0,1.0,0.0,1.0,650.390625,80.078125,0.650390625,I,1.108430258,1,H,31,NAN,2,54
5,2,2.0,3,0.622070313,1.0,1.0,1.0,0.0,547.3632813,74.70703125,0.547363281,C,1.412542704,1,H,31,NAN,2,55
5,1,1.0,3,0.635253906,1.0,1.0,1.0,0.0,563.9648438,71.2890625,0.563964844,C,1.214592885,1,H,31,NAN,2,56
5,2,2.0,2,0.688476563,1.0,1.0,1.0,0.0,612.3046875,76.171875,0.612304688,C,1.369080211,1,H,31,NAN,2,57
5,2,2.0,1,0.794433594,1.0,1.0,1.0,0.0,718.75,75.68359375,0.71875,C,1.146130251,1,H,31,NAN,2,58
5,2,2.0,2,0.948242188,1.0,2.0,2.0,0.0,872.5585938,75.68359375,0.734375,C C,1.182042745,1,H,31,NAN,2,59
5,2,2.0,2,0.567382813,1.0,1.0,1.0,0.0,488.28125,79.1015625,0.48828125,C,1.119755256,1,H,31,NAN,2,60
5,2,2.0,1,0.518554688,1.0,1.0,1.0,0.0,456.5429688,62.01171875,0.456542969,C,1.352767714,1,H,31,NAN,2,61
5,2,2.0,3,0.587890625,1.0,1.0,1.0,0.0,533.6914063,54.19921875,0.533691406,C,1.460967695,1,H,31,NAN,2,62
5,1,2.0,2,0.541503906,0.0,1.0,0.0,1.0,475.5859375,65.91796875,0.475585938,I,1.519467684,1,H,31,NAN,2,63
5,1,1.0,3,0.530761719,1.0,1.0,1.0,0.0,466.796875,63.96484375,0.466796875,C,1.232205381,1,H,31,NAN,2,64
5,1,2.0,2,0.509277344,0.0,1.0,0.0,1.0,444.3359375,64.94140625,0.444335938,I,1.527255183,1,H,31,NAN,2,65
5,1,2.0,3,0.626953125,0.0,1.0,0.0,1.0,560.546875,66.40625,0.560546875,I,1.781880137,1,H,31,NAN,2,66
5,2,2.0,2,0.498046875,1.0,1.0,1.0,0.0,440.4296875,57.6171875,0.440429688,C,1.551967679,1,H,31,NAN,2,67
5,2,2.0,4,0.637695313,1.0,1.0,1.0,0.0,584.4726563,53.22265625,0.584472656,C,1.947192608,1,H,31,NAN,2,68
5,2,1.0,3,0.609863281,0.0,2.0,1.0,1.0,540.5273438,69.3359375,0.186523438,C I,1.35411786,1,H,31,NAN,2,69
5,1,2.0,2,0.539550781,0.0,1.0,0.0,1.0,447.265625,92.28515625,0.447265625,I,1.292855225,1,H,31,NAN,2,70
5,1,2.0,1,0.94921875,0.0,1.0,0.0,1.0,886.2304688,62.98828125,0.886230469,I,1.403092705,1,H,31,NAN,3,1
5,1,1.0,2,0.6875,1.0,1.0,1.0,0.0,621.5820313,65.91796875,0.621582031,C,1.222467883,1,H,31,NAN,3,2
5,1,1.0,1,0.850097656,1.0,2.0,1.0,1.0,759.2773438,90.8203125,0.534179688,I C,1.007430422,1,H,31,NAN,3,3
5,1,1.0,2,0.658203125,1.0,1.0,1.0,0.0,590.8203125,67.3828125,0.590820313,C,1.165917893,1,H,31,NAN,3,4
5,1,1.0,3,0.623535156,1.0,1.0,1.0,0.0,559.0820313,64.453125,0.559082031,C,1.210105385,1,H,31,NAN,3,5
5,1,1.0,1,0.917480469,1.0,2.0,1.0,1.0,847.65625,69.82421875,0.719238281,I C,1.159555394,1,H,31,NAN,3,6
5,1,1.0,3,0.754882813,1.0,1.0,1.0,0.0,683.1054688,71.77734375,0.683105469,C,1.152317896,1,H,31,NAN,3,7
5,2,2.0,4,0.497558594,1.0,1.0,1.0,0.0,432.1289063,65.4296875,0.432128906,C,1.781430138,1,H,31,NAN,3,8
5,2,1.0,2,0.756347656,0.0,2.0,1.0,1.0,676.7578125,79.58984375,0.0625,C I,1.1260929,1,H,31,NAN,3,9
5,1,2.0,3,0.700195313,0.0,1.0,0.0,1.0,645.9960938,54.19921875,0.645996094,I,1.717405149,1,H,31,NAN,3,10
5,1,1.0,3,0.602539063,1.0,1.0,1.0,0.0,527.34375,75.1953125,0.52734375,C,1.223205383,1,H,31,NAN,3,11
5,2,1.0,4,0.541503906,0.0,1.0,0.0,1.0,481.9335938,59.5703125,0.481933594,I,1.24288038,1,H,31,NAN,3,12
5,1,2.0,0,0.450683594,0.0,1.0,0.0,1.0,395.9960938,54.6875,0.395996094,I,1.639480163,1,H,31,NAN,3,13
5,2,1.0,1,0.674316406,0.0,2.0,0.0,2.0,598.6328125,75.68359375,0.028808594,I I,1.246155379,1,H,31,NAN,3,14
5,2,1.0,1,0.709472656,0.0,1.0,0.0,1.0,637.6953125,71.77734375,0.637695313,I,1.226267883,1,H,31,NAN,3,15
5,1,2.0,2,0.597167969,0.0,1.0,0.0,1.0,512.6953125,84.47265625,0.512695313,I,1.112705257,1,H,31,NAN,3,16
5,2,2.0,1,0.643554688,1.0,1.0,1.0,0.0,570.8007813,72.75390625,0.570800781,C,1.205517741,1,H,31,NAN,3,17
5,1,1.0,2,0.551269531,1.0,1.0,1.0,0.0,475.0976563,76.171875,0.475097656,C,1.24264288,1,H,31,NAN,3,18
