Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Trial_in_block,Response_key,Corr_resp,Scale_key,Age,Gender,Exp.name,Date,Block
5,2,2.0,3.0,0.868,0.701,nofeedback,11,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,0.851,0.918,nofeedback,12,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.85,0.884,nofeedback,13,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.717,0.684,nofeedback,14,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.634,0.6,nofeedback,15,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.684,0.683,nofeedback,16,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.567,0.634,nofeedback,17,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.117,0.584,nofeedback,18,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,1.021,0.627,nofeedback,19,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.867,0.55,nofeedback,20,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,4.0,0.902,0.767,nofeedback,21,e,r,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.818,0.517,nofeedback,22,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.984,0.952,nofeedback,23,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,1.0,1.501,0.55,nofeedback,24,e,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,1.004,0.5,nofeedback,25,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,1.0,1.784,0.5,nofeedback,26,e,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,1.117,1.086,nofeedback,27,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.667,0.55,nofeedback,28,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,1.0,1.401,0.484,nofeedback,29,r,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,1.0,1.031,0.45,nofeedback,30,r,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.817,0.468,nofeedback,31,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,1.0,1.4,1.718,nofeedback,32,r,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.718,0.535,nofeedback,33,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,1.1,0.434,nofeedback,34,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.767,0.567,nofeedback,35,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.584,0.567,nofeedback,36,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,4.0,0.684,0.484,nofeedback,37,e,r,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.684,0.5,nofeedback,38,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.651,0.55,nofeedback,39,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.667,0.567,nofeedback,40,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.969,0.534,nofeedback,41,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.717,0.684,nofeedback,42,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.684,0.567,nofeedback,43,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.519,1.136,nofeedback,44,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.586,1.003,nofeedback,45,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.629,0.517,nofeedback,46,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.734,1.486,nofeedback,47,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.517,0.886,nofeedback,48,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.167,0.917,nofeedback,49,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,NAN,1.0,NAN,2.102,nofeedback,50,NAN,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,1.0,2.303,0.834,nofeedback,51,e,e,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,1.651,0.618,nofeedback,52,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,1.0,1.635,0.45,nofeedback,53,e,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.385,0.701,nofeedback,54,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.718,nofeedback,55,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.667,0.55,nofeedback,56,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.667,0.551,nofeedback,57,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.601,0.601,nofeedback,58,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.817,0.884,nofeedback,59,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.567,0.667,nofeedback,60,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.601,0.55,nofeedback,61,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.65,0.5,nofeedback,62,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.717,0.517,nofeedback,63,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.534,0.55,nofeedback,64,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.7,0.85,nofeedback,65,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.601,0.934,nofeedback,66,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.484,nofeedback,67,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.684,0.5,nofeedback,68,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.667,0.5,nofeedback,69,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.567,0.767,nofeedback,70,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.685,0.517,nofeedback,71,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.285,0.503,nofeedback,72,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.601,0.5,nofeedback,73,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.684,0.484,nofeedback,74,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.701,0.484,nofeedback,75,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.684,1.235,nofeedback,76,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.65,0.469,nofeedback,77,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.902,0.502,nofeedback,78,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.767,0.701,nofeedback,79,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.736,0.534,nofeedback,80,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.717,0.735,nofeedback,81,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.817,0.852,nofeedback,82,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.634,0.719,nofeedback,83,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.285,0.717,nofeedback,84,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.651,0.501,nofeedback,85,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.717,0.502,nofeedback,86,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.734,0.501,nofeedback,87,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.068,0.834,nofeedback,88,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.617,0.468,nofeedback,89,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,4.0,0.5,0.5,nofeedback,90,e,r,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.601,0.55,nofeedback,91,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.702,0.603,nofeedback,92,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.884,0.703,nofeedback,93,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.617,0.501,nofeedback,94,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.767,0.584,nofeedback,95,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,1.085,0.667,nofeedback,96,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.617,0.634,nofeedback,97,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,1.0,1.284,0.551,nofeedback,98,r,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.701,0.634,nofeedback,99,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,2.0,1.0,1.684,0.367,nofeedback,100,r,e,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.585,0.718,nofeedback,101,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,0.85,0.517,nofeedback,102,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.667,0.5,nofeedback,103,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.851,0.534,nofeedback,104,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.717,nofeedback,105,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.067,1.034,nofeedback,106,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.667,0.584,nofeedback,107,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.734,0.584,nofeedback,108,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.65,0.7,nofeedback,109,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.501,0.751,nofeedback,110,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.6,0.568,nofeedback,111,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,0.617,0.501,nofeedback,112,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.684,0.484,nofeedback,113,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.752,1.317,nofeedback,114,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.584,0.617,nofeedback,115,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.568,0.684,nofeedback,116,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.584,0.534,nofeedback,117,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,2.0,0.601,0.568,nofeedback,118,e,e,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.652,0.517,nofeedback,119,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.467,0.517,nofeedback,120,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.652,0.585,nofeedback,121,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.567,1.45,nofeedback,122,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.55,nofeedback,123,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.484,0.517,nofeedback,124,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.7,0.584,nofeedback,125,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,1.4,0.617,nofeedback,126,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.517,0.519,nofeedback,127,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.384,0.567,nofeedback,128,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,4.0,0.667,0.6,nofeedback,129,e,r,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.617,0.517,nofeedback,130,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.567,0.451,nofeedback,131,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,1.134,0.734,nofeedback,132,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.55,0.567,nofeedback,133,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.686,0.567,nofeedback,134,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.934,0.634,nofeedback,135,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.917,0.668,nofeedback,136,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.834,0.667,nofeedback,137,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,1.134,0.684,nofeedback,138,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.667,0.717,nofeedback,139,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.367,1.418,nofeedback,140,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.734,0.619,nofeedback,141,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,1.101,0.617,nofeedback,142,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,1.017,0.567,nofeedback,143,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.084,1.05,nofeedback,144,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,1.25,0.534,nofeedback,145,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.667,0.534,nofeedback,146,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.617,0.552,nofeedback,147,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.817,0.534,nofeedback,148,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.75,0.55,nofeedback,149,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.268,1.55,nofeedback,150,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,2.0,2.0,0.984,0.856,nofeedback,151,r,e,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.717,nofeedback,152,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.834,1.167,nofeedback,153,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.834,0.717,nofeedback,154,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.7,1.602,nofeedback,155,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.934,0.637,nofeedback,156,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.669,0.817,nofeedback,157,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.784,0.834,nofeedback,158,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.634,0.901,nofeedback,159,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.734,1.268,nofeedback,160,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.934,0.654,nofeedback,161,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.734,0.717,nofeedback,162,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,1.0,1.818,0.551,nofeedback,163,r,r,7.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.951,1.767,nofeedback,164,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.102,0.734,nofeedback,165,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.717,0.667,nofeedback,166,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.734,1.367,nofeedback,167,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.651,0.667,nofeedback,168,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.84,0.884,nofeedback,169,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.484,0.784,nofeedback,170,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.769,2.085,nofeedback,171,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.551,0.801,nofeedback,172,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.834,0.736,nofeedback,173,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.686,0.75,nofeedback,174,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.169,0.817,nofeedback,175,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.602,0.65,nofeedback,176,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,1.169,0.752,nofeedback,177,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.701,0.951,nofeedback,178,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.967,0.901,nofeedback,179,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,0.586,0.801,nofeedback,180,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.883,0.617,nofeedback,181,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,2.161,1.151,nofeedback,182,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.584,0.934,nofeedback,183,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.658,0.669,nofeedback,184,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.584,0.65,nofeedback,185,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.804,0.951,nofeedback,186,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.6,1.05,nofeedback,187,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,0.818,1.47,nofeedback,188,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,4.0,0.518,0.767,nofeedback,189,e,e,0.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,3.0,0.717,1.501,nofeedback,190,e,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,2.0,1.151,0.867,nofeedback,191,e,e,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,1.0,2.0,1.267,0.767,nofeedback,192,e,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,2.0,0.634,1.184,nofeedback,193,e,e,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.634,0.67,nofeedback,194,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.634,0.851,nofeedback,195,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,2.0,1.052,0.885,nofeedback,196,r,r,8.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.667,1.719,nofeedback,197,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,1,1.0,3.0,0.6,0.701,nofeedback,198,e,e,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
5,2,2.0,3.0,0.72,0.953,nofeedback,199,r,r,9.0,18,F,GabornFF_PAS,2018_kwi_16_0937,1
6,2,1.0,2.0,1.184,1.184,feedback,0,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,3.0,1.384,1.3,feedback,1,e,e,9.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,4.0,0.817,0.85,feedback,2,e,e,0.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,1.0,2.189,0.617,feedback,3,r,r,7.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,1.334,0.617,feedback,4,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,3.0,0.917,0.534,feedback,5,e,e,9.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,1.134,0.9,feedback,6,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,1.184,1.5,feedback,7,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,2.0,1.001,0.917,feedback,8,r,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,1.134,0.734,feedback,9,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,2.0,1.2,1.217,feedback,10,r,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,1.135,0.834,feedback,11,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,1.417,0.601,feedback,12,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,0.9,0.434,feedback,13,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,2.0,2.0,1.534,0.767,feedback,14,r,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,0.784,0.6,feedback,15,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,1.667,0.55,feedback,16,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,3.0,1.067,0.717,feedback,17,e,e,9.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,2.0,1.0,1.85,0.384,feedback,18,r,e,7.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,2.0,1.85,1.05,feedback,19,r,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,1.0,1.217,1.017,feedback,20,e,e,7.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,2.0,1.334,0.734,feedback,21,r,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,2.0,0.834,0.784,feedback,22,e,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,3.0,1.284,0.517,feedback,23,e,e,9.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,1.267,0.534,feedback,24,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,1.0,1.0,1.501,0.567,feedback,25,e,r,7.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,1,1.0,2.0,2.056,0.683,feedback,26,e,e,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
6,2,2.0,2.0,1.034,0.634,feedback,27,r,r,8.0,19,F,GaborFnF_PAS,2018_kwi_16_0943,1
