Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
139,36,28.0,9,3.219,1.872,3,31,100,0
139,40,30.0,2,3.087,1.666,3,31,100,0
139,28,26.0,10,3.502,2.939,3,31,2000,1
139,36,28.0,6,3.583,1.656,3,31,2000,1
139,17,14.0,7,2.945,2.071,3,31,100,0
139,33,26.0,5,3.018,1.875,3,31,2000,1
139,39,18.0,4,2.57,1.944,3,31,100,0
139,19,21.0,5,3.621,2.859,3,31,100,0
139,28,26.0,7,4.16,1.633,3,31,2000,1
139,34,32.0,6,3.465,1.657,3,31,2000,1
139,36,25.0,6,3.041,2.989,3,31,100,0
139,41,28.0,7,3.569,2.138,3,31,100,0
139,44,36.0,7,3.78,2.115,3,31,2000,1
139,16,14.0,6,2.429,2.303,3,31,100,0
139,45,30.0,8,4.769,1.598,3,31,2000,1
139,32,27.0,4,3.438,2.257,3,31,100,0
139,30,25.0,7,3.144,1.364,3,31,2000,1
139,20,12.0,7,2.365,2.703,3,31,100,0
139,45,36.0,8,3.691,2.143,3,31,2000,1
139,44,31.0,7,3.607,1.981,3,31,100,0
139,21,22.0,9,3.53,3.372,3,31,2000,1
139,21,16.0,6,3.029,1.19,3,31,100,0
139,19,19.0,8,3.131,2.562,3,31,2000,1
139,16,17.0,8,2.826,2.365,3,31,2000,1
139,25,22.0,2,2.827,2.25,3,31,100,0
139,22,24.0,5,2.99,1.803,3,31,100,0
139,42,35.0,7,4.385,1.456,3,31,2000,1
139,30,21.0,6,2.998,2.556,3,31,100,0
139,18,19.0,6,3.549,1.428,3,31,2000,1
139,26,19.0,7,2.775,1.782,3,31,100,0
139,28,27.0,6,3.152,2.035,3,31,2000,1
139,21,21.0,6,3.737,1.533,3,31,2000,1
139,32,20.0,5,3.119,1.279,3,31,100,0
139,28,24.0,7,3.92,1.313,3,31,100,0
139,34,27.0,7,3.129,2.26,3,31,2000,1
139,31,23.0,4,2.924,1.46,3,31,100,0
139,45,28.0,6,4.213,1.851,3,31,2000,1
140,59,132.0,3,3.15376,3.09364,1,47,100,0
140,35,41.0,5,3.32622,3.023845,1,47,2000,1
140,47,81.0,5,3.155935,1.867415,1,47,100,0
140,47,54.0,5,2.92697,1.73417,1,47,2000,1
140,51,55.0,5,3.26268,1.95215,1,47,2000,1
140,42,55.0,5,2.686345,1.877165,1,47,100,0
140,32,38.0,5,3.265435,2.499225,1,47,2000,1
140,47,80.0,4,2.96447,2.05197,1,47,100,0
140,35,45.0,4,2.651725,2.793905,1,47,2000,1
140,36,71.0,4,3.789955,2.47352,1,47,100,0
140,47,85.0,3,3.198135,3.07364,1,47,100,0
140,49,75.0,4,2.566745,2.164045,1,47,2000,1
140,51,91.0,3,5.985195,3.937605,1,47,100,0
140,49,48.0,4,3.03846,1.720595,1,47,2000,1
140,47,91.0,3,3.164025,2.30017,1,47,100,0
140,62,80.0,3,3.08514,2.284425,1,47,2000,1
140,37,51.0,3,3.819735,2.301905,1,47,2000,1
140,49,85.0,3,3.626715,2.589745,1,47,100,0
140,45,69.0,3,4.14083,2.257075,1,47,2000,1
140,38,56.0,3,4.841485,1.861325,1,47,100,0
140,58,95.0,2,3.7446,2.025035,1,47,100,0
140,53,68.0,3,4.8609,2.019065,1,47,2000,1
140,43,55.0,2,2.83234,2.60309,1,47,100,0
140,46,64.0,2,3.340425,1.79513,1,47,2000,1
140,56,135.0,2,3.895685,2.431555,1,47,100,0
140,33,45.0,3,3.16417,2.1074,1,47,2000,1
140,57,68.0,2,3.024375,1.713105,1,47,100,0
140,42,68.0,2,3.212905,2.079685,1,47,2000,1
140,61,70.0,3,6.3383,2.672455,1,47,2000,1
140,62,120.0,3,3.616395,9.022165,1,47,100,0
140,32,30.0,4,2.86614,2.88627,1,47,2000,1
140,59,120.0,3,3.55375,2.64401,1,47,100,0
140,55,70.0,3,2.7817,2.04514,1,47,2000,1
140,46,75.0,2,3.456255,1.938735,1,47,100,0
140,42,40.0,2,3.71414,1.873065,1,47,2000,1
140,37,60.0,2,2.720355,1.731655,1,47,100,0
140,56,72.0,2,2.8284,3.26615,1,47,2000,1
140,62,100.0,2,3.761255,1.81206,1,47,100,0
140,57,130.0,2,2.996025,1.714775,1,47,100,0
140,40,48.0,2,5.195475,2.228245,1,47,2000,1
140,45,53.0,2,3.734545,2.77518,2,37,2000,1
140,28,46.0,3,4.6408,2.48797,2,37,100,0
140,22,31.0,3,5.207585,2.325245,2,37,2000,1
140,28,56.0,3,3.510805,2.44255,2,37,100,0
140,41,55.0,3,3.314865,1.56032,2,37,2000,1
140,52,90.0,3,3.099405,2.367125,2,37,100,0
140,43,85.0,3,3.158305,2.674875,2,37,100,0
140,39,66.0,3,2.922485,2.147815,2,37,2000,1
140,24,25.0,3,2.308185,1.727585,2,37,2000,1
140,40,95.0,3,2.737465,2.01701,2,37,100,0
140,47,80.0,1,4.085085,3.88856,2,37,100,0
140,47,75.0,2,3.06593,1.969105,2,37,2000,1
140,46,89.0,2,4.03832,2.50215,2,37,100,0
140,32,49.0,2,4.790835,2.05646,2,37,2000,1
140,23,29.0,2,4.267745,1.84631,2,37,2000,1
140,45,100.0,2,3.529675,2.029315,2,37,100,0
140,43,68.0,2,4.21563,2.343885,2,37,2000,1
140,47,89.0,1,2.73927,2.03444,2,37,100,0
140,22,30.0,2,3.604075,3.07978,2,37,2000,1
140,22,30.0,1,2.62938,1.795455,2,37,100,0
140,29,45.0,1,2.76273,1.6349,2,37,100,0
140,26,40.0,2,2.63592,1.731385,2,37,2000,1
140,48,46.0,2,3.341265,3.25667,2,37,2000,1
140,52,100.0,1,2.49032,1.528105,2,37,100,0
140,51,110.0,1,3.009075,1.54233,2,37,100,0
140,48,70.0,2,3.671785,1.68688,2,37,2000,1
140,45,55.0,2,3.62697,1.687865,2,37,2000,1
140,36,55.0,1,2.88164,1.4858,2,37,100,0
140,42,45.0,2,3.196615,2.53675,2,37,2000,1
140,44,95.0,1,3.899655,2.046045,2,37,100,0
140,31,70.0,1,3.205095,1.587445,2,37,100,0
140,45,68.0,2,3.284475,2.938845,2,37,2000,1
140,50,85.0,1,3.32417,1.57315,2,37,100,0
140,46,70.0,2,3.41036,3.09918,2,37,2000,1
140,31,80.0,1,3.373345,2.42539,2,37,100,0
140,49,65.0,2,3.512085,2.2454,2,37,2000,1
140,36,40.0,2,2.72116,2.00497,2,37,2000,1
140,36,45.0,1,3.175715,2.04239,2,37,100,0
140,43,50.0,2,2.96461,1.902335,2,37,2000,1
140,29,45.0,1,2.628125,2.1249,2,37,100,0
140,21,31.0,2,2.65863,2.814345,3,31,2000,1
140,18,50.0,1,3.045745,1.89,3,31,100,0
140,45,68.0,2,2.49215,2.1126,3,31,2000,1
140,19,45.0,1,2.55797,1.569765,3,31,100,0
140,41,72.0,2,3.101125,1.73135,3,31,2000,1
140,31,85.0,2,2.841635,1.889635,3,31,100,0
140,17,35.0,2,3.00887,3.18366,3,31,100,0
140,27,40.0,3,3.00009,2.125865,3,31,2000,1
140,19,22.0,2,2.808435,1.849175,3,31,2000,1
140,22,43.0,1,3.30222,2.27749,3,31,100,0
140,35,45.0,2,2.8115,2.36575,3,31,2000,1
140,32,65.0,2,2.84784,2.11835,3,31,100,0
140,16,22.0,1,2.7423,2.08786,3,31,100,0
140,16,27.0,2,5.101465,1.61284,3,31,2000,1
140,30,38.0,1,3.61173,1.94647,3,31,2000,1
140,34,77.0,1,2.608385,1.990945,3,31,100,0
140,33,63.0,1,2.67931,1.6865,3,31,100,0
140,41,74.0,2,3.20342,1.579015,3,31,2000,1
140,37,47.0,2,2.79911,2.223,3,31,2000,1
140,29,38.0,2,2.97516,1.97546,3,31,100,0
140,30,38.0,2,2.82959,5.7713,3,31,2000,1
140,18,55.0,0,8.03316,3.37481,3,31,100,0
140,25,33.0,3,3.106425,2.04345,3,31,2000,1
140,25,45.0,2,2.56327,1.614075,3,31,100,0
140,20,38.0,2,2.850945,3.23557,3,31,100,0
140,40,58.0,2,3.45074,3.640565,3,31,2000,1
140,42,46.0,2,2.490585,2.82469,3,31,2000,1
140,29,47.0,1,2.490245,1.596605,3,31,100,0
140,25,38.0,1,2.561875,1.494275,3,31,100,0
140,23,28.0,2,2.726575,3.954035,3,31,2000,1
140,20,22.0,2,2.48817,2.66672,3,31,100,0
140,16,17.0,2,2.49222,2.50722,3,31,2000,1
140,28,32.0,2,3.86654,3.63318,3,31,2000,1
140,25,45.0,2,2.27374,1.91178,3,31,100,0
140,42,57.0,2,3.44983,1.924915,3,31,2000,1
140,44,75.0,1,3.000955,1.532135,3,31,100,0
140,22,45.0,1,2.412795,1.73445,3,31,100,0
140,44,48.0,2,4.98888,2.31581,3,31,2000,1
140,21,39.0,2,3.98651,2.188545,3,31,100,0
140,43,41.0,2,2.67681,1.710405,3,31,2000,1
141,47,25.0,7,4.65749,3.49975,1,33,100,0
141,47,40.0,8,5.508265,3.84396,1,33,2000,1
141,18,20.0,9,5.787895,2.884365,1,33,2000,1
141,20,15.0,10,5.040725,4.133705,1,33,100,0
141,33,17.0,8,6.665205,4.41992,1,33,100,0
141,33,35.0,6,6.925215,5.67577,1,33,2000,1
141,43,25.0,8,5.94355,4.564115,1,33,100,0
141,28,30.0,9,5.810145,5.251745,1,33,2000,1
141,30,30.0,8,6.13152,4.915735,1,33,2000,1
141,19,15.0,9,5.751595,3.09989,1,33,100,0
141,37,25.0,8,5.19174,4.69985,1,33,100,0
141,33,40.0,8,4.52016,4.29213,1,33,2000,1
141,38,35.0,9,5.2847,3.553725,1,33,2000,1
141,48,25.0,10,3.81722,3.33186,1,33,100,0
141,35,40.0,9,4.89199,3.138805,1,33,2000,1
141,28,20.0,8,5.643385,3.39568,1,33,100,0
141,18,15.0,10,5.488175,3.739985,1,33,100,0
141,38,55.0,9,4.99744,3.595385,1,33,2000,1
141,22,35.0,8,4.19664,3.779665,1,33,2000,1
141,39,30.0,8,4.561735,3.35079,1,33,100,0
141,43,65.0,9,4.9216,5.58984,1,33,2000,1
141,26,25.0,8,4.376365,3.091695,1,33,100,0
141,46,45.0,9,5.256185,3.4274,1,33,2000,1
141,33,35.0,8,6.12219,3.123275,1,33,100,0
141,43,60.0,8,4.36302,2.88395,1,33,2000,1
141,43,30.0,7,4.98375,3.163615,1,33,100,0
141,41,35.0,8,5.9043,2.7156,1,33,100,0
141,29,30.0,7,4.668025,3.79538,1,33,2000,1
141,25,25.0,9,4.776425,3.814145,1,33,100,0
141,22,25.0,10,4.379155,4.78747,1,33,2000,1
141,20,20.0,9,6.359785,2.85119,1,33,100,0
141,19,25.0,9,4.915665,2.29948,1,33,2000,1
141,31,40.0,10,4.26066,2.795655,1,33,2000,1
141,22,30.0,6,5.799865,4.566085,1,33,100,0
141,23,25.0,8,5.75467,3.25904,1,33,2000,1
141,28,27.0,7,6.466075,3.60339,1,33,100,0
141,40,55.0,10,4.10728,3.29134,1,33,2000,1
141,36,45.0,8,5.517145,2.723,1,33,100,0
141,26,35.0,8,4.284105,4.25919,1,33,2000,1
141,44,40.0,7,5.65598,4.22711,1,33,100,0
141,38,65.0,8,4.59466,3.363275,2,32,2000,1
141,47,55.0,8,3.925095,2.779365,2,32,100,0
141,33,40.0,8,4.78529,3.314535,2,32,100,0
141,33,55.0,8,4.30097,5.21134,2,32,2000,1
141,37,50.0,7,7.18392,4.867065,2,32,100,0
141,44,60.0,9,5.11954,4.66705,2,32,2000,1
141,24,30.0,10,4.634805,6.915165,2,32,2000,1
141,25,35.0,8,5.43344,3.514365,2,32,100,0
141,33,50.0,8,6.47466,3.243,2,32,2000,1
141,29,40.0,7,6.36898,3.986375,2,32,100,0
141,31,20.0,9,4.47271,3.731255,2,32,100,0
141,25,35.0,10,3.73534,3.443555,2,32,2000,1
141,34,35.0,8,7.806585,4.55557,2,32,100,0
141,33,30.0,9,5.010005,4.562525,2,32,2000,1
141,43,60.0,10,5.412015,4.501705,2,32,2000,1
141,46,40.0,8,6.924715,3.21957,2,32,100,0
141,24,35.0,8,5.804575,5.643495,2,32,2000,1
141,43,25.0,7,6.994075,2.94696,2,32,100,0
141,26,30.0,9,7.22948,4.13935,2,32,2000,1
141,38,50.0,10,5.2284,3.379435,2,32,100,0
141,39,40.0,6,6.520945,4.90825,2,32,100,0
141,25,25.0,10,3.4767,2.86734,2,32,2000,1
141,28,55.0,9,6.42969,4.65071,2,32,2000,1
141,32,20.0,8,4.80956,3.803425,2,32,100,0
141,41,55.0,9,4.61073,3.523125,2,32,2000,1
141,32,45.0,7,6.56851,7.06689,2,32,100,0
141,43,40.0,6,7.94173,5.00337,2,32,100,0
141,19,15.0,10,2.95759,2.68353,2,32,2000,1
141,37,30.0,8,6.311285,9.3312,2,32,100,0
141,32,40.0,9,8.239545,4.667415,2,32,2000,1
141,29,40.0,8,6.13263,3.22714,2,32,2000,1
141,35,35.0,6,4.31952,4.069815,2,32,100,0
141,40,25.0,6,4.92059,3.34742,2,32,100,0
141,25,30.0,8,5.83048,3.426835,2,32,2000,1
141,22,27.0,8,4.7452,4.62742,2,32,2000,1
141,34,35.0,5,7.67244,3.35538,2,32,100,0
141,26,30.0,4,5.88675,3.13144,2,32,100,0
141,40,55.0,9,4.748725,3.93144,2,32,2000,1
141,21,20.0,7,6.32677,4.22177,2,32,100,0
141,25,35.0,8,6.62587,4.71522,2,32,2000,1
141,59,65.0,9,5.036645,2.77126,3,50,2000,1
141,39,45.0,9,4.69047,4.689975,3,50,100,0
141,43,40.0,6,4.716905,3.762955,3,50,100,0
141,45,60.0,7,7.86026,4.642855,3,50,2000,1
141,41,50.0,8,4.87101,3.18736,3,50,2000,1
141,37,35.0,6,5.490085,3.227295,3,50,100,0
141,61,80.0,8,4.73232,4.675045,3,50,2000,1
141,41,40.0,5,5.617975,2.779425,3,50,100,0
141,56,55.0,8,4.355655,2.27794,3,50,2000,1
141,60,40.0,6,6.51422,4.77901,3,50,100,0
141,59,65.0,8,4.25989,3.789635,3,50,2000,1
141,35,25.0,8,5.08828,3.36307,3,50,100,0
141,37,35.0,6,5.539995,5.020835,3,50,2000,1
141,59,27.0,4,5.936325,3.293365,3,50,100,0
141,40,35.0,6,5.312405,2.73907,3,50,100,0
141,42,45.0,7,5.652035,2.860915,3,50,2000,1
141,61,40.0,5,6.081915,2.39504,3,50,100,0
141,41,45.0,8,3.333385,4.075495,3,50,2000,1
141,35,40.0,7,4.30095,3.197625,3,50,2000,1
141,62,35.0,6,4.472465,5.802915,3,50,100,0
141,54,30.0,4,4.544895,3.03377,3,50,100,0
141,59,70.0,7,5.385735,3.394535,3,50,2000,1
141,38,35.0,6,6.22422,4.49892,3,50,100,0
141,50,60.0,8,5.126355,4.06188,3,50,2000,1
141,53,40.0,5,5.296595,3.314955,3,50,100,0
141,40,45.0,7,5.459545,3.7061,3,50,2000,1
141,49,55.0,9,4.421345,4.81825,3,50,2000,1
141,62,25.0,6,4.88786,2.787345,3,50,100,0
141,47,50.0,7,3.41168,4.186215,3,50,2000,1
141,48,35.0,3,4.810045,4.03473,3,50,100,0
141,60,55.0,7,7.730085,4.20518,3,50,2000,1
141,55,45.0,2,7.57369,4.10988,3,50,100,0
141,36,40.0,4,5.828885,4.081925,3,50,2000,1
141,38,35.0,4,3.7717,4.46971,3,50,100,0
141,61,55.0,8,4.5546,5.63477,3,50,2000,1
141,40,25.0,6,4.810865,4.30549,3,50,100,0
141,56,45.0,8,4.139055,4.754755,3,50,2000,1
141,61,30.0,4,6.201565,3.627125,3,50,100,0
141,43,25.0,3,4.80883,2.794965,3,50,100,0
141,51,55.0,7,4.71683,4.06668,3,50,2000,1
142,29,29.0,3,4.918675,2.554385,1,38,100,0
142,47,32.0,4,4.414185,2.781045,1,38,2000,1
142,45,39.0,2,7.76855,2.052445,1,38,100,0
142,48,30.0,4,5.39222,2.538995,1,38,2000,1
142,30,28.0,3,5.58901,3.46066,1,38,100,0
142,48,40.0,5,4.7124,1.71717,1,38,2000,1
142,40,35.0,3,6.128745,3.084975,1,38,100,0
142,44,33.0,4,5.71975,2.09317,1,38,2000,1
142,47,53.0,5,6.07464,2.217155,1,38,100,0
142,50,34.0,4,5.125765,1.55507,1,38,2000,1
142,38,33.0,5,5.542065,3.31907,1,38,100,0
142,30,25.0,6,4.157345,3.17105,1,38,2000,1
142,34,36.0,5,5.855065,1.778685,1,38,2000,1
142,53,54.0,6,4.56698,4.241125,1,38,100,0
142,51,45.0,4,4.754895,2.71097,1,38,100,0
142,30,31.0,4,7.04815,2.28654,1,38,2000,1
142,43,45.0,4,3.16009,3.46902,1,38,100,0
142,27,28.0,6,6.047915,1.85905,1,38,2000,1
142,36,43.0,4,6.125655,2.872635,1,38,2000,1
142,27,23.0,4,5.48767,2.499175,1,38,100,0
142,53,37.0,5,2.95479,1.50701,1,38,2000,1
142,30,34.0,1,6.407425,4.43711,1,38,100,0
142,28,27.0,3,4.035185,1.512825,1,38,100,0
142,25,25.0,4,5.198935,2.20881,1,38,2000,1
142,48,43.0,4,6.37647,1.51478,1,38,2000,1
142,37,41.0,3,6.35282,2.40475,1,38,100,0
142,35,35.0,3,6.545375,1.920765,1,38,2000,1
142,39,40.0,4,5.401915,4.80402,1,38,100,0
142,27,37.0,6,8.557805,1.9503,1,38,100,0
142,38,40.0,5,8.807925,3.08452,1,38,2000,1
142,50,45.0,4,2.76113,1.56802,1,38,100,0
142,50,NAN,1,NAN,9.851475,1,38,2000,1
142,33,34.0,3,6.11807,4.79689,1,38,2000,1
142,45,45.0,6,2.885535,1.474685,1,38,100,0
142,23,20.0,5,3.67634,2.72506,1,38,100,0
142,48,43.0,5,7.359925,2.037025,1,38,2000,1
142,47,38.0,3,4.97761,2.804065,1,38,2000,1
142,23,22.0,7,5.165045,3.530995,1,38,100,0
142,25,32.0,5,4.378395,4.85074,1,38,100,0
142,43,35.0,4,8.080435,2.459015,1,38,2000,1
142,37,42.0,3,4.712225,1.6249,2,48,2000,1
142,38,45.0,6,3.60942,3.77314,2,48,100,0
142,39,44.0,4,4.956605,2.818395,2,48,100,0
142,46,40.0,5,5.953975,2.67886,2,48,2000,1
142,42,45.0,6,4.39515,1.748715,2,48,2000,1
142,59,52.0,6,6.12005,1.70071,2,48,100,0
142,41,50.0,3,3.71569,4.310675,2,48,100,0
142,36,41.0,5,5.67285,2.341025,2,48,2000,1
142,54,48.0,5,4.091745,1.99841,2,48,2000,1
142,42,43.0,2,5.73091,2.240445,2,48,100,0
142,55,55.0,6,6.115065,1.777735,2,48,100,0
142,54,50.0,4,4.90713,3.445165,2,48,2000,1
142,60,52.0,6,3.086735,1.937075,2,48,2000,1
142,58,55.0,2,2.580605,1.749115,2,48,100,0
142,40,46.0,3,6.77627,3.357,2,48,100,0
142,61,53.0,5,6.666925,1.889835,2,48,2000,1
142,33,30.0,6,4.73762,2.86428,2,48,100,0
142,51,56.0,6,5.550465,1.716645,2,48,2000,1
142,42,48.0,4,5.460455,1.304995,2,48,2000,1
142,35,44.0,1,3.907265,2.906985,2,48,100,0
142,36,40.0,2,6.181785,1.905275,2,48,100,0
142,62,55.0,5,4.34385,2.084925,2,48,2000,1
142,33,43.0,6,5.53887,1.734335,2,48,2000,1
142,43,44.0,1,9.806435,2.97503,2,48,100,0
142,38,39.0,2,4.11246,1.961055,2,48,100,0
142,33,40.0,4,4.86703,2.82699,2,48,2000,1
142,49,56.0,6,6.859955,2.69386,2,48,2000,1
142,54,51.0,1,8.25984,2.959115,2,48,100,0
142,33,39.0,2,5.142985,2.999,2,48,100,0
142,51,52.0,3,4.04997,1.98296,2,48,2000,1
142,35,41.0,2,8.219005,1.89678,2,48,100,0
142,52,62.0,6,8.283715,1.72503,2,48,2000,1
142,42,54.0,5,5.49366,1.552705,2,48,2000,1
142,63,60.0,2,3.9173,2.48273,2,48,100,0
142,45,41.0,2,5.40096,2.882785,2,48,100,0
142,38,47.0,3,4.712665,1.82702,2,48,2000,1
142,57,53.0,3,9.861465,2.1628,2,48,100,0
142,36,43.0,3,7.68166,2.8049,2,48,2000,1
142,44,NAN,2,NAN,3.58441,2,48,100,0
142,39,47.0,2,8.448975,3.818885,2,48,2000,1
142,40,36.0,1,4.852315,1.684915,3,31,100,0
142,18,22.0,6,5.83052,2.990955,3,31,2000,1
142,38,37.0,4,6.942155,2.24102,3,31,100,0
142,44,45.0,2,4.047455,2.522875,3,31,2000,1
142,26,32.0,5,6.117895,3.40684,3,31,2000,1
142,25,28.0,6,4.60516,1.882105,3,31,100,0
142,38,40.0,5,4.276725,3.068365,3,31,100,0
142,39,45.0,6,5.16533,2.756975,3,31,2000,1
142,39,43.0,2,4.15266,1.99072,3,31,100,0
142,28,39.0,4,5.573375,1.79569,3,31,2000,1
142,24,20.0,2,3.4874,1.804835,3,31,100,0
142,37,34.0,4,4.48654,3.122955,3,31,2000,1
142,27,25.0,3,6.058185,1.514715,3,31,100,0
142,26,28.0,6,6.690515,2.26201,3,31,2000,1
142,20,24.0,5,4.044245,4.72475,3,31,100,0
142,32,30.0,4,5.705405,1.874885,3,31,2000,1
142,36,34.0,6,4.25221,2.29464,3,31,2000,1
142,32,40.0,4,3.80105,2.632685,3,31,100,0
142,16,24.0,2,5.031335,1.53881,3,31,100,0
142,19,24.0,7,6.071885,2.840615,3,31,2000,1
142,32,32.0,3,3.011945,2.89694,3,31,100,0
142,25,27.0,6,5.04163,2.37296,3,31,2000,1
142,41,48.0,5,5.71472,2.89697,3,31,2000,1
142,34,37.0,3,4.401945,5.818855,3,31,100,0
142,32,26.0,3,5.529575,3.420665,3,31,100,0
142,24,26.0,6,3.667715,2.701575,3,31,2000,1
142,42,41.0,3,4.43017,4.90488,3,31,2000,1
142,23,23.0,4,6.32483,2.61588,3,31,100,0
142,45,38.0,3,3.846905,4.12252,3,31,2000,1
142,25,32.0,3,4.543175,3.812735,3,31,100,0
142,36,41.0,2,9.86367,3.256995,3,31,2000,1
142,41,36.0,1,3.526765,3.8821,3,31,100,0
142,34,39.0,3,6.93336,1.654665,3,31,2000,1
142,19,20.0,2,5.48909,2.154745,3,31,100,0
142,34,43.0,2,6.91655,2.17657,3,31,2000,1
142,23,24.0,4,3.844165,3.864895,3,31,100,0
142,32,33.0,3,4.44166,2.9304,3,31,100,0
142,44,50.0,4,6.00899,5.076105,3,31,2000,1
142,26,25.0,3,4.189105,2.968635,3,31,100,0
142,34,32.0,2,5.135785,3.36408,3,31,2000,1
143,45,26.0,2,4.18154,2.470015,1,36,100,0
143,22,30.0,2,5.91282,2.166585,1,36,2000,1
143,33,28.0,3,6.156105,2.38362,1,36,100,0
143,26,32.0,3,4.39703,3.023265,1,36,2000,1
143,40,42.0,3,4.60291,1.374435,1,36,100,0
143,46,54.0,5,3.158425,2.59021,1,36,2000,1
143,22,30.0,2,7.0379,2.69457,1,36,2000,1
143,35,28.0,2,6.96588,2.463235,1,36,100,0
143,22,24.0,4,4.05474,1.63829,1,36,2000,1
143,26,26.0,3,3.65911,1.684845,1,36,100,0
143,27,35.0,4,4.202095,2.51091,1,36,2000,1
143,34,40.0,4,5.0957,3.8065,1,36,100,0
143,22,26.0,6,5.40484,1.438845,1,36,2000,1
143,45,56.0,4,3.67112,3.590315,1,36,100,0
143,34,28.0,3,7.39837,1.758155,1,36,100,0
143,40,42.0,3,5.51859,1.886605,1,36,2000,1
143,37,30.0,3,2.868495,2.02242,1,36,100,0
143,22,30.0,2,6.74911,2.358715,1,36,2000,1
143,21,27.0,6,6.37829,2.351355,1,36,2000,1
143,40,52.0,3,5.495055,2.030885,1,36,100,0
143,25,28.0,3,6.725485,1.43841,1,36,2000,1
143,45,38.0,2,4.651065,2.00662,1,36,100,0
143,36,48.0,3,3.201835,3.078705,1,36,2000,1
143,44,44.0,3,6.5628,1.782535,1,36,100,0
143,50,56.0,6,7.347675,1.39873,1,36,2000,1
143,37,38.0,4,3.913125,2.750675,1,36,100,0
143,40,52.0,4,8.04183,2.00583,1,36,2000,1
143,25,25.0,4,4.949,2.61391,1,36,100,0
143,40,36.0,5,4.688925,2.046475,1,36,100,0
143,46,50.0,4,2.91856,2.47855,1,36,2000,1
143,21,26.0,6,3.93992,2.27031,1,36,2000,1
143,47,39.0,3,5.587305,2.20135,1,36,100,0
143,36,30.0,3,4.33452,1.694395,1,36,2000,1
143,22,26.0,4,4.462665,2.156595,1,36,100,0
143,44,54.0,4,3.075735,1.94211,1,36,2000,1
143,36,34.0,4,3.101155,2.19151,1,36,100,0
143,36,32.0,4,3.88882,1.278255,1,36,100,0
143,40,34.0,2,5.47923,2.470545,1,36,2000,1
143,27,24.0,2,5.138175,3.246475,1,36,100,0
143,33,38.0,4,3.91409,2.11016,1,36,2000,1
143,20,24.0,3,3.311705,1.892835,2,32,2000,1
143,35,34.0,5,3.235875,3.038565,2,32,100,0
143,26,28.0,3,3.834255,1.44587,2,32,2000,1
143,41,34.0,3,3.197105,1.631135,2,32,100,0
143,25,23.0,3,4.556265,1.989065,2,32,100,0
143,45,54.0,4,2.827325,1.926615,2,32,2000,1
143,21,18.0,4,4.241895,3.81434,2,32,100,0
143,26,30.0,3,5.49419,1.550875,2,32,2000,1
143,29,35.0,3,3.205755,1.919255,2,32,2000,1
143,38,37.0,4,2.737335,1.59011,2,32,100,0
143,41,43.0,3,2.47341,1.462525,2,32,2000,1
143,47,44.0,4,3.371965,2.32744,2,32,100,0
143,19,29.0,3,3.689685,1.45048,2,32,100,0
143,45,49.0,5,3.830315,1.563915,2,32,2000,1
143,19,26.0,4,4.105445,2.349445,2,32,100,0
143,37,38.0,5,2.44977,2.366155,2,32,2000,1
143,42,49.0,4,6.44647,2.702485,2,32,2000,1
143,37,39.0,4,3.432805,1.87868,2,32,100,0
143,20,25.0,6,3.48189,2.589185,2,32,2000,1
143,46,38.0,3,2.890685,1.43834,2,32,100,0
143,20,22.0,2,3.362845,2.479275,2,32,100,0
143,35,50.0,3,3.527955,2.246935,2,32,2000,1
143,34,37.0,3,4.148885,1.43956,2,32,2000,1
143,23,27.0,6,3.509365,1.558205,2,32,100,0
143,41,40.0,2,4.18414,1.79829,2,32,100,0
143,44,46.0,4,2.93356,1.694435,2,32,2000,1
143,30,30.0,2,4.64944,2.73407,2,32,100,0
143,30,34.0,3,5.048265,2.158965,2,32,2000,1
143,36,36.0,3,2.84219,1.27054,2,32,100,0
143,33,38.0,2,3.119435,2.65495,2,32,2000,1
143,41,38.0,3,5.561285,1.582115,2,32,2000,1
143,23,20.0,3,3.143895,2.99851,2,32,100,0
143,36,37.0,5,3.484625,1.310525,2,32,100,0
143,20,23.0,6,3.862245,1.92626,2,32,2000,1
143,39,26.0,4,5.229805,3.41427,2,32,100,0
143,21,27.0,5,4.13142,1.998105,2,32,2000,1
143,36,26.0,3,3.822205,2.17506,2,32,100,0
143,26,34.0,4,4.72325,1.55831,2,32,2000,1
143,31,31.0,3,4.369755,2.02977,2,32,100,0
143,36,45.0,4,5.12575,2.661735,2,32,2000,1
143,30,32.0,4,2.83641,2.005995,3,37,2000,1
143,25,25.0,4,3.51651,1.87838,3,37,100,0
143,49,56.0,4,3.242675,2.172975,3,37,2000,1
143,33,27.0,3,3.85588,2.094395,3,37,100,0
143,38,34.0,4,2.19917,1.230535,3,37,100,0
143,51,53.0,4,5.41005,1.918845,3,37,2000,1
143,28,31.0,4,4.727125,1.773165,3,37,2000,1
143,28,32.0,5,4.329285,1.350425,3,37,100,0
143,50,47.0,4,2.653935,2.04696,3,37,100,0
143,43,45.0,3,3.080955,2.471085,3,37,2000,1
143,52,50.0,3,2.44437,1.86247,3,37,100,0
143,36,36.0,5,2.879995,1.91806,3,37,2000,1
143,26,33.0,4,4.46981,1.566155,3,37,2000,1
143,44,33.0,4,2.49562,1.166915,3,37,100,0
143,47,52.0,5,5.07818,1.09442,3,37,2000,1
