Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
17,20,18.0,4,2.001,1.659,5,35,2000,1
17,40,28.0,3,2.963,2.484,5,35,100,0
17,38,30.0,4,2.023,1.299,5,35,100,0
17,27,22.0,5,1.403,1.85,5,35,2000,1
17,28,20.0,5,2.616,1.696,5,35,2000,1
17,22,15.0,6,1.876,2.078,5,35,100,0
17,23,22.0,6,1.643,1.644,6,31,2000,1
17,25,20.0,6,1.484,1.539,6,31,100,0
17,17,20.0,6,1.553,1.652,6,31,2000,1
17,34,30.0,6,2.037,1.659,6,31,100,0
17,24,35.0,6,1.22,2.182,6,31,2000,1
17,40,40.0,7,1.443,1.301,6,31,100,0
17,26,22.0,5,1.714,1.775,6,31,2000,1
17,31,31.0,1,3.183,2.211,6,31,100,0
17,44,45.0,4,1.964,1.697,6,31,100,0
17,16,18.0,4,2.18,1.423,6,31,2000,1
17,16,18.0,5,1.886,2.326,6,31,2000,1
17,35,25.0,3,2.209,1.837,6,31,100,0
17,36,35.0,6,1.388,1.5,6,31,2000,1
17,42,40.0,4,2.202,1.728,6,31,100,0
17,31,45.0,6,1.434,1.282,6,31,2000,1
17,33,40.0,3,2.277,1.68,6,31,100,0
17,27,38.0,5,2.362,1.922,6,31,2000,1
17,41,45.0,7,1.716,1.782,6,31,100,0
17,38,40.0,6,1.621,1.299,6,31,100,0
17,16,15.0,6,1.509,1.943,6,31,2000,1
17,16,18.0,4,2.44,3.066,6,31,100,0
17,26,25.0,6,1.463,1.815,6,31,2000,1
17,26,20.0,3,1.815,2.165,6,31,100,0
17,36,30.0,6,1.485,2.018,6,31,2000,1
17,44,40.0,6,1.512,1.727,6,31,2000,1
17,18,18.0,6,2.031,1.876,6,31,100,0
17,41,30.0,6,2.367,1.94,6,31,100,0
17,33,28.0,3,1.916,1.912,6,31,2000,1
17,30,25.0,6,1.815,1.533,6,31,2000,1
17,21,15.0,2,1.88,1.904,6,31,100,0
17,43,38.0,6,1.851,1.962,6,31,100,0
17,36,30.0,5,1.351,1.707,6,31,2000,1
17,33,35.0,6,1.559,1.556,6,31,2000,1
17,29,38.0,4,2.5,1.745,6,31,100,0
17,16,14.0,6,2.513,2.415,6,31,2000,1
17,38,28.0,4,2.317,1.768,6,31,100,0
17,19,19.0,6,2.495,1.553,6,31,2000,1
17,24,25.0,6,1.728,1.307,6,31,100,0
17,28,30.0,7,1.677,1.783,6,31,100,0
17,42,40.0,7,1.801,2.541,6,31,2000,1
18,49,45.0,6,1.30121,1.25251,4,44,2000,1
18,50,43.0,6,1.734155,2.05276,4,44,100,0
18,40,40.0,7,2.32334,1.45995,4,44,2000,1
18,42,41.0,6,2.21662,1.882875,4,44,100,0
18,31,39.0,7,2.551565,1.965975,4,44,2000,1
18,42,41.0,5,2.92761,1.195945,4,44,100,0
18,51,45.0,5,2.088015,2.051255,4,44,100,0
18,38,40.0,4,2.890955,1.198385,4,44,2000,1
18,38,43.0,6,3.04802,1.29632,4,44,100,0
18,53,48.0,6,2.330625,1.506895,4,44,2000,1
18,41,42.0,6,1.939455,1.281345,4,44,2000,1
18,57,44.0,6,1.86946,2.12304,4,44,100,0
18,52,42.0,6,1.891855,1.412645,4,44,2000,1
18,32,39.0,5,2.975925,1.168105,4,44,100,0
18,53,42.0,6,2.032955,1.51222,4,44,2000,1
18,59,46.0,7,2.02964,1.35798,4,44,100,0
18,39,40.0,6,2.29041,2.164795,4,44,2000,1
18,43,43.0,6,3.687635,1.44805,4,44,100,0
18,42,41.0,5,2.36614,1.04003,4,44,100,0
18,33,40.0,7,3.10206,1.485945,4,44,2000,1
18,39,42.0,6,2.063635,1.17501,4,44,100,0
18,46,42.0,6,2.2809,1.221285,4,44,2000,1
18,36,43.0,4,2.280265,1.633795,4,44,100,0
18,34,40.0,6,3.42131,1.69573,4,44,2000,1
18,57,47.0,6,2.39354,1.15744,4,44,100,0
18,31,41.0,6,2.91011,1.86618,4,44,2000,1
18,48,45.0,6,3.415675,1.31998,4,44,2000,1
18,54,45.0,6,2.5352,1.36592,4,44,100,0
18,59,49.0,5,4.466305,2.225595,4,44,2000,1
18,45,45.0,6,2.635205,1.03397,4,44,100,0
18,37,40.0,6,2.43881,1.74869,4,44,2000,1
18,57,43.0,5,2.79671,1.35618,4,44,100,0
18,46,45.0,6,2.32193,1.21627,4,44,100,0
18,46,43.0,6,2.59081,2.709945,4,44,2000,1
18,47,41.0,5,2.08992,1.34719,4,44,100,0
18,58,45.0,5,3.91754,1.328845,4,44,2000,1
18,37,40.0,6,2.473865,1.294815,4,44,2000,1
18,35,42.0,5,1.900975,1.11226,4,44,100,0
18,50,46.0,6,1.85646,1.03991,4,44,100,0
18,52,42.0,5,2.320815,1.056325,4,44,2000,1
18,32,42.0,6,2.28217,1.60798,5,47,2000,1
18,56,47.0,7,2.770705,1.569795,5,47,100,0
18,47,42.0,5,1.71369,1.726425,5,47,2000,1
18,58,48.0,5,2.38326,4.078415,5,47,100,0
18,54,45.0,7,2.15082,1.341905,5,47,100,0
18,57,48.0,7,1.93551,1.7493,5,47,2000,1
18,45,43.0,5,2.553395,1.046095,5,47,2000,1
18,37,43.0,6,2.517165,1.12824,5,47,100,0
18,41,44.0,7,1.97239,1.233415,5,47,2000,1
18,56,45.0,7,1.669595,1.177105,5,47,100,0
18,49,43.0,5,3.722665,1.56826,5,47,100,0
18,41,40.0,4,2.231795,1.15551,5,47,2000,1
18,43,42.0,6,2.066875,1.264935,5,47,100,0
18,55,50.0,5,2.818145,1.608725,5,47,2000,1
18,41,46.0,5,2.558075,1.210995,5,47,100,0
18,39,47.0,6,3.675365,1.988765,5,47,2000,1
18,41,45.0,5,2.28993,1.04737,5,47,100,0
18,59,48.0,6,2.22155,1.484185,5,47,2000,1
18,46,45.0,6,3.01375,1.297735,5,47,100,0
18,45,42.0,6,2.57765,1.46759,5,47,2000,1
18,32,40.0,7,2.69883,1.671835,5,47,2000,1
18,62,47.0,6,2.74902,2.153615,5,47,100,0
18,59,45.0,5,2.189765,1.06378,5,47,100,0
18,40,42.0,5,2.349495,1.02341,5,47,2000,1
18,55,49.0,6,2.381865,1.265745,5,47,2000,1
18,41,45.0,6,2.4085,1.591935,5,47,100,0
18,39,47.0,5,3.467265,1.053745,5,47,100,0
18,53,49.0,6,3.04146,1.90379,5,47,2000,1
18,45,45.0,6,2.462,1.497285,5,47,100,0
18,35,43.0,6,3.18442,1.48443,5,47,2000,1
18,48,48.0,6,2.297235,1.45985,5,47,2000,1
18,52,46.0,6,2.056155,1.166085,5,47,100,0
18,41,47.0,5,2.874235,1.397885,5,47,100,0
18,55,47.0,6,1.943185,1.79778,5,47,2000,1
18,52,48.0,6,2.380605,1.572815,5,47,2000,1
18,54,47.0,5,1.973975,1.07068,5,47,100,0
18,57,48.0,5,2.16072,1.70026,5,47,100,0
18,43,44.0,6,1.88774,1.661485,5,47,2000,1
18,37,43.0,6,1.661735,1.073805,5,47,100,0
18,43,42.0,7,2.099995,1.24323,5,47,2000,1
18,46,45.0,8,1.70445,1.990055,6,45,2000,1
18,42,47.0,7,1.71444,1.514905,6,45,100,0
18,59,48.0,7,1.68287,1.298065,6,45,2000,1
18,42,45.0,7,1.767615,1.614725,6,45,100,0
18,44,45.0,7,2.72594,1.27623,6,45,2000,1
18,53,48.0,7,1.849995,1.630265,6,45,100,0
18,35,40.0,6,2.716035,1.12463,6,45,100,0
18,45,42.0,6,2.246995,1.381525,6,45,2000,1
18,40,44.0,6,2.934485,1.124055,6,45,2000,1
18,31,41.0,4,2.44789,2.196605,6,45,100,0
18,34,43.0,8,4.366185,1.46789,6,45,2000,1
18,41,45.0,5,2.87076,1.058115,6,45,100,0
18,52,43.0,7,3.01676,1.42394,6,45,100,0
18,60,48.0,6,1.802635,1.77818,6,45,2000,1
18,56,48.0,5,1.60325,1.40626,6,45,2000,1
18,44,45.0,7,2.12167,1.740245,6,45,100,0
18,37,41.0,5,3.403065,2.137425,6,45,100,0
18,34,42.0,6,2.961595,1.685735,6,45,2000,1
18,49,45.0,7,1.944005,1.33647,6,45,100,0
18,42,42.0,6,1.85872,1.17315,6,45,2000,1
18,31,44.0,7,2.612795,1.56063,6,45,2000,1
18,49,44.0,7,1.825835,1.174475,6,45,100,0
18,34,41.0,8,2.736905,2.904155,6,45,100,0
18,56,48.0,8,3.76696,1.87433,6,45,2000,1
18,35,44.0,6,3.72978,1.890405,6,45,100,0
18,32,40.0,6,2.886065,2.49196,6,45,2000,1
18,56,46.0,7,1.92626,1.29925,6,45,100,0
18,41,45.0,7,4.376085,1.67382,6,45,2000,1
18,49,45.0,7,2.61669,1.789825,6,45,2000,1
18,59,46.0,6,3.13749,1.15859,6,45,100,0
18,49,46.0,5,1.816065,1.14821,6,45,2000,1
18,43,45.0,4,2.59285,1.47141,6,45,100,0
18,47,47.0,5,2.26602,1.235755,6,45,100,0
18,60,48.0,5,2.53545,1.929445,6,45,2000,1
18,43,42.0,5,2.55235,1.20961,6,45,100,0
18,42,42.0,7,3.398025,2.340585,6,45,2000,1
18,54,48.0,7,3.6486,1.901975,6,45,2000,1
18,46,45.0,5,2.99129,2.066935,6,45,100,0
18,45,45.0,7,1.85539,1.671885,6,45,100,0
18,45,46.0,7,3.5883,1.85791,6,45,2000,1
19,35,40.0,6,2.1729,2.026475,4,41,100,0
19,56,55.0,6,2.48938,1.82344,4,41,2000,1
19,33,43.0,6,3.022205,2.59002,4,41,2000,1
19,27,45.0,5,3.18633,2.3329,4,41,100,0
19,44,50.0,6,2.59842,1.395125,4,41,2000,1
19,26,34.0,6,4.253015,2.73488,4,41,100,0
19,28,35.0,6,2.672415,1.570045,4,41,100,0
19,52,58.0,7,4.59015,2.68685,4,41,2000,1
19,35,40.0,6,3.986765,3.60789,4,41,100,0
19,34,43.0,6,4.91896,1.622275,4,41,2000,1
19,48,46.0,5,8.49552,2.1094,4,41,100,0
19,50,52.0,7,3.502085,2.581025,4,41,2000,1
19,50,55.0,4,2.584385,3.356285,4,41,100,0
19,55,56.0,6,2.229765,2.016615,4,41,2000,1
19,32,34.0,6,5.97157,2.05274,4,41,100,0
19,41,37.0,6,4.114265,2.87977,4,41,2000,1
19,41,43.0,7,4.15423,1.581025,4,41,2000,1
19,56,43.0,5,2.678495,1.77624,4,41,100,0
19,44,46.0,6,2.71013,1.580235,4,41,100,0
19,50,45.0,6,2.673355,1.9441,4,41,2000,1
19,44,40.0,4,3.205585,1.36951,4,41,100,0
19,42,44.0,4,6.46923,3.779125,4,41,2000,1
19,27,31.0,7,4.764695,1.936785,4,41,100,0
19,47,47.0,6,2.876875,2.18408,4,41,2000,1
19,56,46.0,4,9.41755,1.241345,4,41,2000,1
19,50,47.0,4,3.580225,1.37762,4,41,100,0
19,48,49.0,6,4.382055,1.602815,4,41,2000,1
19,28,32.0,7,2.75661,2.934795,4,41,100,0
19,47,38.0,7,3.33153,1.299145,4,41,100,0
19,53,45.0,6,3.38242,4.881535,4,41,2000,1
19,45,37.0,5,4.63759,19.87844,4,41,2000,1
19,46,38.0,5,5.71721,1.85881,4,41,100,0
19,30,37.0,5,5.69229,1.701765,4,41,2000,1
19,47,44.0,6,2.077895,1.281825,4,41,100,0
19,42,45.0,7,1.883885,1.533115,4,41,2000,1
19,30,33.0,6,3.29385,1.192665,4,41,100,0
19,46,46.0,6,2.09842,1.57635,4,41,2000,1
19,41,42.0,5,3.28243,1.58874,4,41,100,0
19,39,38.0,6,2.79875,1.594285,4,41,100,0
19,33,35.0,7,3.142565,1.9339,4,41,2000,1
19,53,46.0,6,2.48085,1.934375,5,49,100,0
19,42,47.0,6,2.0765,1.515735,5,49,2000,1
19,64,65.0,6,2.74379,3.686885,5,49,2000,1
19,62,55.0,6,1.89783,1.605605,5,49,100,0
19,38,53.0,6,2.3026,2.34853,5,49,100,0
19,63,64.0,6,2.73187,1.22635,5,49,2000,1
19,35,43.0,7,3.244225,2.225075,5,49,2000,1
19,47,47.0,6,3.497105,1.253575,5,49,100,0
19,44,52.0,6,2.919775,2.781845,5,49,2000,1
19,56,57.0,6,4.99817,3.34851,5,49,100,0
19,49,63.0,5,4.08863,1.346495,5,49,2000,1
19,52,60.0,5,3.591145,4.164935,5,49,100,0
19,35,40.0,7,2.613335,1.92107,5,49,2000,1
19,34,42.0,7,2.927405,1.54017,5,49,100,0
19,59,61.0,4,4.03461,1.443095,5,49,100,0
19,56,58.0,5,2.619955,1.04797,5,49,2000,1
19,62,57.0,5,4.451205,5.94325,5,49,2000,1
19,53,55.0,6,2.156745,1.638235,5,49,100,0
19,61,58.0,5,2.86989,3.727555,5,49,2000,1
19,39,39.0,6,3.525045,1.31728,5,49,100,0
19,60,58.0,6,4.06033,1.394625,5,49,2000,1
19,57,45.0,6,3.21567,2.046005,5,49,100,0
19,37,42.0,7,3.300175,1.18141,5,49,100,0
19,59,60.0,5,4.26525,2.411375,5,49,2000,1
19,45,55.0,5,2.86502,1.780455,5,49,100,0
19,59,54.0,6,5.462135,2.055605,5,49,2000,1
19,64,52.0,4,5.1408,2.32448,5,49,100,0
19,51,46.0,5,5.29051,2.10663,5,49,2000,1
19,43,47.0,6,3.541245,1.834875,5,49,100,0
19,52,49.0,5,5.235305,1.758875,5,49,2000,1
19,51,46.0,6,2.791995,1.20035,5,49,2000,1
19,34,43.0,3,5.077265,1.84775,5,49,100,0
19,62,50.0,5,5.690615,1.555735,5,49,100,0
19,63,58.0,5,3.60033,2.525705,5,49,2000,1
19,41,45.0,7,3.79106,2.218315,5,49,2000,1
19,36,38.0,6,3.508255,6.247645,5,49,100,0
19,51,49.0,6,3.361355,1.193025,5,49,2000,1
19,59,53.0,6,2.74075,1.322395,5,49,100,0
19,54,53.0,6,3.567515,1.02319,5,49,2000,1
19,64,51.0,5,5.599765,1.52636,5,49,100,0
19,57,54.0,6,2.0711,1.172785,6,50,2000,1
19,63,56.0,5,2.621515,1.2591,6,50,100,0
19,49,49.0,6,3.253545,1.879695,6,50,2000,1
19,59,50.0,5,3.246665,1.781605,6,50,100,0
19,46,48.0,6,2.554425,1.32114,6,50,100,0
19,48,50.0,5,2.501065,1.24569,6,50,2000,1
19,49,47.0,6,4.710175,1.370155,6,50,100,0
19,44,44.0,7,2.17848,2.474845,6,50,2000,1
19,40,45.0,6,4.25783,1.329925,6,50,2000,1
19,45,48.0,5,3.637835,1.57636,6,50,100,0
19,53,53.0,6,2.728105,1.289715,6,50,2000,1
19,39,44.0,5,5.266445,2.444245,6,50,100,0
19,56,54.0,6,3.56839,1.305145,6,50,100,0
19,38,40.0,7,6.01187,2.129305,6,50,2000,1
19,35,39.0,6,4.145825,2.088835,6,50,100,0
19,49,48.0,6,2.57206,2.00073,6,50,2000,1
19,40,50.0,4,2.40567,2.36386,6,50,100,0
19,59,55.0,6,1.980745,1.35198,6,50,2000,1
19,57,56.0,5,3.016865,2.017035,6,50,100,0
19,62,58.0,6,2.43766,1.68543,6,50,2000,1
19,44,48.0,6,3.017575,1.93426,6,50,2000,1
19,58,52.0,6,2.59388,1.89642,6,50,100,0
19,50,51.0,6,2.805775,1.44412,6,50,100,0
19,37,37.0,7,4.900045,2.2979,6,50,2000,1
19,35,45.0,6,2.008045,1.3369,6,50,2000,1
19,39,45.0,6,2.586025,1.620005,6,50,100,0
19,35,38.0,7,4.65472,1.92872,6,50,100,0
19,40,45.0,6,2.034075,1.564235,6,50,2000,1
19,42,48.0,6,2.31063,1.11312,6,50,100,0
19,39,46.0,6,2.94741,1.541,6,50,2000,1
19,62,52.0,6,2.74611,1.822895,6,50,100,0
19,65,63.0,5,2.898715,1.612755,6,50,2000,1
19,38,47.0,6,2.9467,1.427235,6,50,2000,1
19,56,50.0,6,1.87142,1.143585,6,50,100,0
19,63,61.0,6,3.556325,1.16892,6,50,2000,1
19,53,56.0,5,3.315475,1.71104,6,50,100,0
19,40,51.0,5,1.928035,2.3805,6,50,2000,1
19,61,58.0,6,2.37664,1.29012,6,50,100,0
19,61,59.0,6,2.29548,1.54842,6,50,2000,1
19,42,49.0,5,5.45969,1.765795,6,50,100,0
20,52,34.0,2,3.3988,1.73892,4,45,100,0
20,58,52.0,5,2.876975,1.267175,4,45,2000,1
20,53,40.0,4,3.927405,1.528845,4,45,100,0
20,45,42.0,4,2.639255,1.21936,4,45,2000,1
20,47,40.0,2,5.030375,4.370815,4,45,100,0
20,31,32.0,7,2.81471,1.993425,4,45,2000,1
20,38,36.0,4,3.29612,0.984905,4,45,100,0
20,40,36.0,6,3.54136,1.07535,4,45,2000,1
20,55,50.0,1,7.254225,1.643865,4,45,100,0
20,32,31.0,7,2.723095,1.748095,4,45,2000,1
20,42,39.0,2,4.35212,1.41793,4,45,100,0
20,39,40.0,4,3.436155,1.085395,4,45,2000,1
20,38,29.0,6,3.134655,0.98596,4,45,100,0
20,51,49.0,4,4.036565,0.91937,4,45,2000,1
20,33,37.0,5,3.72154,1.805915,4,45,2000,1
20,39,31.0,3,4.95136,1.67812,4,45,100,0
20,39,38.0,5,3.177855,1.38293,4,45,2000,1
20,57,46.0,5,4.990125,2.28003,4,45,100,0
20,58,34.0,2,4.466615,1.854755,4,45,100,0
20,35,37.0,5,3.279775,1.095185,4,45,2000,1
20,49,35.0,3,3.228515,2.347965,4,45,100,0
20,38,42.0,5,3.040535,1.443235,4,45,2000,1
20,41,39.0,3,6.25765,1.662925,4,45,100,0
20,38,41.0,4,3.353005,1.31739,4,45,2000,1
20,58,56.0,4,3.48524,0.98894,4,45,100,0
20,44,50.0,5,3.392255,1.647445,4,45,2000,1
20,33,45.0,4,4.209065,1.46278,4,45,2000,1
20,51,39.0,2,4.08275,2.207025,4,45,100,0
20,59,61.0,5,6.02222,1.5558,4,45,2000,1
20,33,21.0,4,5.24948,2.193245,4,45,100,0
20,60,52.0,4,3.28962,1.468685,4,45,2000,1
20,38,30.0,5,3.16901,1.715475,4,45,100,0
20,41,38.0,6,3.65491,0.952965,4,45,2000,1
20,56,32.0,3,2.61328,1.700985,4,45,100,0
20,44,31.0,4,3.325545,1.3653,4,45,100,0
20,30,33.0,5,3.81853,1.37929,4,45,2000,1
20,45,37.0,5,4.15132,0.836775,4,45,2000,1
20,32,34.0,5,4.744145,2.357105,4,45,100,0
20,30,20.0,4,3.764765,1.00005,4,45,100,0
20,52,49.0,5,4.421895,1.28236,4,45,2000,1
20,19,19.0,6,3.99705,1.47654,5,34,2000,1
20,32,24.0,6,3.59394,1.06553,5,34,100,0
20,40,34.0,4,4.412565,1.2008,5,34,100,0
20,29,30.0,5,2.52329,2.53566,5,34,2000,1
20,49,48.0,3,5.039555,2.22606,5,34,2000,1
20,44,40.0,4,3.775255,1.353125,5,34,100,0
20,24,27.0,8,3.07309,2.07122,5,34,2000,1
20,28,25.0,6,3.21635,1.04886,5,34,100,0
20,47,34.0,4,4.5307,1.573095,5,34,100,0
20,48,44.0,4,3.444965,1.189995,5,34,2000,1
20,44,39.0,1,4.9209,1.51515,5,34,100,0
20,43,45.0,6,4.086705,1.093885,5,34,2000,1
20,36,28.0,6,4.739555,1.35511,5,34,100,0
20,40,41.0,6,2.8238,1.393015,5,34,2000,1
20,22,18.0,3,5.95479,2.374565,5,34,100,0
20,35,34.0,6,2.955745,2.221915,5,34,2000,1
20,48,35.0,3,3.01501,2.52002,5,34,100,0
20,49,46.0,5,5.122135,1.478895,5,34,2000,1
20,37,42.0,5,3.05427,1.306985,5,34,2000,1
20,29,18.0,4,5.63906,2.036775,5,34,100,0
20,46,39.0,2,4.927375,1.83806,5,34,100,0
20,20,18.0,8,3.34619,3.07541,5,34,2000,1
20,21,20.0,7,2.982555,1.145215,5,34,2000,1
20,48,40.0,4,3.024315,1.37446,5,34,100,0
20,32,21.0,3,3.66044,1.928225,5,34,100,0
20,26,28.0,6,3.04304,2.040065,5,34,2000,1
20,20,20.0,8,3.421495,1.41999,5,34,2000,1
20,39,35.0,4,2.65559,1.107815,5,34,100,0
20,38,32.0,2,4.21138,1.546465,5,34,100,0
20,43,48.0,5,4.200685,2.23191,5,34,2000,1
20,29,35.0,5,3.421125,1.01782,5,34,2000,1
20,46,35.0,3,4.36514,2.025885,5,34,100,0
20,49,48.0,5,3.445895,1.820285,5,34,2000,1
20,20,14.0,5,4.090795,3.73688,5,34,100,0
20,32,35.0,4,3.035675,1.06497,5,34,2000,1
20,23,18.0,4,3.09891,1.118045,5,34,100,0
20,27,21.0,4,3.62853,1.11705,5,34,100,0
20,36,37.0,3,5.563585,0.987745,5,34,2000,1
20,48,45.0,5,2.847265,1.05295,5,34,2000,1
20,19,18.0,5,4.869055,2.90084,5,34,100,0
20,37,21.0,5,3.269525,1.19882,6,39,100,0
20,40,39.0,5,5.637165,1.18772,6,39,2000,1
20,49,47.0,6,5.08086,2.304695,6,39,2000,1
20,54,39.0,4,4.65713,2.607955,6,39,100,0
20,26,29.0,0,8.1484,2.463045,6,39,100,0
20,24,25.0,6,2.906025,1.312755,6,39,2000,1
20,40,32.0,5,4.374175,0.85112,6,39,100,0
20,45,40.0,6,2.737295,1.908655,6,39,2000,1
20,43,45.0,5,2.843555,2.498195,6,39,2000,1
20,41,35.0,2,5.25568,1.500255,6,39,100,0
20,40,36.0,5,3.41724,0.98405,6,39,2000,1
20,52,34.0,3,4.060115,1.19261,6,39,100,0
20,49,41.0,6,2.586845,0.92065,6,39,2000,1
20,48,30.0,3,4.12476,1.543695,6,39,100,0
20,31,22.0,5,3.45773,2.78806,6,39,100,0
20,31,32.0,5,2.81033,1.42351,6,39,2000,1
20,35,34.0,6,3.53291,1.00363,6,39,2000,1
20,42,32.0,5,3.027085,0.78778,6,39,100,0
20,45,41.0,5,4.31439,1.131005,6,39,100,0
20,39,46.0,6,3.62548,2.293395,6,39,2000,1
20,43,39.0,5,2.982265,1.01511,6,39,2000,1
20,24,17.0,7,6.36732,2.332725,6,39,100,0
20,48,24.0,7,3.519255,1.022255,6,39,100,0
20,48,38.0,7,3.60293,1.45331,6,39,2000,1
20,53,49.0,3,5.121295,1.32555,6,39,2000,1
20,35,24.0,5,3.49254,1.488735,6,39,100,0
20,31,35.0,3,3.083995,1.565995,6,39,2000,1
20,24,18.0,4,4.226285,1.419975,6,39,100,0
20,36,22.0,5,3.889455,0.96483,6,39,100,0
20,43,34.0,6,3.815715,1.9827,6,39,2000,1
20,47,48.0,3,4.75457,1.266115,6,39,2000,1
20,28,19.0,6,4.610225,1.756615,6,39,100,0
20,25,23.0,8,3.12498,1.068035,6,39,2000,1
20,46,28.0,4,3.67409,1.35373,6,39,100,0
20,45,35.0,2,5.677845,1.51056,6,39,100,0
20,50,47.0,4,4.323245,1.881795,6,39,2000,1
20,46,45.0,4,2.864295,1.513205,6,39,2000,1
20,40,27.0,5,6.570155,1.29373,6,39,100,0
20,43,25.0,5,3.16974,1.207215,6,39,100,0
20,48,45.0,4,3.145315,0.95468,6,39,2000,1
21,46,35.0,10,4.17466,2.67726,4,35,100,0
21,32,44.0,8,5.10057,3.61597,4,35,2000,1
21,29,25.0,2,3.03654,2.51079,4,35,100,0
21,44,58.0,10,2.944445,1.9065,4,35,2000,1
21,28,NAN,0,NAN,3.882825,4,35,2000,1
21,49,22.0,2,2.61429,4.03594,4,35,100,0
21,41,35.0,5,2.833315,2.39243,4,35,100,0
21,47,58.0,10,3.76001,2.151245,4,35,2000,1
21,32,32.0,6,2.27662,2.278985,4,35,100,0
21,21,27.0,8,3.11909,2.42166,4,35,2000,1
21,26,35.0,10,3.60218,2.25518,4,35,2000,1
21,35,49.0,3,3.685415,1.88836,4,35,100,0
21,39,52.0,2,4.75542,4.98224,4,35,100,0
21,28,28.0,6,3.730375,1.68645,4,35,2000,1
21,22,24.0,7,3.98472,2.25274,4,35,2000,1
21,21,25.0,6,2.98577,1.97901,4,35,100,0
21,32,35.0,7,2.845885,2.205435,4,35,2000,1
21,31,50.0,1,4.156065,2.35553,4,35,100,0
21,38,58.0,1,3.72946,2.744305,4,35,100,0
21,44,65.0,4,3.18021,2.328495,4,35,2000,1
21,41,60.0,4,4.82117,2.00218,4,35,100,0
21,23,29.0,7,3.147885,1.89962,4,35,2000,1
21,45,55.0,7,2.506645,1.957015,4,35,2000,1
21,33,40.0,3,3.52005,2.241015,4,35,100,0
21,47,52.0,6,5.55711,2.060415,4,35,2000,1
21,26,41.0,6,3.90696,1.84602,4,35,100,0
21,48,58.0,6,2.754875,1.86476,4,35,2000,1
21,23,35.0,4,3.15077,1.864355,4,35,100,0
21,33,40.0,5,3.61923,1.63535,4,35,2000,1
21,23,25.0,7,3.38803,2.70738,4,35,100,0
21,38,43.0,6,4.089225,1.7222,4,35,2000,1
21,47,67.0,6,6.138465,2.55471,4,35,100,0
21,30,49.0,10,6.87006,2.118025,4,35,2000,1
21,37,49.0,10,3.7135,2.03247,4,35,100,0
21,34,35.0,8,3.28512,3.28212,4,35,2000,1
21,48,65.0,4,4.00504,1.87549,4,35,100,0
21,20,22.0,10,2.781695,3.05905,4,35,2000,1
21,50,57.0,8,4.25045,2.39157,4,35,100,0
21,30,39.0,3,4.03294,1.83379,4,35,100,0
21,47,60.0,1,5.09686,2.131595,4,35,2000,1
21,44,39.0,10,3.314535,1.98992,5,39,100,0
21,41,55.0,10,2.77916,3.324625,5,39,2000,1
21,36,41.0,6,2.80792,1.8089,5,39,100,0
21,49,70.0,5,3.84766,2.332065,5,39,2000,1
21,24,21.0,10,2.19808,2.35217,5,39,2000,1
21,38,44.0,7,3.076835,2.000735,5,39,100,0
21,38,52.0,6,4.767215,1.874885,5,39,2000,1
21,26,25.0,7,3.015915,1.86041,5,39,100,0
21,51,55.0,7,4.045635,1.97668,5,39,2000,1
21,37,35.0,4,2.95597,1.95989,5,39,100,0
21,42,58.0,3,3.763905,2.4335,5,39,2000,1
21,44,27.0,0,4.88093,2.40033,5,39,100,0
21,37,35.0,10,6.056015,2.18269,5,39,2000,1
21,24,20.0,10,3.68556,3.06502,5,39,100,0
21,49,50.0,1,3.092465,2.533455,5,39,100,0
21,40,42.0,6,6.22831,1.95592,5,39,2000,1
21,40,32.0,1,3.391265,2.1367,5,39,2000,1
21,45,45.0,0,3.61737,2.170795,5,39,100,0
21,26,29.0,9,3.357585,2.89257,5,39,2000,1
21,52,55.0,2,2.724255,2.04767,5,39,100,0
21,34,35.0,7,3.27851,1.92985,5,39,2000,1
21,49,60.0,2,2.966995,3.357965,5,39,100,0
21,28,25.0,10,3.254625,2.967045,5,39,100,0
21,53,49.0,3,2.88002,3.310945,5,39,2000,1
21,54,58.0,6,3.287245,3.38908,5,39,2000,1
21,28,28.0,6,3.48588,2.114425,5,39,100,0
21,38,45.0,3,3.32224,2.085435,5,39,2000,1
21,53,56.0,1,4.724705,2.784385,5,39,100,0
21,36,32.0,10,2.63014,2.234465,5,39,100,0
21,26,32.0,10,2.48811,2.150215,5,39,2000,1
21,36,40.0,4,4.916065,1.771575,5,39,2000,1
21,46,50.0,1,3.435035,3.14405,5,39,100,0
21,53,55.0,9,4.078425,2.637715,5,39,100,0
21,37,42.0,3,3.188845,1.872815,5,39,2000,1
21,33,32.0,6,4.44919,2.41471,5,39,2000,1
21,51,55.0,1,3.21493,2.119555,5,39,100,0
21,43,38.0,6,5.03929,1.814375,5,39,2000,1
21,40,34.0,3,7.44173,2.30415,5,39,100,0
21,54,55.0,3,6.650565,2.333695,5,39,2000,1
21,34,27.0,10,3.09716,2.72838,5,39,100,0
21,46,44.0,10,3.209315,2.023545,6,44,100,0
21,52,60.0,6,4.330075,2.388985,6,44,2000,1
21,48,68.0,10,3.569615,2.18679,6,44,2000,1
21,46,55.0,7,2.8151,1.786755,6,44,100,0
21,55,55.0,0,3.539515,1.897775,6,44,100,0
21,46,58.0,5,3.064865,2.10378,6,44,2000,1
