Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
131,2,2,4.0,0.34829,1.60507,5,SD,PAS,1
131,1,1,4.0,0.30733,2.10592,1,SD,PAS,1
131,1,1,4.0,0.3844,1.6391,5,SD,PAS,1
131,1,1,4.0,0.49628,1.41928,1,SD,PAS,1
131,2,2,3.0,1.03149,1.79794,9,SD,PAS,1
131,2,2,4.0,0.42828,1.69173,8,SD,PAS,1
131,1,1,3.0,0.42564,2.0258,11,SD,PAS,1
131,2,2,3.0,0.56956,1.72957,12,SD,PAS,1
131,2,2,4.0,1.00474,3.26091,3,SD,PAS,1
131,2,2,3.0,0.33568,3.76103,7,SD,PAS,1
131,1,1,4.0,0.4145,2.53175,4,SD,PAS,1
131,2,2,4.0,0.41953,2.18324,2,SD,PAS,1
131,2,2,3.0,0.41688,1.11319,12,SD,PAS,1
131,1,1,3.0,0.42603,1.60914,4,SD,PAS,1
131,1,1,4.0,0.5657,2.82993,7,SD,PAS,1
131,1,1,3.0,0.50097,1.72405,9,SD,PAS,1
131,2,2,4.0,0.31115,1.18905,3,SD,PAS,1
131,2,2,2.0,0.34573,5.05555,12,SD,PAS,1
131,1,1,3.0,0.38005,1.0676,11,SD,PAS,1
131,2,2,4.0,0.34005,2.2973,3,SD,PAS,1
131,1,1,3.0,0.37432,1.82922,5,SD,PAS,1
131,2,2,3.0,1.07654,1.38769,12,SD,PAS,1
131,2,2,3.0,0.45527,1.17971,2,SD,PAS,1
131,1,1,4.0,0.5985,1.2775,1,SD,PAS,1
131,1,1,4.0,0.33387,1.10995,3,SD,PAS,1
131,1,1,3.0,0.53958,1.45737,8,SD,PAS,1
131,1,1,3.0,0.33814,1.04097,8,SD,PAS,1
131,1,1,3.0,0.5357,0.88628,8,SD,PAS,1
131,2,2,3.0,0.53764,1.91931,3,SD,PAS,1
131,1,1,3.0,0.56369,1.07629,11,SD,PAS,1
131,1,1,3.0,0.40977,1.14233,9,SD,PAS,1
131,2,2,3.0,0.34627,1.29642,6,SD,PAS,1
131,2,2,4.0,0.30887,1.72056,3,SD,PAS,1
131,1,1,4.0,0.53824,2.40685,2,SD,PAS,1
131,2,2,4.0,0.4199,1.6999,9,SD,PAS,1
131,2,2,4.0,0.3375,1.34384,2,SD,PAS,1
131,1,1,2.0,0.95498,3.1857,7,SD,PAS,1
131,2,2,3.0,0.34087,3.14883,4,SD,PAS,1
131,2,2,3.0,0.30355,1.74857,10,SD,PAS,1
131,2,2,4.0,0.49923,2.30321,4,SD,PAS,1
131,1,1,3.0,0.6821,1.64674,8,SD,PAS,1
131,2,2,4.0,0.38059,1.73228,2,SD,PAS,1
131,1,1,3.0,0.37687,2.71571,9,SD,PAS,1
131,2,2,2.0,0.49015,2.29429,12,SD,PAS,1
131,1,1,2.0,0.76657,1.2541,12,SD,PAS,1
131,2,2,2.0,0.30998,1.95507,10,SD,PAS,1
131,1,1,3.0,0.49801,1.10402,8,SD,PAS,1
131,1,1,3.0,0.3806,1.72336,6,SD,PAS,1
131,1,1,3.0,0.68978,2.2214,11,SD,PAS,1
131,2,2,3.0,1.02694,2.07678,6,SD,PAS,1
131,1,1,3.0,0.64614,1.06509,5,SD,PAS,1
131,1,1,4.0,0.33819,2.18157,2,SD,PAS,1
131,2,2,4.0,0.424,0.88645,6,SD,PAS,1
131,1,1,3.0,0.41401,1.1178,7,SD,PAS,1
131,1,1,3.0,0.37751,1.57575,11,SD,PAS,1
131,2,2,3.0,0.76666,1.06742,7,SD,PAS,1
131,1,1,3.0,0.33497,1.14862,9,SD,PAS,1
131,2,2,4.0,0.27711,1.91883,10,SD,PAS,1
131,1,1,3.0,0.37409,1.06602,11,SD,PAS,1
131,1,1,3.0,0.34803,1.54108,7,SD,PAS,1
131,2,2,3.0,0.29706,0.84137,11,SD,PAS,1
131,1,1,4.0,0.37886,0.91599,1,SD,PAS,1
131,1,2,2.0,0.57381,1.52919,10,SD,PAS,1
131,2,2,4.0,0.38627,2.59695,7,SD,PAS,1
131,1,1,2.0,0.49107,1.8808,12,SD,PAS,1
131,1,1,3.0,0.68029,1.31124,6,SD,PAS,1
131,1,1,4.0,0.37934,2.06742,3,SD,PAS,1
131,2,2,3.0,0.37981,1.41446,3,SD,PAS,1
131,2,2,2.0,0.31109,1.60591,12,SD,PAS,1
131,2,2,3.0,0.30077,1.41196,2,SD,PAS,1
131,1,1,3.0,0.33085,1.11135,1,SD,PAS,1
131,1,1,3.0,0.40554,1.87658,5,SD,PAS,1
131,1,1,3.0,0.37318,1.19415,3,SD,PAS,1
131,2,2,3.0,0.34388,1.21654,5,SD,PAS,1
131,1,1,3.0,1.29483,0.68248,2,SD,PAS,1
131,1,1,3.0,0.6418,1.52774,5,SD,PAS,1
131,1,1,2.0,0.42215,2.90622,12,SD,PAS,1
131,2,2,3.0,0.41945,1.61576,9,SD,PAS,1
131,2,2,2.0,0.30232,1.49704,11,SD,PAS,1
131,2,2,2.0,0.26193,1.22818,11,SD,PAS,1
131,1,1,3.0,0.33339,2.0268,6,SD,PAS,1
131,1,1,3.0,0.34131,2.71839,3,SD,PAS,1
131,1,1,3.0,0.27677,1.6401,1,SD,PAS,1
131,1,1,4.0,0.95002,1.91075,2,SD,PAS,1
131,1,1,3.0,0.33819,2.2983,2,SD,PAS,1
131,2,2,4.0,1.34631,1.53874,5,SD,PAS,1
131,1,1,3.0,0.45707,1.45133,7,SD,PAS,1
131,2,2,3.0,1.10478,1.67753,7,SD,PAS,1
131,2,2,3.0,0.41419,1.11475,8,SD,PAS,1
131,1,1,3.0,1.79835,1.30005,4,SD,PAS,1
131,1,1,3.0,0.64834,1.30075,7,SD,PAS,1
131,2,2,4.0,0.35417,1.30192,5,SD,PAS,1
131,2,2,4.0,0.30395,1.11486,1,SD,PAS,1
131,1,1,3.0,0.49774,0.80779,11,SD,PAS,1
131,1,1,4.0,0.64879,1.30119,2,SD,PAS,1
131,1,1,4.0,0.65335,1.0721,5,SD,PAS,1
131,1,1,3.0,0.56144,0.9615,4,SD,PAS,1
131,2,2,3.0,0.35513,1.22152,3,SD,PAS,1
131,2,2,3.0,0.38512,0.88583,7,SD,PAS,1
131,2,2,3.0,0.37834,0.72891,10,SD,PAS,1
131,2,2,4.0,0.38486,1.336,3,SD,PAS,1
131,1,1,3.0,0.48793,3.14544,10,SD,PAS,1
131,2,2,2.0,0.37889,1.73038,9,SD,PAS,1
131,1,1,3.0,0.30226,1.18296,2,SD,PAS,1
131,2,2,3.0,0.2981,1.45956,7,SD,PAS,1
131,2,2,3.0,0.3748,1.10916,9,SD,PAS,1
131,2,2,3.0,0.56995,0.79552,2,SD,PAS,1
131,1,2,2.0,0.29962,0.96059,12,SD,PAS,1
131,2,2,3.0,0.31145,1.07235,6,SD,PAS,1
131,1,2,2.0,0.37954,1.68102,12,SD,PAS,1
131,1,1,3.0,0.42166,1.44785,4,SD,PAS,1
131,2,2,4.0,1.03124,2.11425,2,SD,PAS,1
131,2,2,3.0,0.37391,1.87552,8,SD,PAS,1
131,1,1,3.0,0.541,1.5402,9,SD,PAS,1
131,1,1,3.0,0.30222,1.34966,9,SD,PAS,1
131,2,2,3.0,0.27333,0.92256,1,SD,PAS,1
131,1,1,3.0,0.33908,1.38158,8,SD,PAS,1
131,1,1,3.0,0.33721,1.0794,7,SD,PAS,1
131,1,1,2.0,1.03109,1.15454,12,SD,PAS,1
131,1,1,3.0,0.49027,2.41365,3,SD,PAS,1
131,2,2,3.0,0.35093,2.67495,1,SD,PAS,1
131,1,1,3.0,0.61135,1.41892,3,SD,PAS,1
131,2,2,2.0,0.49853,1.44708,11,SD,PAS,1
131,2,2,3.0,0.30395,1.18622,9,SD,PAS,1
131,2,2,2.0,0.34717,1.53698,12,SD,PAS,1
131,2,2,2.0,0.30041,1.64531,10,SD,PAS,1
131,2,2,3.0,0.30219,0.99639,6,SD,PAS,1
131,2,2,3.0,0.29892,0.95982,1,SD,PAS,1
131,1,1,2.0,0.36995,0.99502,10,SD,PAS,1
131,2,2,3.0,0.60294,1.69081,8,SD,PAS,1
131,2,2,3.0,0.45639,0.73006,7,SD,PAS,1
131,2,2,3.0,0.37971,0.96379,9,SD,PAS,1
131,2,2,3.0,0.30831,0.68551,4,SD,PAS,1
131,2,2,3.0,0.37521,1.02601,2,SD,PAS,1
131,2,2,4.0,0.29674,1.14118,4,SD,PAS,1
131,1,1,3.0,0.26732,0.68597,5,SD,PAS,1
131,1,1,3.0,0.4488,0.95938,10,SD,PAS,1
131,1,1,3.0,0.29842,1.7632,7,SD,PAS,1
131,1,1,3.0,0.29992,0.88041,8,SD,PAS,1
131,1,1,2.0,0.29729,1.07813,11,SD,PAS,1
131,2,2,3.0,0.41691,1.6467,10,SD,PAS,1
131,1,1,3.0,0.34011,1.69313,6,SD,PAS,1
131,2,2,3.0,0.9649,1.54081,5,SD,PAS,1
131,2,2,3.0,0.41468,0.99383,4,SD,PAS,1
131,2,2,4.0,0.72549,3.48777,11,SD,PAS,1
131,2,2,3.0,0.42395,1.10305,4,SD,PAS,1
131,2,2,3.0,0.27413,1.15678,10,SD,PAS,1
131,2,2,3.0,0.37947,1.44719,7,SD,PAS,1
131,1,2,2.0,0.26963,1.45254,12,SD,PAS,1
131,1,1,2.0,0.33343,1.07582,9,SD,PAS,1
131,2,2,3.0,0.76314,1.08033,11,SD,PAS,1
131,1,1,2.0,0.30755,0.80463,10,SD,PAS,1
131,1,1,2.0,0.45439,0.68109,9,SD,PAS,1
131,1,1,2.0,0.30423,1.3852,10,SD,PAS,1
131,1,1,3.0,0.3428,0.61791,4,SD,PAS,1
131,1,1,3.0,0.2594,0.64465,2,SD,PAS,1
131,2,2,3.0,0.26087,1.52712,4,SD,PAS,1
131,1,1,3.0,0.30807,1.10545,3,SD,PAS,1
131,2,2,3.0,0.27333,1.02247,1,SD,PAS,1
131,1,1,3.0,0.30233,0.84929,5,SD,PAS,1
131,2,2,3.0,0.30512,1.08264,1,SD,PAS,1
131,2,2,2.0,0.3775,2.65079,11,SD,PAS,1
131,1,1,3.0,0.44351,1.2588,6,SD,PAS,1
131,1,1,2.0,0.50015,1.87308,10,SD,PAS,1
131,2,2,2.0,0.48996,1.34262,12,SD,PAS,1
131,1,1,3.0,0.26045,1.07944,1,SD,PAS,1
131,2,2,3.0,0.26517,0.91423,8,SD,PAS,1
131,1,1,3.0,0.29918,0.8796,3,SD,PAS,1
131,2,2,3.0,0.45405,2.26254,6,SD,PAS,1
131,1,1,2.0,0.29815,1.76729,10,SD,PAS,1
131,2,2,3.0,0.4203,1.56641,1,SD,PAS,1
131,2,2,3.0,0.29887,0.69277,1,SD,PAS,1
131,2,2,3.0,0.29765,0.84179,5,SD,PAS,1
131,1,1,3.0,0.30516,1.18586,6,SD,PAS,1
131,1,1,3.0,0.26851,0.88736,4,SD,PAS,1
131,2,2,3.0,0.22493,1.22934,6,SD,PAS,1
122,2,2,3.0,0.61951,2.97953,11,SD,PAS,1
122,2,2,4.0,0.33569,2.07742,4,SD,PAS,1
122,2,2,4.0,0.50404,1.60385,8,SD,PAS,1
122,2,2,4.0,0.62299,1.17115,5,SD,PAS,1
122,1,1,3.0,0.57395,2.199,6,SD,PAS,1
122,2,2,4.0,0.47295,2.00425,5,SD,PAS,1
122,2,2,4.0,0.46026,1.01591,6,SD,PAS,1
122,1,2,3.0,1.12948,3.92206,6,SD,PAS,1
122,2,2,3.0,0.58348,3.05639,9,SD,PAS,1
122,2,2,3.0,0.57763,3.10017,8,SD,PAS,1
122,1,1,4.0,0.6196,1.87165,1,SD,PAS,1
122,1,2,3.0,2.12066,6.14125,8,SD,PAS,1
122,1,1,4.0,0.41558,1.99819,4,SD,PAS,1
122,2,2,4.0,0.38615,1.40446,8,SD,PAS,1
122,2,2,3.0,0.34928,1.84088,10,SD,PAS,1
122,1,2,2.0,0.81041,2.42923,12,SD,PAS,1
122,2,2,3.0,0.93463,2.06798,5,SD,PAS,1
122,1,1,4.0,0.49151,2.31235,1,SD,PAS,1
122,1,1,4.0,0.37584,2.71527,5,SD,PAS,1
122,1,1,4.0,0.37647,1.39783,1,SD,PAS,1
122,2,2,3.0,0.412,1.24078,9,SD,PAS,1
122,2,2,4.0,0.38842,1.28999,8,SD,PAS,1
122,1,1,3.0,0.42306,2.35594,11,SD,PAS,1
122,2,1,2.0,2.07117,2.31427,12,SD,PAS,1
122,2,2,4.0,0.38267,2.11832,3,SD,PAS,1
122,2,2,3.0,0.29724,1.12764,7,SD,PAS,1
122,1,1,3.0,0.41343,1.36226,4,SD,PAS,1
122,2,2,4.0,0.45973,1.16548,2,SD,PAS,1
122,2,2,2.0,0.41321,4.39489,12,SD,PAS,1
122,1,1,3.0,0.41774,1.67689,4,SD,PAS,1
122,1,1,4.0,0.34098,1.48535,7,SD,PAS,1
122,1,1,3.0,0.37501,1.39648,9,SD,PAS,1
122,2,2,4.0,0.38779,1.23933,3,SD,PAS,1
122,2,1,1.0,4.25034,1.92367,12,SD,PAS,1
122,1,1,1.0,0.77673,1.52058,11,SD,PAS,1
122,2,2,1.0,10.01418,3.84392,3,SD,PAS,1
122,1,1,3.0,0.41105,1.84354,5,SD,PAS,1
122,2,2,1.0,5.30594,1.3604,12,SD,PAS,1
122,2,2,4.0,0.38444,1.6029,2,SD,PAS,1
122,1,1,4.0,0.38526,1.6815,1,SD,PAS,1
122,1,1,4.0,0.42962,1.92015,3,SD,PAS,1
122,1,1,3.0,0.30309,1.5202,8,SD,PAS,1
122,1,1,2.0,0.48925,2.2765,8,SD,PAS,1
122,1,1,3.0,0.49304,1.5296,8,SD,PAS,1
122,2,2,4.0,0.60786,2.34496,3,SD,PAS,1
122,1,1,3.0,0.50603,2.02645,11,SD,PAS,1
122,1,1,3.0,0.65388,1.68756,9,SD,PAS,1
122,2,2,3.0,0.42577,1.48809,6,SD,PAS,1
122,2,2,3.0,0.30712,1.13737,3,SD,PAS,1
122,1,1,4.0,0.49912,1.13546,2,SD,PAS,1
122,2,2,3.0,0.30885,1.08916,9,SD,PAS,1
122,2,2,3.0,0.34035,1.08103,2,SD,PAS,1
122,1,1,3.0,0.42073,1.09594,7,SD,PAS,1
122,2,2,3.0,0.46254,1.25182,4,SD,PAS,1
122,2,2,4.0,0.41403,2.11025,10,SD,PAS,1
122,2,2,4.0,0.34394,0.96785,4,SD,PAS,1
122,1,1,4.0,0.38135,1.31948,8,SD,PAS,1
122,2,2,4.0,0.58389,1.08816,2,SD,PAS,1
122,1,1,3.0,0.38533,2.39102,9,SD,PAS,1
122,2,2,1.0,2.31788,1.4865,12,SD,PAS,1
122,1,1,1.0,2.47391,1.72173,12,SD,PAS,1
122,2,2,2.0,0.46098,2.40114,10,SD,PAS,1
122,1,1,3.0,0.41827,1.5169,8,SD,PAS,1
122,1,1,3.0,0.76668,1.64384,6,SD,PAS,1
122,1,1,2.0,0.37198,1.76046,11,SD,PAS,1
122,2,2,3.0,0.45647,1.52925,6,SD,PAS,1
122,1,1,3.0,0.61689,1.56857,5,SD,PAS,1
122,1,1,4.0,0.33737,1.68168,2,SD,PAS,1
122,2,2,4.0,0.29784,1.76445,6,SD,PAS,1
122,1,1,4.0,0.56954,1.56029,7,SD,PAS,1
122,1,1,3.0,0.38103,1.80283,11,SD,PAS,1
122,2,2,3.0,0.46403,1.40354,7,SD,PAS,1
122,1,1,2.0,0.37781,2.03287,9,SD,PAS,1
122,2,2,3.0,0.30188,1.67608,10,SD,PAS,1
122,1,2,1.0,3.02975,2.15588,11,SD,PAS,1
122,1,1,4.0,0.89287,1.55159,7,SD,PAS,1
122,2,2,2.0,0.45934,3.13344,11,SD,PAS,1
122,1,1,4.0,0.3775,1.94922,1,SD,PAS,1
122,1,1,2.0,1.21267,1.52254,10,SD,PAS,1
122,2,2,4.0,0.57364,1.40079,7,SD,PAS,1
122,1,2,1.0,0.56948,1.29277,12,SD,PAS,1
122,1,1,4.0,0.37818,1.68307,6,SD,PAS,1
122,1,1,4.0,0.4228,1.23786,3,SD,PAS,1
122,2,2,4.0,0.49657,1.53005,3,SD,PAS,1
122,2,1,1.0,10.7114,1.59813,12,SD,PAS,1
122,2,2,1.0,2.58693,7.05145,2,SD,PAS,1
122,1,2,3.0,0.71217,7.04669,1,SD,PAS,1
122,1,1,4.0,0.50275,1.43917,5,SD,PAS,1
122,1,1,4.0,0.65637,1.44305,3,SD,PAS,1
122,2,2,4.0,0.49384,1.71069,5,SD,PAS,1
122,1,1,4.0,0.41621,1.3982,2,SD,PAS,1
122,1,1,4.0,0.37963,1.53221,5,SD,PAS,1
122,1,2,1.0,1.41016,1.20267,12,SD,PAS,1
122,2,2,4.0,0.42598,1.55484,9,SD,PAS,1
122,2,2,2.0,0.38675,1.98886,11,SD,PAS,1
122,2,2,2.0,0.35056,2.27581,11,SD,PAS,1
122,1,1,4.0,0.50226,1.40525,6,SD,PAS,1
122,1,1,4.0,0.33491,1.32893,3,SD,PAS,1
122,1,1,4.0,0.57069,0.89454,1,SD,PAS,1
122,1,1,4.0,0.81449,1.68572,2,SD,PAS,1
122,1,1,4.0,0.41976,1.28479,2,SD,PAS,1
122,2,2,4.0,0.49817,1.44807,5,SD,PAS,1
122,1,1,4.0,0.34207,1.83662,7,SD,PAS,1
122,2,2,4.0,0.50045,1.36695,7,SD,PAS,1
122,2,2,4.0,0.37921,1.24714,8,SD,PAS,1
122,1,1,4.0,0.58066,1.32159,4,SD,PAS,1
122,1,1,4.0,0.49382,1.36356,7,SD,PAS,1
122,2,2,4.0,0.42227,1.51772,5,SD,PAS,1
122,2,2,4.0,0.5816,1.68641,1,SD,PAS,1
122,1,1,1.0,3.18449,2.27266,11,SD,PAS,1
122,1,1,4.0,0.37921,3.21884,2,SD,PAS,1
122,1,1,4.0,0.49843,1.40152,5,SD,PAS,1
122,1,1,4.0,0.45717,1.48297,4,SD,PAS,1
122,2,2,4.0,0.39018,1.47515,3,SD,PAS,1
122,2,2,4.0,0.3356,1.27647,7,SD,PAS,1
122,2,2,3.0,0.49646,1.44635,10,SD,PAS,1
122,2,2,4.0,0.33547,1.15961,3,SD,PAS,1
122,1,1,4.0,0.57665,1.28369,10,SD,PAS,1
122,2,2,2.0,0.29714,1.9115,9,SD,PAS,1
122,1,1,4.0,0.42595,1.35789,2,SD,PAS,1
122,2,2,4.0,0.41337,1.35888,7,SD,PAS,1
122,2,2,4.0,0.57731,1.1813,9,SD,PAS,1
122,2,2,2.0,1.24057,1.67452,2,SD,PAS,1
122,1,1,1.0,1.40899,0.93766,12,SD,PAS,1
122,2,2,4.0,0.38505,1.4366,6,SD,PAS,1
122,1,1,1.0,2.6991,1.09302,12,SD,PAS,1
122,1,1,4.0,0.80549,3.17795,4,SD,PAS,1
122,2,2,4.0,0.37764,1.52923,2,SD,PAS,1
122,2,2,3.0,0.57817,1.83272,8,SD,PAS,1
122,1,1,3.0,0.45841,1.51752,9,SD,PAS,1
122,1,1,3.0,0.38514,1.23968,9,SD,PAS,1
122,2,2,4.0,0.54265,1.48652,1,SD,PAS,1
122,1,1,3.0,0.38175,1.43662,8,SD,PAS,1
122,1,1,4.0,0.37551,1.68037,7,SD,PAS,1
122,1,2,1.0,1.96059,1.20063,12,SD,PAS,1
122,1,1,4.0,0.41076,1.47605,3,SD,PAS,1
122,2,2,4.0,0.42129,1.39978,1,SD,PAS,1
122,1,1,4.0,0.69273,1.44847,3,SD,PAS,1
122,2,2,2.0,0.37725,1.59562,11,SD,PAS,1
122,2,2,3.0,0.38189,1.51681,9,SD,PAS,1
122,2,2,1.0,0.53851,1.28497,12,SD,PAS,1
122,2,2,3.0,0.30062,1.33073,10,SD,PAS,1
122,2,2,4.0,0.49194,1.20812,6,SD,PAS,1
122,2,2,4.0,0.46644,1.6727,1,SD,PAS,1
122,1,1,4.0,0.3772,1.365,10,SD,PAS,1
122,2,2,4.0,0.30111,1.28126,8,SD,PAS,1
122,2,2,4.0,0.41347,1.20877,7,SD,PAS,1
122,2,2,4.0,0.42575,0.77055,9,SD,PAS,1
122,2,2,4.0,0.53827,1.0815,4,SD,PAS,1
122,2,2,4.0,0.30628,0.93622,2,SD,PAS,1
122,2,2,4.0,0.37793,1.45046,4,SD,PAS,1
122,1,1,4.0,0.45046,0.92578,5,SD,PAS,1
122,1,2,1.0,0.54634,1.84039,10,SD,PAS,1
122,1,1,4.0,0.41761,1.28254,7,SD,PAS,1
122,1,1,4.0,0.69522,1.80119,8,SD,PAS,1
122,1,1,3.0,2.03219,1.44685,11,SD,PAS,1
122,2,2,3.0,0.33577,2.31076,10,SD,PAS,1
122,1,1,4.0,0.41626,1.56491,6,SD,PAS,1
122,2,2,4.0,0.34776,1.32206,5,SD,PAS,1
122,2,2,4.0,0.55118,1.40273,4,SD,PAS,1
122,2,2,4.0,0.33277,1.09021,11,SD,PAS,1
122,2,2,4.0,0.3862,0.97051,4,SD,PAS,1
122,2,2,3.0,0.34689,1.17098,10,SD,PAS,1
122,2,2,4.0,0.38054,1.16505,7,SD,PAS,1
122,1,1,1.0,1.24099,1.71762,12,SD,PAS,1
122,1,1,3.0,0.5735,1.53105,9,SD,PAS,1
122,2,2,3.0,0.31112,1.47484,11,SD,PAS,1
122,1,1,3.0,0.43326,1.20854,10,SD,PAS,1
122,1,1,3.0,0.37406,1.44539,9,SD,PAS,1
122,1,1,2.0,0.29945,1.64987,10,SD,PAS,1
122,1,1,4.0,0.34481,1.42231,4,SD,PAS,1
122,1,1,4.0,0.38402,1.32188,2,SD,PAS,1
122,2,2,4.0,0.57988,1.36727,4,SD,PAS,1
122,1,1,4.0,0.41583,3.64975,3,SD,PAS,1
122,2,2,4.0,0.54638,1.08977,1,SD,PAS,1
122,1,1,4.0,0.37329,1.44919,5,SD,PAS,1
122,2,2,4.0,0.46269,1.01823,1,SD,PAS,1
122,2,2,2.0,0.42033,3.76768,11,SD,PAS,1
122,1,1,3.0,0.34369,1.014,6,SD,PAS,1
122,1,1,3.0,0.46207,1.32086,10,SD,PAS,1
122,2,2,1.0,0.58495,1.32233,12,SD,PAS,1
122,1,1,4.0,1.84597,1.24844,1,SD,PAS,1
122,2,2,4.0,0.34916,1.44015,8,SD,PAS,1
122,1,1,4.0,0.42091,1.28597,3,SD,PAS,1
122,2,2,4.0,0.53495,1.52857,6,SD,PAS,1
122,1,1,4.0,0.38103,2.35328,10,SD,PAS,1
122,2,2,4.0,0.50691,1.37319,1,SD,PAS,1
122,2,2,4.0,0.38169,1.76673,1,SD,PAS,1
122,2,2,4.0,0.53867,1.48222,5,SD,PAS,1
122,1,1,4.0,1.01862,1.2918,6,SD,PAS,1
122,1,1,4.0,0.54054,1.33731,4,SD,PAS,1
122,2,2,4.0,0.68962,1.49218,6,SD,PAS,1
102,2,2,4.0,0.39689,1.93253,11,SD,PAS,1
102,2,2,4.0,0.29866,0.8545,4,SD,PAS,1
102,2,2,3.0,0.37634,1.13571,8,SD,PAS,1
102,2,2,3.0,0.29265,1.09866,5,SD,PAS,1
102,1,1,3.0,0.31691,1.2742,6,SD,PAS,1
102,2,2,4.0,0.28557,1.44197,5,SD,PAS,1
102,2,2,3.0,0.25211,1.90786,6,SD,PAS,1
102,1,1,3.0,0.27526,1.34809,6,SD,PAS,1
102,2,2,3.0,0.46639,1.51383,9,SD,PAS,1
102,2,2,3.0,0.31147,0.80166,8,SD,PAS,1
102,1,1,3.0,0.29988,0.9707,1,SD,PAS,1
102,1,1,3.0,0.27313,0.94566,8,SD,PAS,1
102,1,1,3.0,0.26734,0.87204,4,SD,PAS,1
102,2,1,4.0,0.21593,0.81838,8,SD,PAS,1
102,2,2,4.0,0.24544,0.84909,10,SD,PAS,1
102,1,2,2.0,1.09707,5.74104,12,SD,PAS,1
102,2,2,3.0,0.07709,2.12549,5,SD,PAS,1
102,1,1,3.0,0.32034,1.62807,1,SD,PAS,1
102,1,1,3.0,0.31122,0.90048,5,SD,PAS,1
102,1,1,3.0,0.42482,0.98801,1,SD,PAS,1
102,2,2,4.0,0.58887,0.87435,9,SD,PAS,1
102,2,2,3.0,0.31368,0.90307,8,SD,PAS,1
102,1,2,2.0,0.38077,3.72597,11,SD,PAS,1
102,2,2,1.0,3.96475,1.75837,12,SD,PAS,1
102,2,2,4.0,0.28887,1.61211,3,SD,PAS,1
102,2,2,4.0,0.4109,0.8711,7,SD,PAS,1
102,1,1,4.0,0.33727,1.1956,4,SD,PAS,1
102,2,2,4.0,0.31266,0.86945,2,SD,PAS,1
102,2,2,3.0,0.71711,1.3624,12,SD,PAS,1
102,1,1,3.0,0.42115,0.84904,4,SD,PAS,1
102,1,1,3.0,0.302,2.32587,7,SD,PAS,1
102,1,1,3.0,0.31288,1.2035,9,SD,PAS,1
102,2,2,3.0,0.34031,0.76611,3,SD,PAS,1
102,2,2,2.0,0.10216,1.0173,12,SD,PAS,1
102,1,1,2.0,0.50014,0.94799,11,SD,PAS,1
102,2,2,4.0,0.26746,1.48944,3,SD,PAS,1
102,1,1,3.0,0.23027,0.86631,5,SD,PAS,1
102,2,1,2.0,0.30158,2.52673,12,SD,PAS,1
102,2,2,4.0,0.35802,1.283,2,SD,PAS,1
102,1,2,4.0,0.53264,1.03271,1,SD,PAS,1
102,1,1,3.0,1.61562,1.76101,3,SD,PAS,1
102,1,1,3.0,0.36536,1.39076,8,SD,PAS,1
102,1,1,3.0,0.3498,1.40828,8,SD,PAS,1
102,1,1,2.0,0.09693,0.94539,8,SD,PAS,1
102,2,2,3.0,0.43043,0.99072,3,SD,PAS,1
102,1,1,3.0,0.2801,1.46988,11,SD,PAS,1
102,1,1,3.0,0.33338,1.39074,9,SD,PAS,1
102,2,2,3.0,0.31851,1.02557,6,SD,PAS,1
102,2,2,3.0,0.31591,1.13886,3,SD,PAS,1
102,1,1,3.0,0.36147,1.12073,2,SD,PAS,1
102,2,2,3.0,0.37119,0.78016,9,SD,PAS,1
102,2,2,3.0,0.79783,0.75868,2,SD,PAS,1
102,1,1,3.0,0.29723,1.10328,7,SD,PAS,1
102,2,2,3.0,0.32693,0.7503,4,SD,PAS,1
102,2,2,3.0,0.24549,0.68244,10,SD,PAS,1
102,2,2,3.0,0.24062,0.87768,4,SD,PAS,1
102,1,1,4.0,1.42403,1.52811,8,SD,PAS,1
102,2,2,4.0,0.28838,1.51153,2,SD,PAS,1
102,1,1,3.0,0.27474,1.44687,9,SD,PAS,1
102,2,1,2.0,0.35026,1.22418,12,SD,PAS,1
102,1,1,2.0,0.26892,2.22506,12,SD,PAS,1
102,2,2,2.0,0.11516,1.36388,10,SD,PAS,1
102,1,1,2.0,0.81728,4.0479,8,SD,PAS,1
102,1,1,3.0,0.14104,1.42527,6,SD,PAS,1
102,1,1,2.0,1.08287,0.93785,11,SD,PAS,1
102,2,2,2.0,0.342,1.58411,6,SD,PAS,1
102,1,1,3.0,0.34183,1.83395,5,SD,PAS,1
102,1,1,3.0,0.24178,1.70605,2,SD,PAS,1
102,2,2,3.0,0.34153,1.66707,6,SD,PAS,1
102,1,1,2.0,0.33687,1.14509,7,SD,PAS,1
102,1,1,2.0,0.27108,1.47649,11,SD,PAS,1
102,2,2,3.0,0.35097,1.11022,7,SD,PAS,1
102,1,1,2.0,0.36377,0.73748,9,SD,PAS,1
102,2,2,3.0,0.45482,0.74888,10,SD,PAS,1
102,1,1,2.0,0.29986,0.80577,11,SD,PAS,1
102,1,1,3.0,0.145,0.97785,7,SD,PAS,1
102,2,2,2.0,0.83551,1.13202,11,SD,PAS,1
102,1,1,3.0,1.22478,1.23458,1,SD,PAS,1
102,1,1,2.0,1.22136,1.43344,10,SD,PAS,1
102,2,2,3.0,0.32482,1.74919,7,SD,PAS,1
102,1,2,2.0,0.49145,1.28864,12,SD,PAS,1
102,1,1,3.0,0.32109,1.54538,6,SD,PAS,1
