Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
45,2,2,4.0,0.53042,0.31596,11,DS,C,2
45,2,2,4.0,0.66189,2.99488,9,DS,C,2
45,1,1,4.0,0.91512,1.8724,1,DS,C,2
45,1,1,4.0,0.57746,0.54705,9,DS,C,2
45,2,2,4.0,1.50573,0.246,10,DS,C,2
45,2,2,4.0,0.68909,0.5186,3,DS,C,2
45,2,2,4.0,0.61676,0.39659,6,DS,C,2
45,1,1,4.0,0.72517,0.62243,5,DS,C,2
45,2,2,4.0,0.65495,0.28483,4,DS,C,2
45,2,2,4.0,1.19938,0.39547,7,DS,C,2
45,1,1,4.0,0.56859,0.20531,5,DS,C,2
45,2,2,4.0,0.85374,0.1281,1,DS,C,2
45,1,1,4.0,1.30632,0.24776,5,DS,C,2
45,1,1,4.0,0.72656,0.31302,1,DS,C,2
45,1,1,3.0,1.10893,0.19054,12,DS,C,2
45,1,1,4.0,0.56383,0.97786,6,DS,C,2
45,2,1,2.0,1.46084,1.28463,12,DS,C,2
45,1,1,4.0,0.61673,0.048,10,DS,C,2
45,1,1,4.0,0.92125,0.24643,4,DS,C,2
45,1,1,4.0,0.68635,0.24522,9,DS,C,2
45,1,1,4.0,0.6074,0.05523,9,DS,C,2
45,2,2,4.0,0.58159,0.08409,10,DS,C,2
45,2,2,4.0,1.12123,0.12868,4,DS,C,2
45,2,2,4.0,0.57183,0.28517,5,DS,C,2
45,2,2,4.0,0.5003,0.39693,9,DS,C,2
45,2,2,4.0,0.57333,0.3254,9,DS,C,2
45,1,1,4.0,1.0315,0.35679,4,DS,C,2
45,2,2,4.0,0.81612,0.82339,11,DS,C,2
45,1,1,4.0,0.51032,0.66329,6,DS,C,2
45,1,1,4.0,1.15247,0.36091,3,DS,C,2
45,2,2,4.0,0.92019,0.32214,3,DS,C,2
45,1,1,4.0,0.69529,0.1598,3,DS,C,2
45,1,1,4.0,1.53795,0.32375,10,DS,C,2
45,1,1,4.0,0.61923,0.67225,6,DS,C,2
45,2,1,3.0,1.20003,0.2806,12,DS,C,2
45,2,2,4.0,1.2732,0.40245,8,DS,C,2
45,2,2,4.0,0.88966,0.82992,8,DS,C,2
45,1,1,4.0,1.15236,1.18526,7,DS,C,2
45,1,1,4.0,1.1961,0.65907,3,DS,C,2
45,2,2,4.0,2.35591,0.98349,9,DS,C,2
45,1,1,4.0,1.81616,0.31849,12,DS,C,2
45,2,2,4.0,0.53931,0.55796,3,DS,C,2
45,2,2,4.0,1.35651,0.2859,1,DS,C,2
45,2,2,4.0,1.35127,0.31953,9,DS,C,2
45,2,1,2.0,2.7519,0.28105,12,DS,C,2
45,1,1,4.0,0.95972,0.15732,7,DS,C,2
45,2,2,4.0,1.16654,0.97427,11,DS,C,2
45,2,2,4.0,1.25249,0.40699,7,DS,C,2
45,1,1,4.0,2.09544,2.33453,1,DS,C,2
45,1,1,4.0,2.47197,3.78191,9,DS,C,2
45,1,1,4.0,0.8018,0.52433,8,DS,C,2
45,2,2,4.0,0.99681,0.23557,8,DS,C,2
45,1,1,3.0,1.50806,0.40524,12,DS,C,2
45,1,1,4.0,0.77249,0.71411,11,DS,C,2
45,1,1,4.0,0.6179,0.29097,5,DS,C,2
45,1,1,4.0,0.60312,0.2842,5,DS,C,2
45,2,2,4.0,1.16016,0.42855,5,DS,C,2
45,2,2,4.0,1.49937,0.31743,6,DS,C,2
45,2,2,4.0,0.96568,0.23995,8,DS,C,2
45,2,2,4.0,1.07164,0.05134,5,DS,C,2
45,1,1,4.0,2.0513,0.28109,8,DS,C,2
45,1,1,4.0,1.5427,0.50611,11,DS,C,2
45,2,2,4.0,1.24308,0.28451,10,DS,C,2
45,1,1,4.0,0.80764,0.19432,1,DS,C,2
45,1,1,4.0,0.68432,0.35529,9,DS,C,2
45,2,2,4.0,1.28107,0.23843,2,DS,C,2
45,1,1,4.0,1.20009,1.17453,10,DS,C,2
45,1,1,4.0,2.6398,0.94637,2,DS,C,2
45,1,1,4.0,3.83306,0.74441,8,DS,C,2
45,2,2,4.0,2.04719,0.50911,4,DS,C,2
45,1,1,4.0,1.26497,0.66748,7,DS,C,2
45,1,1,3.0,1.39006,0.36482,12,DS,C,2
45,1,1,4.0,0.9602,0.27447,2,DS,C,2
45,1,1,1.0,3.53445,0.27961,10,DS,C,2
45,1,1,4.0,2.00764,0.44332,11,DS,C,2
45,1,1,4.0,0.64429,0.23663,11,DS,C,2
45,2,2,4.0,0.54101,0.11566,7,DS,C,2
45,2,2,4.0,0.77016,0.672,5,DS,C,2
45,2,2,4.0,0.96532,0.27859,11,DS,C,2
45,1,1,4.0,0.95726,0.73776,10,DS,C,2
45,2,2,4.0,0.61951,0.31699,9,DS,C,2
45,2,2,4.0,0.84889,0.58969,4,DS,C,2
45,2,2,3.0,0.85479,0.63434,12,DS,C,2
45,1,1,4.0,0.88511,0.39915,9,DS,C,2
45,1,1,4.0,1.039,0.24743,11,DS,C,2
45,1,1,4.0,0.80417,0.32411,4,DS,C,2
45,1,1,3.0,1.63002,0.23811,12,DS,C,2
45,1,1,4.0,0.88914,0.32564,7,DS,C,2
45,1,1,4.0,0.76,0.31313,2,DS,C,2
45,1,1,4.0,1.15287,0.28554,6,DS,C,2
45,2,2,4.0,0.57882,0.00356,7,DS,C,2
45,2,2,4.0,0.6193,0.47698,6,DS,C,2
45,1,1,4.0,0.80866,0.00093,1,DS,C,2
45,1,1,4.0,1.00212,0.04973,1,DS,C,2
45,2,2,4.0,1.1596,0.11243,5,DS,C,2
45,1,1,4.0,1.03572,0.36086,8,DS,C,2
45,2,2,1.0,2.70807,0.36591,12,DS,C,2
45,2,2,4.0,1.15879,0.34934,3,DS,C,2
45,1,1,4.0,1.50557,0.09163,12,DS,C,2
45,2,2,4.0,0.5685,0.00995,1,DS,C,2
45,2,2,4.0,0.49242,0.03474,4,DS,C,2
45,1,1,4.0,0.65294,0.40088,12,DS,C,2
45,2,2,4.0,0.46104,0.11915,7,DS,C,2
45,1,1,4.0,0.57616,0.31284,7,DS,C,2
45,2,2,4.0,1.35006,0.3962,3,DS,C,2
45,1,1,4.0,1.57999,0.35466,5,DS,C,2
45,1,1,4.0,2.36558,0.20096,8,DS,C,2
45,2,2,4.0,0.92745,0.39099,4,DS,C,2
45,2,2,4.0,0.60182,0.12653,6,DS,C,2
45,1,1,4.0,0.72239,0.28662,3,DS,C,2
45,1,1,4.0,0.77984,0.23876,6,DS,C,2
45,1,1,4.0,1.23969,1.10308,11,DS,C,2
45,1,1,4.0,0.64883,0.31903,10,DS,C,2
45,1,1,4.0,0.57121,0.3247,2,DS,C,2
45,2,2,4.0,1.55623,0.12993,10,DS,C,2
45,1,1,4.0,0.84248,0.1347,11,DS,C,2
45,1,1,4.0,0.96367,0.24317,9,DS,C,2
45,1,1,4.0,0.79979,0.35944,4,DS,C,2
45,1,1,4.0,0.60521,0.20877,4,DS,C,2
45,2,2,4.0,0.60772,0.0157,2,DS,C,2
45,2,1,1.0,6.24672,0.44486,2,DS,C,2
45,2,2,4.0,0.57147,0.16834,8,DS,C,2
45,1,1,4.0,0.76969,0.36198,3,DS,C,2
45,2,2,4.0,0.80539,0.20734,11,DS,C,2
45,1,1,4.0,0.61992,0.28454,3,DS,C,2
45,1,1,4.0,0.65257,0.32268,8,DS,C,2
45,2,2,4.0,0.85467,0.36228,2,DS,C,2
45,2,2,4.0,0.61115,0.35229,8,DS,C,2
45,2,2,4.0,0.50981,0.23448,10,DS,C,2
45,1,1,4.0,1.27428,1.02665,7,DS,C,2
45,2,2,4.0,0.60821,0.38825,9,DS,C,2
45,2,2,4.0,1.20331,0.36064,2,DS,C,2
45,2,2,4.0,0.89014,0.24767,1,DS,C,2
45,2,2,4.0,0.61328,0.23799,1,DS,C,2
45,1,1,4.0,0.53952,0.24149,7,DS,C,2
45,1,1,4.0,0.95378,0.28554,2,DS,C,2
45,2,2,4.0,0.73442,0.28097,2,DS,C,2
45,1,1,4.0,0.77432,0.50536,6,DS,C,2
45,2,2,4.0,0.68172,0.78375,6,DS,C,2
45,2,2,4.0,0.65469,0.7512,5,DS,C,2
45,2,2,4.0,1.27712,0.23453,7,DS,C,2
45,2,2,4.0,0.57806,0.27496,1,DS,C,2
45,1,1,4.0,0.65967,0.04112,4,DS,C,2
45,2,1,1.0,6.08727,0.51347,12,DS,C,2
45,1,1,4.0,1.26998,0.75032,10,DS,C,2
45,1,1,4.0,0.53497,0.16631,8,DS,C,2
45,1,1,4.0,0.61249,0.23832,4,DS,C,2
45,2,1,4.0,1.93905,0.59669,12,DS,C,2
45,2,2,4.0,1.54507,0.119,2,DS,C,2
45,2,2,4.0,0.96808,0.32018,6,DS,C,2
45,1,1,4.0,1.07777,0.46984,5,DS,C,2
45,2,2,4.0,0.7742,0.20991,3,DS,C,2
45,1,1,3.0,1.88842,0.16871,12,DS,C,2
45,2,2,4.0,1.9781,0.50693,8,DS,C,2
45,2,2,4.0,0.64468,0.11942,1,DS,C,2
45,2,2,4.0,0.57962,0.16009,3,DS,C,2
45,1,1,4.0,0.72303,0.36521,3,DS,C,2
45,2,2,4.0,1.74151,0.4264,9,DS,C,2
45,1,1,4.0,1.07194,0.36386,4,DS,C,2
45,2,2,4.0,1.35137,0.00894,11,DS,C,2
45,1,1,4.0,5.42427,0.47893,10,DS,C,2
45,1,1,4.0,1.34644,0.54904,7,DS,C,2
45,2,2,4.0,1.73714,0.51607,11,DS,C,2
45,2,2,4.0,0.61502,0.3565,8,DS,C,2
45,1,1,4.0,1.12434,0.21092,8,DS,C,2
45,1,1,4.0,1.03439,0.39858,1,DS,C,2
51,2,2,4.0,2.41495,1.06263,5,DS,C,2
51,1,1,4.0,1.42358,0.28744,1,DS,C,2
51,1,1,4.0,0.69412,0.27523,9,DS,C,2
51,2,2,4.0,0.68509,0.20409,4,DS,C,2
51,2,2,4.0,0.69717,0.3879,7,DS,C,2
51,2,2,4.0,0.69755,0.19982,5,DS,C,2
51,2,2,4.0,0.65425,0.32316,2,DS,C,2
51,2,2,4.0,0.62186,0.324,6,DS,C,2
51,2,2,4.0,1.03345,0.39631,10,DS,C,2
51,2,2,4.0,0.65047,0.39731,10,DS,C,2
51,1,1,4.0,1.27016,0.28393,3,DS,C,2
51,1,1,4.0,1.05705,0.28787,11,DS,C,2
51,2,2,4.0,0.77534,0.46603,3,DS,C,2
51,2,2,4.0,0.88666,0.39961,11,DS,C,2
51,1,1,4.0,1.46661,2.06782,6,DS,C,2
51,2,2,4.0,0.84801,0.3557,10,DS,C,2
51,1,1,4.0,0.54013,0.27138,6,DS,C,2
51,2,2,4.0,0.65902,0.4281,4,DS,C,2
51,1,1,4.0,0.95657,1.25893,2,DS,C,2
51,2,2,4.0,0.50682,0.32583,6,DS,C,2
51,2,2,4.0,0.72431,0.48183,7,DS,C,2
51,1,1,4.0,1.07703,0.35219,5,DS,C,2
51,2,2,2.0,1.00603,0.44112,12,DS,C,2
51,1,1,4.0,0.54218,1.08942,2,DS,C,2
51,2,2,4.0,0.69836,0.3172,1,DS,C,2
51,1,1,4.0,0.85456,0.59637,2,DS,C,2
51,2,2,4.0,0.65019,0.35344,11,DS,C,2
51,2,2,4.0,0.54102,0.24882,9,DS,C,2
51,1,1,4.0,0.84433,0.27529,1,DS,C,2
51,1,1,4.0,2.39166,0.17129,9,DS,C,2
51,2,2,4.0,0.69768,0.00578,10,DS,C,2
51,2,2,4.0,0.69903,0.35689,3,DS,C,2
51,2,2,4.0,0.66122,0.31332,6,DS,C,2
51,1,2,1.0,0.53417,0.59189,5,DS,C,2
51,2,2,4.0,0.52929,0.23762,4,DS,C,2
51,2,2,4.0,0.54198,0.27211,7,DS,C,2
51,1,1,4.0,0.92846,0.93184,5,DS,C,2
51,2,2,4.0,0.41908,0.24649,1,DS,C,2
51,1,1,4.0,0.87635,0.32137,5,DS,C,2
51,1,1,4.0,0.97519,0.48356,1,DS,C,2
51,1,2,4.0,2.28634,0.16481,12,DS,C,2
51,1,1,4.0,0.88247,0.47443,6,DS,C,2
51,2,2,2.0,0.89492,0.15809,12,DS,C,2
51,1,1,4.0,0.75918,0.25132,10,DS,C,2
51,1,1,4.0,1.23527,0.32139,4,DS,C,2
51,1,1,4.0,0.96198,0.2761,9,DS,C,2
51,1,1,4.0,0.64375,0.39142,9,DS,C,2
51,2,2,4.0,0.58453,1.05841,10,DS,C,2
51,2,2,4.0,0.57962,0.27656,4,DS,C,2
51,2,2,4.0,0.53073,0.3164,5,DS,C,2
51,2,2,4.0,0.61509,0.47289,9,DS,C,2
51,2,2,4.0,0.50485,0.37132,9,DS,C,2
51,1,1,4.0,0.8111,0.62512,4,DS,C,2
51,2,2,4.0,0.54581,0.58676,11,DS,C,2
51,1,2,2.0,2.05638,0.47495,6,DS,C,2
51,1,1,4.0,0.79782,0.35667,3,DS,C,2
51,2,2,4.0,0.50535,0.32437,3,DS,C,2
51,1,1,4.0,0.853,0.2838,3,DS,C,2
51,1,1,4.0,0.76822,0.24371,10,DS,C,2
51,1,1,4.0,0.76135,0.27571,6,DS,C,2
51,2,2,4.0,0.64198,0.28859,12,DS,C,2
51,2,2,4.0,0.58161,0.39503,8,DS,C,2
51,2,2,4.0,0.5324,0.39214,8,DS,C,2
51,1,1,4.0,0.93167,0.31806,7,DS,C,2
51,1,1,4.0,0.76913,0.36125,3,DS,C,2
51,2,2,4.0,0.76508,0.32588,9,DS,C,2
51,1,2,4.0,0.64651,0.27668,12,DS,C,2
51,2,2,4.0,0.72515,0.19401,3,DS,C,2
51,2,2,4.0,0.72599,0.35015,1,DS,C,2
51,2,2,4.0,0.57669,0.26878,9,DS,C,2
51,2,2,4.0,0.77289,0.05302,12,DS,C,2
51,1,1,4.0,0.80504,0.6357,7,DS,C,2
51,2,2,4.0,0.6172,0.16395,11,DS,C,2
51,2,2,4.0,0.61283,0.27613,7,DS,C,2
51,1,1,4.0,0.9157,0.31898,1,DS,C,2
51,1,1,2.0,0.80858,0.3283,9,DS,C,2
51,1,1,4.0,0.68747,0.24622,8,DS,C,2
51,2,2,4.0,0.65034,0.31928,8,DS,C,2
51,1,2,4.0,1.70595,1.6014,12,DS,C,2
51,1,1,4.0,1.31193,0.43122,11,DS,C,2
51,1,1,4.0,0.72671,0.29107,5,DS,C,2
51,1,1,4.0,2.31302,0.35362,5,DS,C,2
51,2,2,4.0,0.7356,0.47619,5,DS,C,2
51,2,2,4.0,0.60804,0.54338,6,DS,C,2
51,2,2,4.0,0.80267,0.33069,8,DS,C,2
51,2,2,4.0,0.55175,0.2515,5,DS,C,2
51,1,1,4.0,0.73015,0.39452,8,DS,C,2
51,1,2,2.0,0.79928,0.43463,11,DS,C,2
51,2,2,4.0,0.57756,0.35202,10,DS,C,2
51,1,1,4.0,0.88609,0.55567,1,DS,C,2
51,1,1,4.0,0.773,0.44269,9,DS,C,2
51,2,2,4.0,0.80214,0.2043,2,DS,C,2
51,1,1,4.0,1.27847,0.12026,10,DS,C,2
51,1,1,4.0,0.69354,0.19677,2,DS,C,2
51,1,1,4.0,0.72567,0.29008,8,DS,C,2
51,2,2,4.0,0.73864,0.51843,4,DS,C,2
51,1,1,4.0,0.65263,0.32256,7,DS,C,2
51,1,1,2.0,1.00654,0.44283,12,DS,C,2
51,1,1,4.0,0.79893,0.00801,2,DS,C,2
51,1,1,4.0,0.69797,0.00715,10,DS,C,2
51,1,1,4.0,0.85269,0.20588,11,DS,C,2
51,1,1,4.0,0.50141,0.20505,11,DS,C,2
51,2,2,4.0,0.97008,1.3321,7,DS,C,2
51,2,2,4.0,0.57435,0.38812,5,DS,C,2
51,2,2,4.0,0.65881,0.42753,11,DS,C,2
51,1,1,4.0,0.68375,0.28147,10,DS,C,2
51,2,1,4.0,1.31203,0.43655,9,DS,C,2
51,2,2,4.0,0.50171,0.04859,4,DS,C,2
51,2,2,4.0,0.69192,0.03403,12,DS,C,2
51,1,1,4.0,0.69072,0.5302,9,DS,C,2
51,1,2,2.0,1.11709,0.08581,11,DS,C,2
51,1,1,4.0,0.6924,0.35123,4,DS,C,2
51,1,2,4.0,0.7498,0.24094,12,DS,C,2
51,1,1,4.0,1.38022,0.39417,7,DS,C,2
51,1,1,4.0,0.72272,0.24812,2,DS,C,2
51,1,1,4.0,0.6104,0.236,6,DS,C,2
51,2,2,4.0,0.69572,0.15911,7,DS,C,2
51,2,2,4.0,0.58562,0.1743,6,DS,C,2
51,1,1,4.0,0.81197,0.12082,1,DS,C,2
51,1,1,4.0,0.61629,0.39737,1,DS,C,2
51,2,2,4.0,1.11769,0.08643,5,DS,C,2
51,1,1,4.0,0.6932,0.50737,8,DS,C,2
51,2,2,4.0,0.77793,0.38645,12,DS,C,2
51,2,2,4.0,0.50171,0.32068,3,DS,C,2
51,1,2,3.0,0.65824,0.48238,12,DS,C,2
51,2,2,4.0,0.80857,0.34937,1,DS,C,2
51,2,2,4.0,0.49808,0.16179,4,DS,C,2
51,1,2,4.0,0.80481,0.09032,12,DS,C,2
51,2,2,4.0,0.54476,0.00286,7,DS,C,2
51,1,1,4.0,0.73174,0.31847,7,DS,C,2
51,2,2,4.0,0.57826,0.3139,3,DS,C,2
51,1,1,4.0,0.69591,0.78199,5,DS,C,2
51,1,1,4.0,0.68818,0.2557,8,DS,C,2
51,2,2,4.0,0.73755,0.6332,4,DS,C,2
51,2,2,4.0,0.65918,0.28916,6,DS,C,2
51,1,1,4.0,0.57921,0.39368,3,DS,C,2
51,1,1,2.0,0.72242,0.83066,6,DS,C,2
51,1,1,4.0,0.88103,0.47305,11,DS,C,2
51,1,1,4.0,0.65727,0.21063,10,DS,C,2
51,1,1,4.0,0.6838,0.59253,2,DS,C,2
51,2,2,4.0,0.91842,0.20377,10,DS,C,2
51,1,1,4.0,0.57719,0.31371,11,DS,C,2
51,1,1,4.0,0.57038,0.47914,9,DS,C,2
51,1,1,4.0,1.26851,0.1224,4,DS,C,2
51,1,1,4.0,0.69582,0.89842,4,DS,C,2
51,2,2,4.0,0.7298,0.23766,2,DS,C,2
51,2,2,4.0,0.54196,0.24981,2,DS,C,2
51,2,2,4.0,0.58502,0.32061,8,DS,C,2
51,1,1,4.0,0.65496,0.6747,3,DS,C,2
51,2,2,4.0,0.50645,0.28656,11,DS,C,2
51,1,1,4.0,0.73188,0.47403,3,DS,C,2
51,1,1,4.0,0.64157,0.35027,8,DS,C,2
51,2,2,4.0,0.57678,0.22994,2,DS,C,2
51,2,2,4.0,0.57324,0.40328,8,DS,C,2
51,2,2,4.0,0.54083,0.13196,10,DS,C,2
51,1,2,4.0,0.45879,0.94946,7,DS,C,2
51,2,2,4.0,0.49763,0.39493,9,DS,C,2
51,2,2,4.0,0.61027,0.19587,2,DS,C,2
51,2,2,4.0,0.53347,0.4057,1,DS,C,2
51,2,2,4.0,0.42677,0.24582,1,DS,C,2
51,1,1,4.0,0.72454,0.24994,7,DS,C,2
51,1,1,4.0,0.69001,0.32663,2,DS,C,2
51,2,2,4.0,0.61706,0.28038,2,DS,C,2
51,1,1,4.0,0.72594,0.31255,6,DS,C,2
51,2,2,4.0,0.72774,0.27433,6,DS,C,2
51,2,2,4.0,0.66182,0.35274,5,DS,C,2
51,2,2,4.0,0.54039,0.05403,7,DS,C,2
51,2,2,4.0,0.69716,0.27723,1,DS,C,2
51,1,2,4.0,0.72578,0.52216,4,DS,C,2
51,2,2,4.0,0.69818,0.43359,12,DS,C,2
51,1,1,4.0,0.53473,0.32142,10,DS,C,2
51,1,1,4.0,0.6947,0.12886,8,DS,C,2
51,1,1,4.0,0.4525,0.12837,4,DS,C,2
51,2,2,2.0,0.76589,0.31807,12,DS,C,2
51,2,2,4.0,0.65561,0.24666,2,DS,C,2
51,2,2,4.0,0.57319,0.2867,6,DS,C,2
51,1,1,4.0,0.65445,1.02387,5,DS,C,2
51,2,2,4.0,0.50526,0.67402,3,DS,C,2
51,1,2,4.0,0.52793,2.18904,12,DS,C,2
51,2,2,4.0,0.65817,2.65848,8,DS,C,2
51,2,2,4.0,1.86492,0.78232,1,DS,C,2
51,2,2,4.0,0.575,0.7333,3,DS,C,2
51,1,1,4.0,0.72844,0.27612,3,DS,C,2
51,2,2,4.0,0.46132,0.27471,9,DS,C,2
51,1,1,4.0,0.7591,0.40668,4,DS,C,2
51,2,2,4.0,0.58293,0.24094,11,DS,C,2
51,1,1,4.0,0.65872,0.34623,10,DS,C,2
51,1,1,4.0,0.68599,0.20605,7,DS,C,2
51,2,2,4.0,0.62147,0.3625,11,DS,C,2
51,2,2,4.0,0.49453,0.31791,8,DS,C,2
51,1,2,4.0,0.84954,0.24062,8,DS,C,2
51,1,1,4.0,0.56384,0.12305,1,DS,C,2
95,2,2,1.0,1.23179,0.91491,5,DS,C,2
95,1,1,1.0,0.75076,0.6837,1,DS,C,2
95,1,1,1.0,0.67483,0.20453,9,DS,C,2
95,2,2,1.0,0.5211,0.21639,4,DS,C,2
95,2,2,1.0,0.40366,0.2941,7,DS,C,2
95,2,2,1.0,0.43692,0.17879,5,DS,C,2
95,2,2,1.0,0.4776,0.08874,2,DS,C,2
95,2,2,1.0,0.37009,0.08251,6,DS,C,2
95,2,2,1.0,0.5159,0.01542,10,DS,C,2
95,2,2,1.0,0.55949,0.01127,10,DS,C,2
95,1,1,1.0,0.70852,0.44021,3,DS,C,2
95,1,1,3.0,0.60305,0.21605,11,DS,C,2
95,2,2,1.0,0.4814,0.36765,3,DS,C,2
95,2,2,1.0,0.52203,0.17829,11,DS,C,2
95,1,1,1.0,0.63048,0.05369,6,DS,C,2
95,2,2,1.0,0.44658,0.13033,10,DS,C,2
95,1,1,1.0,0.5152,0.09436,6,DS,C,2
95,2,2,1.0,0.51563,0.36783,4,DS,C,2
95,1,1,1.0,0.52125,0.492,2,DS,C,2
95,2,2,1.0,0.56879,0.37128,6,DS,C,2
95,2,2,1.0,0.5648,0.13184,7,DS,C,2
95,1,1,1.0,0.59514,0.24731,5,DS,C,2
95,2,2,2.0,0.90573,0.25658,12,DS,C,2
95,1,1,1.0,0.60303,0.21609,2,DS,C,2
95,2,2,1.0,0.44248,0.03703,1,DS,C,2
95,1,1,1.0,0.56118,0.32811,2,DS,C,2
95,2,2,2.0,0.61105,0.08886,11,DS,C,2
95,2,2,1.0,0.44849,0.09322,9,DS,C,2
95,1,1,1.0,0.63099,0.13241,1,DS,C,2
95,1,1,1.0,0.55657,0.18039,9,DS,C,2
95,2,2,1.0,0.44013,0.10148,10,DS,C,2
95,2,2,1.0,0.44452,0.03316,3,DS,C,2
95,2,2,1.0,0.40394,0.12095,6,DS,C,2
95,1,1,1.0,0.48326,0.13492,5,DS,C,2
95,2,2,1.0,0.52295,0.25756,4,DS,C,2
95,2,2,1.0,0.48959,0.02251,7,DS,C,2
95,1,1,1.0,0.4802,0.01423,5,DS,C,2
95,2,2,1.0,0.47983,0.03537,1,DS,C,2
95,1,2,4.0,0.4843,2.09323,5,DS,C,2
95,1,1,1.0,0.52633,0.08859,1,DS,C,2
95,1,1,4.0,1.5028,0.05842,12,DS,C,2
95,1,1,1.0,0.54907,0.05572,6,DS,C,2
95,2,1,3.0,1.22903,0.05154,12,DS,C,2
95,1,1,1.0,0.55903,0.04878,10,DS,C,2
95,1,1,1.0,0.63475,0.41079,4,DS,C,2
95,1,1,1.0,0.59057,0.14201,9,DS,C,2
95,1,1,1.0,0.51026,0.01095,9,DS,C,2
95,2,1,2.0,0.47344,0.65078,10,DS,C,2
95,2,2,1.0,0.44349,0.04892,4,DS,C,2
95,2,2,1.0,0.52046,0.01996,5,DS,C,2
95,2,2,1.0,0.99486,0.08895,9,DS,C,2
95,2,2,1.0,0.52708,0.16651,9,DS,C,2
95,1,1,1.0,0.59635,0.40588,4,DS,C,2
95,2,2,1.0,0.56612,0.21158,11,DS,C,2
95,1,1,1.0,0.59136,0.14285,6,DS,C,2
95,1,1,1.0,0.58936,0.02323,3,DS,C,2
95,2,2,1.0,0.52799,0.08925,3,DS,C,2
95,1,1,1.0,0.52417,0.40022,3,DS,C,2
95,1,1,3.0,1.22345,0.10173,10,DS,C,2
95,1,1,1.0,0.52653,0.44376,6,DS,C,2
95,2,1,4.0,2.74445,0.24471,12,DS,C,2
95,2,2,1.0,0.51584,0.09382,8,DS,C,2
95,2,2,1.0,0.67188,0.09953,8,DS,C,2
95,1,1,1.0,0.51783,0.05769,7,DS,C,2
95,1,1,1.0,0.60415,0.0607,3,DS,C,2
95,2,2,1.0,0.55475,0.13836,9,DS,C,2
95,1,1,4.0,1.14981,0.01654,12,DS,C,2
95,2,2,1.0,0.52144,0.37391,3,DS,C,2
95,2,2,1.0,0.48911,0.07895,1,DS,C,2
95,2,2,1.0,0.63467,0.13705,9,DS,C,2
95,2,2,4.0,1.97437,0.06177,12,DS,C,2
95,1,1,1.0,0.67004,0.09874,7,DS,C,2
95,2,2,1.0,0.87281,0.02211,11,DS,C,2
95,2,2,1.0,0.5659,0.09382,7,DS,C,2
95,1,1,1.0,0.74693,0.01404,1,DS,C,2
95,1,1,1.0,0.71164,0.09044,9,DS,C,2
95,1,1,1.0,0.56436,0.01501,8,DS,C,2
95,2,2,1.0,0.48066,0.01356,8,DS,C,2
95,1,1,3.0,0.90698,0.18058,12,DS,C,2
95,1,1,1.0,0.5154,0.01604,11,DS,C,2
95,1,1,1.0,0.47862,0.13006,5,DS,C,2
95,1,1,1.0,0.4367,0.09895,5,DS,C,2
95,2,2,1.0,0.40299,0.57359,5,DS,C,2
95,2,2,1.0,0.47211,0.02173,6,DS,C,2
95,2,2,1.0,0.48717,0.41218,8,DS,C,2
95,2,2,1.0,0.32077,0.29621,5,DS,C,2
95,1,1,1.0,0.59273,0.08826,8,DS,C,2
95,1,1,3.0,0.99339,0.24539,11,DS,C,2
95,2,2,1.0,0.51646,0.05527,10,DS,C,2
95,1,1,1.0,0.79762,0.0931,1,DS,C,2
95,1,1,1.0,0.47224,0.10127,9,DS,C,2
95,2,2,1.0,0.44435,0.63853,2,DS,C,2
95,1,1,1.0,0.56215,0.16948,10,DS,C,2
95,1,1,1.0,0.56016,0.04989,2,DS,C,2
95,1,1,1.0,0.59665,0.04909,8,DS,C,2
95,2,2,1.0,0.71643,0.48612,4,DS,C,2
95,1,1,1.0,0.6774,0.01128,7,DS,C,2
95,1,1,4.0,1.1419,0.20453,12,DS,C,2
95,1,1,1.0,0.7663,0.05604,2,DS,C,2
95,1,1,1.0,0.68094,0.13235,10,DS,C,2
95,1,1,1.0,0.63486,0.01882,11,DS,C,2
95,1,1,1.0,0.55968,0.01032,11,DS,C,2
95,2,2,1.0,0.51508,0.28559,7,DS,C,2
95,2,2,1.0,0.44519,0.16336,5,DS,C,2
95,2,2,1.0,0.51813,0.37087,11,DS,C,2
95,1,2,1.0,0.60379,0.41203,10,DS,C,2
95,2,2,1.0,0.51646,0.17282,9,DS,C,2
95,2,2,1.0,0.48829,0.21693,4,DS,C,2
95,2,1,4.0,2.43783,0.29426,12,DS,C,2
95,1,1,1.0,0.66894,0.09333,9,DS,C,2
95,1,1,2.0,0.70718,0.84688,11,DS,C,2
95,1,1,1.0,0.51446,0.13266,4,DS,C,2
95,1,1,3.0,1.02699,0.00575,12,DS,C,2
95,1,1,1.0,0.56314,0.13125,7,DS,C,2
95,1,1,1.0,0.59454,0.00714,2,DS,C,2
95,1,1,1.0,0.40793,0.12622,6,DS,C,2
95,2,2,1.0,0.4751,0.36119,7,DS,C,2
95,2,2,1.0,0.51559,0.01737,6,DS,C,2
95,1,1,1.0,0.55832,1.14486,1,DS,C,2
95,1,1,1.0,0.71007,0.20639,1,DS,C,2
95,2,2,1.0,0.56908,0.05772,5,DS,C,2
95,1,1,1.0,0.52607,0.28418,8,DS,C,2
95,2,1,4.0,1.69388,0.08866,12,DS,C,2
