Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SN,Day,Accuracy,Condition,Block
2,1,1,2,1.734452497,0.256364704,0.103277389,6,1,1,3
2,1,1,1,0.932034885,0.27095437,0.103277389,6,1,1,3
2,1,2,1,0.543655293,0.243000511,0.078344255,6,0,1,3
2,2,1,1,0.747064783,0.285119391,0.103277389,6,0,1,3
2,1,1,2,0.909506874,0.262938406,0.123834586,6,1,1,3
2,1,1,3,0.571895095,0.2446729,0.123834586,6,1,1,3
2,2,2,3,0.678107999,0.266408509,0.095857496,6,1,1,3
2,1,1,3,0.461228634,0.24997911,0.095857496,6,1,1,3
2,2,2,3,0.700169079,0.336090245,0.072137016,6,1,1,3
2,1,1,3,0.670091164,0.242350062,0.072137016,6,1,1,3
2,1,1,1,0.662236825,0.262376202,0.052821602,6,1,1,3
2,1,2,1,0.47628328,0.296089935,0.052821602,6,0,1,3
2,1,1,1,0.426168351,0.263705839,0.067744505,6,1,1,3
2,2,1,1,0.522381231,0.309565124,0.067744505,6,0,1,3
2,2,2,1,0.884511701,0.272026166,0.086136197,6,1,1,3
2,2,1,1,0.450473389,0.271549119,0.086136197,6,0,1,3
2,2,2,1,0.528698752,0.348272649,0.10815795,6,1,1,3
2,1,2,1,0.921056022,0.228438491,0.10815795,6,0,1,3
2,1,1,3,0.600776276,0.30399734,0.13385333,6,1,1,3
2,2,2,3,0.865112904,0.268103708,0.13385333,6,1,1,3
2,2,2,1,0.767038728,0.287942476,0.104534353,6,1,1,3
2,2,2,2,1.120422096,0.322844096,0.104534353,6,1,1,3
2,1,1,3,0.499623703,0.237830409,0.079402334,6,1,1,3
2,2,2,3,0.752246622,0.75397189,0.079402334,6,1,1,3
2,1,1,1,0.736498081,0.243778093,0.058640372,6,1,1,3
2,1,1,1,0.421145867,0.260659174,0.058640372,6,1,1,3
2,1,2,1,0.486915439,0.209468354,0.042298292,6,0,1,3
2,2,1,1,0.437651539,0.25954273,0.058640372,6,0,1,3
2,2,2,1,0.550126704,0.268989594,0.070734439,6,1,1,3
2,1,1,1,1.808875631,0.133591787,0.070734439,6,1,1,3
2,2,2,4,0.411264509,0.19944152,0.3,6,1,1,4
2,1,1,4,0.207739365,0.278105105,0.3,6,1,1,4
2,2,2,4,0.373580946,0.261690644,0.255697168,6,1,1,4
2,1,1,4,0.282057697,0.330838733,0.255697168,6,1,1,4
2,1,1,4,0.363151462,0.268362832,0.214491089,6,1,1,4
2,1,1,4,0.286701458,0.274726391,0.214491089,6,1,1,4
2,2,2,4,0.420627959,0.275362441,0.176624988,6,1,1,4
2,1,1,4,0.291663738,0.276426456,0.176624988,6,1,1,4
2,2,2,4,0.53707132,0.260031634,0.142359439,6,1,1,4
2,2,2,4,0.532725745,0.336226517,0.142359439,6,1,1,4
2,2,2,3,0.846334989,0.268784962,0.111962849,6,1,1,4
2,2,2,3,0.620765115,0.259135424,0.111962849,6,1,1,4
2,1,1,2,0.80604942,0.54823535,0.085691244,6,1,1,4
2,1,1,1,0.907190217,0.307859713,0.085691244,6,1,1,4
2,1,2,1,0.375453104,0.231651808,0.063750516,6,0,1,4
2,1,1,1,0.459293954,0.279838966,0.085691244,6,1,1,4
2,2,2,1,0.37619182,0.258943348,0.085691244,6,1,1,4
2,2,1,1,0.410683643,0.297266675,0.063750516,6,0,1,4
2,2,2,1,0.411347042,0.345709218,0.085691244,6,1,1,4
2,2,1,1,0.375384608,0.210770909,0.085691244,6,0,1,4
2,2,2,1,0.844384199,0.313132206,0.107631971,6,1,1,4
2,1,1,1,0.649367235,0.304173595,0.107631971,6,1,1,4
2,2,2,1,1.103674733,0.244049258,0.082017464,6,1,1,4
2,1,1,1,0.646272933,0.282815119,0.082017464,6,1,1,4
2,1,2,1,0.5241035,0.246303048,0.060757539,6,0,1,4
2,1,1,1,0.487813403,0.286016605,0.082017464,6,1,1,4
2,1,2,1,0.547897305,0.28736231,0.082017464,6,0,1,4
2,2,1,1,0.736027325,0.289628533,0.103277389,6,0,1,4
2,2,2,1,0.386770763,0.289745911,0.124537315,6,1,1,4
2,1,1,2,0.946752553,0.286154249,0.124537315,6,1,1,4
2,1,1,2,0.589691284,0.214405649,0.09646335,6,1,1,4
2,1,1,3,0.504661837,0.277573786,0.09646335,6,1,1,4
2,2,2,3,0.677649652,0.29764913,0.072641275,6,1,1,4
2,2,2,2,1.08277971,0.271800193,0.072641275,6,1,1,4
2,2,1,1,0.863576254,0.238620864,0.053222289,6,0,1,4
2,2,2,1,1.104819406,0.245121225,0.072641275,6,1,1,4
2,1,1,1,0.486477184,0.226963239,0.072641275,6,1,1,4
2,1,2,1,0.79043734,0.854134241,0.053222289,6,0,1,4
2,1,1,1,0.511677435,0.250593237,0.072641275,6,1,1,4
2,2,2,1,0.493190566,0.28006236,0.072641275,6,1,1,4
2,2,2,4,0.541998801,0.168457614,0.3,6,1,1,5
2,1,1,4,0.268326237,0.193741605,0.3,6,1,1,5
2,2,2,4,0.468978405,0.56189689,0.255697168,6,1,1,5
2,2,2,4,0.472984046,0.164289907,0.255697168,6,1,1,5
2,1,1,4,0.267069897,0.305049265,0.214491089,6,1,1,5
2,2,2,4,0.464347675,0.253060324,0.214491089,6,1,1,5
2,1,1,4,1.135952147,0.256987786,0.176624988,6,1,1,5
2,1,1,4,0.420055821,0.226483872,0.176624988,6,1,1,5
2,2,2,4,0.517492362,0.255717289,0.142359439,6,1,1,5
2,2,2,4,0.529477675,0.220792226,0.142359439,6,1,1,5
2,1,1,4,0.319856314,0.225774788,0.111962849,6,1,1,5
2,1,1,4,0.662032754,0.202764785,0.111962849,6,1,1,5
2,2,2,2,1.293704066,0.201046322,0.085691244,6,1,1,5
2,1,1,3,0.541029174,0.261815,0.085691244,6,1,1,5
2,2,2,2,0.744758455,0.261125641,0.063750516,6,1,1,5
2,2,1,1,0.941072478,0.311466315,0.063750516,6,0,1,5
2,2,2,2,0.902608725,0.413450014,0.081266761,6,1,1,5
2,2,2,1,0.940967776,0.261914986,0.081266761,6,1,1,5
2,1,1,1,0.441142897,0.165815671,0.060148617,6,1,1,5
2,1,2,1,0.49171845,0.248251051,0.060148617,6,0,1,5
2,2,1,1,0.520698132,0.259292758,0.0768439,6,0,1,5
2,2,2,1,0.758444285,0.200207453,0.093539183,6,1,1,5
2,1,1,1,0.458659989,0.199956858,0.093539183,6,1,1,5
2,1,2,1,0.444916588,0.202188043,0.070211911,6,0,1,5
2,1,1,1,0.558012331,0.197335648,0.093539183,6,1,1,5
2,1,2,1,0.459093151,0.231760319,0.093539183,6,0,1,5
2,2,2,1,0.491670242,0.248612284,0.116866456,6,1,1,5
2,2,2,2,1.289922532,0.373209188,0.116866456,6,1,1,5
2,1,1,2,0.9794833,0.264402035,0.089874095,6,1,1,5
2,1,1,3,0.700314003,0.273625059,0.089874095,6,1,1,5
2,2,2,2,0.802831993,0.242274295,0.067183355,6,1,1,5
2,1,1,2,0.659631949,0.282413946,0.067183355,6,1,1,5
2,2,2,2,0.969748759,0.291337341,0.048912552,6,1,1,5
2,2,1,1,0.645027705,0.248838614,0.048912552,6,0,1,5
2,1,2,1,0.442861701,0.281690406,0.062827155,6,0,1,5
2,2,1,1,0.457809839,0.278046882,0.076741759,6,0,1,5
2,2,2,1,0.664465962,0.285557481,0.094050488,6,1,1,5
2,1,1,2,0.637341603,0.338798358,0.094050488,6,1,1,5
2,2,2,1,0.51382419,0.333379716,0.070635879,6,1,1,5
2,2,1,1,0.652725856,0.194414464,0.070635879,6,0,1,5
2,2,1,1,0.199264338,0.270286917,0.089640012,6,0,1,5
2,1,1,1,0.526739086,0.132982433,0.108644145,6,1,1,5
2,1,1,1,1.279393295,0.187755027,0.108644145,6,1,1,5
2,1,1,4,0.329323705,0.235979987,0.3,6,1,1,6
2,2,2,4,0.383051043,0.187228929,0.3,6,1,1,6
2,1,1,4,0.354098488,0.242961877,0.255697168,6,1,1,6
2,2,2,4,0.391299143,0.246983999,0.255697168,6,1,1,6
2,2,2,4,0.90441552,0.225250736,0.214491089,6,1,1,6
2,2,2,4,1.077692327,0.234761398,0.214491089,6,1,1,6
2,2,2,4,0.573426786,0.25993541,0.176624988,6,1,1,6
2,1,1,4,0.455345129,0.261179481,0.176624988,6,1,1,6
2,1,1,4,0.342136825,0.232542473,0.142359439,6,1,1,6
2,1,1,4,0.425873033,0.200874667,0.142359439,6,1,1,6
2,1,1,4,0.379929815,0.252529457,0.111962849,6,1,1,6
2,1,1,4,0.478097733,0.232909662,0.111962849,6,1,1,6
2,2,2,2,1.70913165,0.291819649,0.085691244,6,1,1,6
2,1,1,2,0.728536845,0.282809035,0.085691244,6,1,1,6
2,2,2,1,0.842652321,0.200412767,0.063750516,6,1,1,6
2,2,2,1,0.604183928,0.196218208,0.063750516,6,1,1,6
2,1,2,1,0.407477414,0.18159764,0.046234272,6,0,1,6
2,1,2,1,0.443610122,0.165924616,0.063750516,6,0,1,6
2,2,2,1,0.526450313,0.186566871,0.076946226,6,1,1,6
2,2,1,1,0.702366527,0.16239236,0.076946226,6,0,1,6
2,2,1,1,0.471081085,0.211071631,0.097229872,6,0,1,6
2,2,1,1,0.472785499,0.274211342,0.117513518,6,0,1,6
2,1,1,1,0.597343967,0.156336559,0.141463453,6,1,1,6
2,2,1,2,1.20319668,0.209754012,0.141463453,6,0,1,6
2,1,1,3,0.742631724,0.232981902,0.17174902,6,1,1,6
2,2,2,3,0.714788053,0.380136204,0.17174902,6,1,1,6
2,1,1,4,0.362687078,0.250504778,0.137993711,6,1,1,6
2,1,1,4,0.813159377,0.301513473,0.137993711,6,1,1,6
2,2,2,4,0.701096431,0.209153238,0.108143519,6,1,1,6
2,1,1,2,1.01200392,1.24250584,0.108143519,6,1,1,6
2,2,2,1,1.286318294,0.274175746,0.082450355,6,1,1,6
2,1,1,3,0.532793565,0.317005841,0.082450355,6,1,1,6
2,1,2,2,1.789814472,0.292969093,0.061109091,6,0,1,6
2,1,1,1,0.886399332,0.268738142,0.082450355,6,1,1,6
2,1,2,1,0.531428085,0.219182749,0.082450355,6,0,1,6
2,1,1,1,0.417803913,0.271713298,0.103791619,6,1,1,6
2,1,2,1,0.593117791,0.282017441,0.103791619,6,0,1,6
2,2,2,2,1.273974929,1.045931066,0.128806338,6,1,1,6
2,1,1,3,0.682063559,0.605654834,0.128806338,6,1,1,6
2,2,2,2,0.754174716,1.024736481,0.100152979,6,1,1,6
2,1,1,3,0.535960901,0.352513176,0.100152979,6,1,1,6
2,1,2,2,1.103394764,0.402643279,0.075722247,6,0,1,6
2,1,1,2,0.510733928,0.389704268,0.100152979,6,1,1,6
2,2,2,3,0.903651614,0.387610623,0.100152979,6,1,1,6
2,2,2,3,1.343481498,0.23383073,0.075722247,6,1,1,6
2,1,1,1,0.827647682,0.234455344,0.075722247,6,1,1,6
2,1,2,1,0.459556829,0.170066074,0.055680957,6,0,1,6
2,1,1,2,0.654315119,0.436965341,0.075722247,6,1,1,6
2,2,2,2,1.439289431,0.245459186,0.075722247,6,1,1,6
2,1,1,2,0.662819753,0.267702589,0.055680957,6,1,1,6
2,1,2,1,0.525670449,0.199754545,0.055680957,6,0,1,6
2,2,1,1,0.491884271,0.199869735,0.071312839,6,0,1,6
2,2,2,1,0.507271225,0.264592073,0.086944721,6,1,1,6
2,1,1,1,0.473471743,0.166106828,0.086944721,6,1,1,6
3,2,2,4,0.847529923,0.53942059,0.3,2,1,1,1
3,1,1,4,0.658092405,0.360744079,0.3,2,1,1,1
3,2,2,4,0.628762058,0.363268461,0.255697168,2,1,1,1
3,2,2,4,0.761125059,0.51886886,0.255697168,2,1,1,1
3,1,1,4,0.481175461,0.333790531,0.214491089,2,1,1,1
3,2,2,4,0.653333634,0.564476407,0.214491089,2,1,1,1
3,2,2,4,1.032906152,0.576217935,0.176624988,2,1,1,1
3,1,1,4,0.533588724,0.35251595,0.176624988,2,1,1,1
3,1,1,4,0.669250802,0.545864054,0.142359439,2,1,1,1
3,1,1,4,0.520818349,0.659211239,0.142359439,2,1,1,1
3,2,2,3,3.525992175,0.489309956,0.111962849,2,1,1,1
3,2,2,3,1.010783248,0.34536769,0.111962849,2,1,1,1
3,2,1,3,1.144777531,0.299049418,0.085691244,2,0,1,1
3,2,2,3,0.794911844,0.37961359,0.111962849,2,1,1,1
3,1,1,3,0.935380354,0.336640322,0.111962849,2,1,1,1
3,1,1,3,1.375814651,0.696317936,0.085691244,2,1,1,1
3,2,1,3,1.050464261,0.415667144,0.085691244,2,0,1,1
3,2,1,2,2.362918073,0.284552922,0.107631971,2,0,1,1
3,2,2,3,0.893786929,0.314430945,0.129572698,2,1,1,1
3,2,2,3,0.649761754,0.286016985,0.129572698,2,1,1,1
3,1,1,3,0.608828913,0.343749083,0.100816945,2,1,1,1
3,1,1,2,1.04740327,0.763857634,0.100816945,2,1,1,1
3,2,1,2,1.851968664,0.59117676,0.076278471,2,0,1,1
3,1,1,2,1.125211539,0.393557484,0.100816945,2,1,1,1
3,1,1,2,0.950441706,0.303619229,0.100816945,2,1,1,1
3,1,1,1,1.216410118,0.383239944,0.076278471,2,1,1,1
3,2,1,2,1.147603813,0.301639148,0.076278471,2,0,1,1
3,1,2,2,3.518653239,0.291381931,0.096430233,2,0,1,1
3,2,2,3,1.027576566,0.297067986,0.116581994,2,1,1,1
3,2,2,3,0.570999535,0.337251294,0.116581994,2,1,1,1
3,2,2,2,1.009966391,0.266382631,0.089630797,2,1,1,1
3,2,2,2,1.067494007,0.33834584,0.089630797,2,1,1,1
3,1,1,1,0.896302818,0.330429829,0.06698298,2,1,1,1
3,2,1,1,1.290725628,0.438101019,0.06698298,2,0,1,1
3,1,1,2,1.10698426,0.421130672,0.085210453,2,1,1,1
3,1,2,2,1.103801479,0.308774312,0.085210453,2,0,1,1
3,1,1,2,1.300270786,0.304321893,0.107063288,2,1,1,1
3,1,1,2,0.897756512,0.318018424,0.107063288,2,1,1,1
3,2,2,4,0.847643655,0.539791576,0.3,2,1,1,2
3,1,1,4,2.804278616,0.579253419,0.3,2,1,1,2
3,2,2,4,0.521238774,0.581428254,0.255697168,2,1,1,2
3,1,1,4,0.458543255,0.294584989,0.255697168,2,1,1,2
3,2,2,4,0.56859999,0.225068459,0.214491089,2,1,1,2
3,1,1,4,0.485164553,0.224691173,0.214491089,2,1,1,2
3,1,1,4,0.452094059,0.259066138,0.176624988,2,1,1,2
3,1,1,4,0.4536398,0.274722331,0.176624988,2,1,1,2
3,2,2,4,0.644142269,0.410005195,0.142359439,2,1,1,2
3,1,1,4,0.470478719,0.338295767,0.142359439,2,1,1,2
3,1,1,4,0.641339291,0.361063995,0.111962849,2,1,1,2
3,2,1,2,1.078642435,0.377303107,0.111962849,2,0,1,2
3,2,2,4,0.727452175,0.457253174,0.138234454,2,1,1,2
3,2,2,4,0.789330162,0.32420658,0.138234454,2,1,1,2
3,1,1,4,0.547904466,0.333889346,0.108353771,2,1,1,2
3,1,1,2,0.973385975,0.341269529,0.108353771,2,1,1,2
3,1,1,2,0.867558066,0.40073087,0.08262836,2,1,1,2
3,2,2,3,1.773213191,0.437716401,0.08262836,2,1,1,2
3,2,1,2,1.090458173,0.548277675,0.061253737,2,0,1,2
3,2,1,2,1.932273888,0.366598567,0.08262836,2,0,1,2
3,1,1,1,2.283282947,0.755129998,0.099578844,2,1,1,2
3,2,1,2,2.287056056,0.611533765,0.099578844,2,0,1,2
3,2,2,3,0.745290699,0.474685792,0.123915978,2,1,1,2
3,1,1,3,0.563544444,0.700020261,0.123915978,2,1,1,2
3,2,2,3,1.197399613,0.31783214,0.095927645,2,1,1,2
3,1,1,3,0.557207666,0.325296939,0.095927645,2,1,1,2
3,2,2,2,0.900889425,0.721969417,0.072195378,2,1,1,2
3,2,2,2,1.216662329,0.271905061,0.072195378,2,1,1,2
3,1,1,2,0.898180275,0.318519552,0.052867951,2,1,1,2
3,2,2,2,1.533592701,0.270996694,0.052867951,2,1,1,2
3,1,1,1,2.33791911,0.259879118,0.037933369,2,1,1,2
3,2,1,1,2.325361331,0.409544272,0.037933369,2,0,1,2
3,2,2,1,2.756477706,0.438658189,0.048736597,2,1,1,2
3,2,1,1,1.826218944,0.887890628,0.048736597,2,0,1,2
3,1,2,1,1.778060848,0.282566664,0.062604696,2,0,1,2
3,1,1,1,1.259936961,0.649352271,0.076472794,2,1,1,2
3,1,1,2,0.826897365,1.113796875,0.076472794,2,1,1,2
3,2,1,1,1.14532529,0.490842474,0.05628257,2,0,1,2
3,2,2,1,1.23621661,0.322710789,0.076472794,2,1,1,2
3,2,1,1,2.451383294,0.560442456,0.076472794,2,0,1,2
3,2,1,2,1.255424433,0.485502586,0.096663018,2,0,1,2
3,1,1,2,0.606661624,0.565464405,0.116853242,2,1,1,2
3,2,2,3,0.954768124,0.54813708,0.116853242,2,1,1,2
3,2,1,1,1.995280054,0.844657306,0.089862791,2,0,1,2
3,1,1,2,0.566988933,0.764337521,0.116853242,2,1,1,2
3,2,2,3,0.910008548,0.313294257,0.116853242,2,1,1,2
3,1,1,4,0.506486073,0.328200908,0.3,2,1,1,3
3,2,2,4,0.615293081,0.252525339,0.3,2,1,1,3
3,2,2,4,0.656513686,0.21268253,0.255697168,2,1,1,3
3,2,2,4,0.760978195,0.218726661,0.255697168,2,1,1,3
3,1,1,4,0.495089588,0.250642859,0.214491089,2,1,1,3
3,1,1,4,0.539744139,0.293712261,0.214491089,2,1,1,3
3,1,1,4,0.423147703,0.262407684,0.176624988,2,1,1,3
3,2,2,4,0.583767511,0.288003611,0.176624988,2,1,1,3
3,1,1,4,0.369700466,0.37058254,0.142359439,2,1,1,3
3,1,1,4,0.496775781,0.284325661,0.142359439,2,1,1,3
3,1,1,4,0.556882464,0.278276081,0.111962849,2,1,1,3
3,1,1,4,0.567668085,0.401509616,0.111962849,2,1,1,3
3,2,2,3,0.908426839,0.32852571,0.085691244,2,1,1,3
3,1,1,2,1.288274415,0.340774656,0.085691244,2,1,1,3
3,2,1,2,1.348472475,0.286410513,0.063750516,2,0,1,3
3,1,1,2,1.344345633,0.296859859,0.085691244,2,1,1,3
3,1,1,1,0.762616335,0.315295743,0.085691244,2,1,1,3
3,2,1,1,1.322294342,0.694370889,0.063750516,2,0,1,3
3,1,1,2,0.91780958,0.608719768,0.085691244,2,1,1,3
3,1,2,1,1.396157294,0.44407376,0.085691244,2,0,1,3
3,2,2,2,1.623412847,0.47190198,0.107631971,2,1,1,3
3,2,2,2,1.681551173,0.398151967,0.107631971,2,1,1,3
3,1,1,2,1.162029698,0.331674428,0.082017464,2,1,1,3
3,1,1,2,0.922467703,0.341943947,0.082017464,2,1,1,3
3,2,1,2,2.149620137,0.400439192,0.060757539,2,0,1,3
3,1,1,1,1.067777891,0.368870033,0.082017464,2,1,1,3
3,2,2,2,1.167562484,0.319182825,0.082017464,2,1,1,3
3,1,1,1,1.631854497,0.397842476,0.060757539,2,1,1,3
3,2,1,2,1.867261025,0.35218822,0.060757539,2,0,1,3
3,2,1,2,1.806960459,0.311380224,0.077593809,2,0,1,3
3,2,1,1,1.223941956,1.141541552,0.094430079,2,0,1,3
3,2,2,1,1.125600344,0.310748569,0.114840865,2,1,1,3
3,2,2,3,1.112406635,0.747244897,0.114840865,2,1,1,3
3,1,1,2,0.921150126,0.388216491,0.088143341,2,1,1,3
3,2,1,1,1.217162676,0.384550785,0.088143341,2,0,1,3
3,2,1,1,0.989541418,0.375157979,0.11052688,2,0,1,3
3,1,1,2,1.443632868,0.282457044,0.13291042,2,1,1,3
3,2,2,3,0.954874445,0.340980632,0.13291042,2,1,1,3
3,2,2,4,0.595952765,0.267105489,0.3,2,1,1,4
3,1,1,4,0.444648748,0.315241579,0.3,2,1,1,4
3,1,1,4,0.346020564,0.459898174,0.255697168,2,1,1,4
3,1,1,4,0.43816103,0.260088395,0.255697168,2,1,1,4
3,1,1,4,0.342612002,0.296304225,0.214491089,2,1,1,4
3,1,1,4,0.442067146,0.280975084,0.214491089,2,1,1,4
3,1,1,4,0.42630603,0.296781908,0.176624988,2,1,1,4
3,2,2,4,0.457195655,0.279013423,0.176624988,2,1,1,4
3,1,1,4,0.473616388,0.244419412,0.142359439,2,1,1,4
3,2,2,3,0.808007413,0.519251101,0.142359439,2,1,1,4
3,1,1,2,0.686671848,0.691681348,0.111962849,2,1,1,4
3,2,1,2,0.757133915,0.357992824,0.111962849,2,0,1,4
3,1,1,3,0.452707141,0.306396092,0.138234454,2,1,1,4
3,1,1,2,0.691314887,0.406575515,0.138234454,2,1,1,4
3,1,1,3,0.435469545,0.319513629,0.108353771,2,1,1,4
3,2,2,3,0.799806108,0.303291296,0.108353771,2,1,1,4
3,2,1,2,0.879395852,0.283634147,0.08262836,2,0,1,4
3,1,1,2,0.732782588,0.480252806,0.108353771,2,1,1,4
3,1,1,2,0.762156756,1.051258782,0.108353771,2,1,1,4
3,2,1,2,1.644851621,0.298539461,0.08262836,2,0,1,4
3,2,2,3,0.924413068,0.389593576,0.108353771,2,1,1,4
3,1,1,2,0.595554711,0.33024727,0.108353771,2,1,1,4
3,1,1,2,0.954726657,0.307758819,0.08262836,2,1,1,4
3,1,1,3,0.596754242,0.379609003,0.08262836,2,1,1,4
3,2,2,2,0.697414961,0.318353763,0.061253737,2,1,1,4
3,1,1,2,1.165112013,0.63875289,0.061253737,2,1,1,4
3,2,1,1,1.233745244,0.655638666,0.044303254,2,0,1,4
3,2,1,1,1.281424927,0.286150203,0.061253737,2,0,1,4
3,1,1,1,1.392464346,0.29647166,0.073915954,2,1,1,4
3,2,1,1,1.17694793,0.377010301,0.073915954,2,0,1,4
3,1,1,2,0.759534117,0.825457411,0.09359457,2,1,1,4
3,2,1,2,1.588230685,0.277624977,0.09359457,2,0,1,4
3,1,1,2,0.790628961,0.439678991,0.116931321,2,1,1,4
3,2,2,1,1.779364893,0.251637959,0.116931321,2,1,1,4
3,1,1,2,0.750343291,0.350211558,0.089929584,2,1,1,4
3,1,1,1,1.261895932,0.234892904,0.089929584,2,1,1,4
3,2,1,2,2.412852576,0.877781436,0.067229067,2,0,1,4
3,2,1,1,1.158855954,0.360648976,0.089929584,2,0,1,4
3,2,2,1,1.174266815,0.423738438,0.10821026,2,1,1,4
3,1,2,2,1.220362102,0.306896141,0.10821026,2,0,1,4
3,1,1,2,0.771689043,0.660414952,0.133913666,2,1,1,4
3,1,1,3,1.527018377,0.554108872,0.133913666,2,1,1,4
3,1,1,4,0.299008271,0.253059476,0.3,2,1,1,5
3,1,1,4,0.238489353,0.181134398,0.3,2,1,1,5
3,1,1,4,0.267272889,0.174861914,0.255697168,2,1,1,5
3,1,1,4,0.308943566,0.359657205,0.255697168,2,1,1,5
3,2,2,4,0.406603931,0.246819911,0.214491089,2,1,1,5
3,1,1,4,0.489803698,0.358101425,0.214491089,2,1,1,5
3,2,2,4,0.643563184,0.234198427,0.176624988,2,1,1,5
3,2,2,4,0.507820715,0.343917837,0.176624988,2,1,1,5
3,1,1,4,0.359682263,0.295288572,0.142359439,2,1,1,5
3,2,2,4,0.456698505,0.326904385,0.142359439,2,1,1,5
3,1,1,2,1.013598864,0.316753177,0.111962849,2,1,1,5
3,1,1,3,0.412046784,0.411331443,0.111962849,2,1,1,5
3,1,1,2,0.984329203,0.272685904,0.085691244,2,1,1,5
3,1,1,2,0.72133139,0.325335922,0.085691244,2,1,1,5
3,1,1,1,0.629260633,0.368538805,0.063750516,2,1,1,5
3,2,2,1,0.665080188,0.397753139,0.063750516,2,1,1,5
3,1,1,1,0.538324794,0.357116775,0.046234272,2,1,1,5
3,2,2,1,0.611895718,0.337264771,0.046234272,2,1,1,5
3,2,1,1,1.658049961,0.358305392,0.033038562,2,0,1,5
3,2,1,2,0.869299669,0.561188999,0.046234272,2,0,1,5
3,1,2,2,1.192394201,0.376207263,0.055492378,2,0,1,5
3,2,2,1,1.798580117,0.447173633,0.068688087,2,1,1,5
3,1,1,3,0.856542243,0.295802233,0.068688087,2,1,1,5
3,2,1,1,2.200034191,0.384153698,0.050094624,2,0,1,5
3,1,1,2,0.701112794,0.481223649,0.068688087,2,1,1,5
3,2,1,1,1.162154831,0.28480671,0.068688087,2,0,1,5
3,1,1,1,1.917108167,0.720429637,0.087281551,2,1,1,5
3,1,1,1,0.81554095,0.255040083,0.087281551,2,1,1,5
3,2,1,1,1.281956614,0.221693694,0.06505261,2,0,1,5
3,1,2,1,1.264558618,0.319051121,0.087281551,2,0,1,5
3,1,1,2,1.518751625,0.3217023,0.105087099,2,1,1,5
3,2,1,1,1.216195802,0.815853676,0.105087099,2,0,1,5
3,1,1,3,0.779191922,0.347611534,0.130306004,2,1,1,5
3,2,2,2,1.45085333,0.288504901,0.130306004,2,1,1,5
3,2,2,2,0.961514836,0.556018641,0.101452723,2,1,1,5
3,2,2,2,0.849790648,0.351943273,0.101452723,2,1,1,5
3,1,1,1,1.758358071,0.423040073,0.07681158,2,1,1,5
3,1,1,1,1.026815635,0.42550761,0.07681158,2,1,1,5
3,1,2,1,1.541480658,0.344853659,0.056554462,2,0,1,5
3,2,2,2,1.558247636,0.489262055,0.07681158,2,1,1,5
3,2,2,2,1.297572294,0.541511528,0.07681158,2,1,1,5
3,2,2,2,0.933793855,0.959400579,0.056554462,2,1,1,5
3,2,1,1,1.845144097,0.236818944,0.056554462,2,0,1,5
3,2,2,1,1.342239885,0.328494938,0.072398394,2,1,1,5
3,2,2,2,1.609404864,0.504524022,0.072398394,2,1,1,5
3,1,1,4,1.009268193,0.271634445,0.3,2,1,1,6
3,1,1,4,0.234638446,0.191146186,0.3,2,1,1,6
3,1,1,4,0.229484642,0.170688588,0.255697168,2,1,1,6
3,2,2,4,0.271935699,0.164834944,0.255697168,2,1,1,6
3,2,2,4,0.315011822,0.207143817,0.214491089,2,1,1,6
3,1,1,4,0.27553114,0.264316072,0.214491089,2,1,1,6
3,2,2,4,0.362132874,0.183017378,0.176624988,2,1,1,6
3,1,1,4,0.39919319,0.222665732,0.176624988,2,1,1,6
3,2,2,4,0.51549528,0.388101929,0.142359439,2,1,1,6
3,1,1,4,0.410501711,0.233515124,0.142359439,2,1,1,6
3,2,2,2,1.180084833,0.268982212,0.111962849,2,1,1,6
3,2,2,3,0.799544592,0.303040169,0.111962849,2,1,1,6
3,1,2,2,0.990460723,0.391957971,0.085691244,2,0,1,6
3,2,2,1,2.036409046,0.278648836,0.111962849,2,1,1,6
3,2,2,2,0.803841236,0.323295773,0.111962849,2,1,1,6
3,1,1,1,1.090504304,0.759182949,0.085691244,2,1,1,6
3,2,1,1,0.934445794,0.465497333,0.085691244,2,0,1,6
3,1,1,2,0.666144323,0.319448962,0.107631971,2,1,1,6
3,1,1,2,0.559705277,0.328523179,0.107631971,2,1,1,6
3,2,2,2,0.760869387,0.793466763,0.082017464,2,1,1,6
3,2,1,1,1.350659337,0.240298681,0.082017464,2,0,1,6
3,1,2,1,3.106775585,0.279474179,0.103277389,2,0,1,6
3,1,1,2,0.456728445,0.375282823,0.124537315,2,1,1,6
3,1,1,2,0.516050445,0.399461938,0.124537315,2,1,1,6
3,1,1,1,0.508186734,0.359493031,0.09646335,2,1,1,6
3,2,2,2,0.629579972,0.38053559,0.09646335,2,1,1,6
3,1,1,2,0.888822076,0.709975315,0.072641275,2,1,1,6
3,2,1,2,2.022760706,0.534699266,0.072641275,2,0,1,6
3,2,2,1,1.244289541,0.298024376,0.092060261,2,1,1,6
3,1,1,2,0.828359359,0.586846765,0.092060261,2,1,1,6
3,2,1,2,1.006406412,0.487302517,0.068987598,2,0,1,6
3,1,1,2,0.607519222,0.32760706,0.092060261,2,1,1,6
3,1,1,2,0.726612801,0.634832126,0.092060261,2,1,1,6
3,1,1,4,5.046719635,2.508263665,0.3,3,1,1,1
3,2,2,4,0.758507216,0.308945472,0.3,3,1,1,1
