Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
2,3,23,143,2.1,0.60151,2.2224,2,1.3317,0,1.1597
2,3,24,144,2.1,0.65105,2.0298,3,3.8215,0,0.91046
2,3,25,145,4.2,0.59279,3.6908,3,4.3793,0,0.5451
2,3,26,146,4.2,0.80661,4.3652,1,2.8305,1,4.3995
2,3,27,147,2.1,0.69162,1.8132,3,1.6954,0,1.0357
2,3,28,148,2.1,0.51839,1.7956,2,1.2719,0,1.1885
2,3,29,149,4.2,0.63307,4.0645,3,2.168,0,0.97979
2,3,30,150,2.1,0.64004,2.3396,2,2.3349,0,2.0924
2,3,31,151,4.2,1.3463,4.2903,2,1.3951,0,0.57588
2,3,32,152,4.2,0.5093,4.0841,3,0.97975,0,0.48329
2,3,33,153,4.2,0.77526,4.1076,2,1.1252,0,0.60768
2,3,34,154,4.2,0.13929,5.2198,3,1.4053,0,1.0193
2,3,35,155,2.1,0.54658,1.9193,3,3.2426,1,3.2677
2,3,36,156,4.2,0.69163,4.3661,3,2.6969,0,1.5872
2,3,37,157,4.2,0.54147,4.187,3,3.6305,0,1.9773
2,3,38,158,2.1,0.60446,1.8886,2,1.67,1,0.94828
2,3,39,159,2.1,0.4645,2.2681,2,1.1039,1,0.62391
2,3,40,160,4.2,0.55561,4.262,2,1.4906,1,1.3579
2,3,41,161,2.1,0.68184,2.0727,2,1.1081,0,1.2258
2,3,42,162,4.2,0.51485,4.0971,2,1.2342,0,3.7151
2,3,43,163,2.1,1.2443,2.139,2,6.0248,0,1.947
2,3,44,164,4.2,0.74731,3.8542,3,1.3039,0,0.59124
2,3,45,165,4.2,0.62208,4.1266,2,1.151,0,1.3636
2,3,46,166,2.1,0.64703,1.9406,3,1.5606,0,1.3277
2,3,47,167,2.1,0.57712,2.1968,3,4.2703,1,2.2072
2,3,48,168,2.1,0.53462,2.1095,3,1.6288,0,1.4534
2,3,49,169,4.2,0.62852,4.0545,2,1.2812,1,0.61761
2,3,50,170,4.2,0.60174,4.1899,2,1.4402,0,1.3812
2,3,51,171,2.1,0.59772,1.8455,2,1.1606,0,0.38459
2,3,52,172,2.1,0.49006,1.9348,2,1.16,0,0.37238
2,3,53,173,2.1,0.46934,1.8063,3,2.4927,0,3.0461
2,3,54,174,2.1,0.4682,2.0192,2,1.5103,0,1.6433
2,3,55,175,2.1,0.74393,2.2868,2,1.5108,1,2.4067
2,3,56,176,4.2,0.62416,4.0606,2,1.3998,1,0.75568
2,3,57,177,4.2,0.78009,4.2019,2,1.6876,0,1.7271
2,3,58,178,4.2,0.65927,4.354,2,1.0784,1,1.9835
2,3,59,179,2.1,0.63173,1.9485,3,1.0904,0,0.92056
2,3,60,180,2.1,0.53755,2.2928,2,1.3138,1,0.66245
2,3,61,181,2.1,0.78316,2.1863,2,1.3062,0,1.9556
2,3,62,182,2.1,0.56538,1.9653,2,1.3492,1,3.0612
2,3,63,183,4.2,0.52405,3.9941,2,1.2533,0,1.6255
2,3,64,184,2.1,0.67302,1.5399,2,2.5281,0,3.599
2,3,65,185,4.2,0.48281,3.3567,2,2.8835,0,1.892
2,3,66,186,4.2,1.1602,4.2989,2,2.7316,1,2.3081
2,3,67,187,2.1,1.3973,2.2425,3,3.8453,0,0.45624
2,3,68,188,4.2,0.81047,3.783,2,3.3407,0,2.1741
2,3,69,189,4.2,0.5846,4.2471,3,3.7084,0,0.89116
2,3,70,190,4.2,0.54036,3.465,2,1.5968,0,1.7698
2,3,71,191,4.2,0.65064,3.5937,2,2.0306,0,1.9937
2,3,72,192,4.2,0.5943,3.918,3,1.6439,0,1.8568
2,3,73,193,4.2,0.80662,4.2741,2,2.7795,1,1.0229
2,3,74,194,2.1,0.8264,1.9817,2,4.0938,0,1.5896
2,3,75,195,4.2,0.65722,3.6786,2,2.4145,0,0.5983
2,3,76,196,2.1,0.56232,1.9402,2,1.446,0,0.58905
2,3,77,197,2.1,0.4618,1.9286,3,3.0611,0,0.69399
2,3,78,198,4.2,0.45809,3.6686,2,1.7978,0,1.5338
2,3,79,199,2.1,0.60515,2.2259,2,1.1672,0,0.29572
2,3,80,200,2.1,0.43909,2.4166,2,1.7987,0,0.47165
2,3,81,201,2.1,0.5753,2.016,3,1.0676,0,0.44249
2,3,82,202,2.1,2.2015,1.9626,3,3.4213,0,1.7002
2,3,83,203,4.2,1.0773,4.2764,2,2.0057,0,1.4566
2,3,84,204,4.2,0.82985,4.4601,2,1.2506,0,1.3421
2,3,85,205,4.2,0.58033,4.4731,2,1.4046,1,2.2336
2,3,86,206,2.1,0.79947,1.6795,3,1.2679,1,1.1963
2,3,87,207,4.2,0.65048,4.291,2,1.3734,0,1.2008
2,3,88,208,4.2,0.66457,4.052,2,5.8344,1,1.5024
2,3,89,209,2.1,0.56072,1.939,2,3.0992,0,1.8678
2,3,90,210,4.2,0.98779,3.4485,2,1.6871,0,1.2763
3,3,1,121,2.1,0.67268,2.9246,3,1.4892,0,0.68196
3,3,2,122,4.2,0.57775,4.1218,2,1.9893,1,1.7058
3,3,3,123,4.2,0.87531,5.5241,1,3.732,0,1.0337
3,3,4,124,4.2,1.1548,3.6418,3,2.118,0,1.1586
3,3,5,125,2.1,2.1591,6.6134,1,2.3506,1,1.9675
3,3,6,126,2.1,1.4754,5.3088,1,0.94324,1,0.5974
3,3,7,127,2.1,1.5193,2.8606,2,1.7964,0,2.9162
3,3,8,128,4.2,1.4805,5.2244,2,1.3356,0,1.4891
3,3,9,129,4.2,0.84644,4.2801,3,2.2234,0,0.5011
3,3,10,130,2.1,2.6235,1.681,3,1.3702,1,1.1985
3,3,11,131,4.2,1.4277,3.3756,1,4.685,0,1.1922
3,3,12,132,2.1,1.4912,2.631,1,6.8919,1,1.676
3,3,13,133,4.2,6.3805,1.9852,2,1.4196,0,0.79215
3,3,14,134,2.1,0.93552,2.7394,2,1.9385,1,2.199
3,3,15,135,2.1,1.4166,2.97,1,1.3399,1,0.7508
3,3,16,136,4.2,0.63771,4.3623,2,2.5018,1,2.1048
3,3,17,137,2.1,2.877,4.3727,1,1.2471,1,0.64069
3,3,18,138,2.1,1.5445,2.6671,3,1.1241,0,1.0106
3,3,19,139,4.2,0.16432,5.1444,1,1.9814,1,1.1958
3,3,20,140,2.1,0.92609,3.1181,2,2.5296,1,1.9239
3,3,21,141,2.1,0.69341,3.1632,2,2.2596,1,0.61692
3,3,22,142,2.1,1.5534,4.2567,1,1.8444,0,1.0131
3,3,23,143,4.2,0.71967,5.8916,3,1.5817,1,1.0912
3,3,24,144,4.2,0.75931,4.3665,2,1.9328,0,1.7548
3,3,25,145,4.2,1.1512,5.9551,2,1.7874,1,1.8731
3,3,26,146,4.2,3.0098,3.0891,1,3.692,0,1.3197
3,3,27,147,4.2,1.3433,5.5579,3,2.7756,0,1.2223
3,3,28,148,4.2,4.6976,4.8214,1,2.3692,1,1.1823
3,3,29,149,4.2,1.8739,4.7434,2,1.6443,0,1.2603
3,3,30,150,2.1,1.28,3.6505,2,1.1468,1,0.88845
3,3,31,151,4.2,1.3187,4.8187,3,1.4837,0,1.6893
3,3,32,152,2.1,0.55297,2.9432,2,1.3012,1,0.76801
3,3,33,153,2.1,1.3868,3.0086,3,1.8736,0,0.64779
3,3,34,154,4.2,0.52617,5.1763,2,1.4521,1,1.2295
3,3,35,155,2.1,2.8158,2.7124,2,1.1478,0,1.5532
3,3,36,156,4.2,0.52271,5.4997,2,3.864,1,2.1017
3,3,37,157,4.2,1.1738,4.8701,2,1.7206,1,1.0627
3,3,38,158,4.2,1.3017,4.4468,3,1.7272,0,0.84318
3,3,39,159,2.1,3.5589,2.7047,3,1.1382,0,1.0878
3,3,40,160,2.1,2.1137,4.9958,1,1.5108,1,0.88978
3,3,41,161,4.2,1.6383,3.8878,2,1.044,0,1.173
3,3,42,162,4.2,11.61,3.5457,1,1.1326,1,1.8356
3,3,43,163,2.1,5.4412,4.6615,1,6.8318,1,0.91208
3,3,44,164,4.2,1.7043,6.0793,1,0.91154,1,0.51082
3,3,45,165,2.1,1.9192,3.4894,3,2.2974,1,0.89957
3,3,46,166,4.2,1.4089,4.7469,1,7.6216,1,0.93838
3,3,47,167,4.2,1.209,6.4456,1,1.1127,1,1.022
3,3,48,168,2.1,2.6677,3.3675,2,1.3235,0,1.6519
3,3,49,169,4.2,2.3474,3.5002,2,3.0371,1,1.1609
3,3,50,170,4.2,1.3288,6.1457,2,2.8241,0,1.7487
3,3,51,171,4.2,2.2319,5.8199,1,2.8655,1,0.83528
3,3,52,172,2.1,1.2571,4.2618,2,3.943,1,1.5444
3,3,53,173,2.1,0.94422,5.3236,1,1.8655,1,1.4162
3,3,54,174,2.1,0.6773,2.9167,3,1.3479,0,1.0
3,3,55,175,2.1,1.7724,3.4488,3,3.3403,0,1.004
3,3,56,176,2.1,1.4134,2.703,2,2.3417,1,2.5836
3,3,57,177,2.1,3.0035,3.6168,3,0.79947,0,0.89183
3,3,58,178,2.1,1.2382,2.0879,3,1.8047,0,1.3774
3,3,59,179,2.1,1.0787,3.0409,3,3.8181,1,3.3861
3,3,60,180,4.2,0.069397,4.2949,2,3.5476,1,3.8455
3,3,61,181,4.2,0.55709,4.9277,3,2.2622,0,1.3046
3,3,62,182,4.2,0.38856,5.2645,2,1.8271,1,0.47212
3,3,63,183,4.2,0.85645,5.8717,2,4.926,0,1.6651
3,3,64,184,2.1,1.2987,3.3808,2,1.9346,1,0.72058
3,3,65,185,4.2,4.7993,2.505,1,1.4421,0,0.84295
3,3,66,186,2.1,0.65113,2.4022,2,1.7776,0,1.7881
3,3,67,187,2.1,0.92344,2.7553,3,1.4772,0,0.76456
3,3,68,188,4.2,0.88671,4.4504,3,2.6417,0,0.75959
3,3,69,189,2.1,10.496,3.6602,2,1.9847,0,1.0708
3,3,70,190,4.2,0.81527,4.6257,2,1.2609,0,1.6448
3,3,71,191,4.2,1.2397,4.509,3,1.7111,1,2.4536
3,3,72,192,2.1,5.5097,3.1783,1,1.7627,1,1.4986
3,3,73,193,4.2,1.5183,6.011,3,2.2367,1,1.3985
3,3,74,194,2.1,1.8566,2.2804,3,2.7911,0,1.3658
3,3,75,195,2.1,2.1255,3.0463,2,7.9069,0,1.8627
3,3,76,196,4.2,8.3155,4.2991,2,1.3473,1,0.96657
3,3,77,197,4.2,6.5512,5.1006,1,2.3256,1,1.4927
3,3,78,198,4.2,0.65554,4.3969,2,4.6973,0,1.3447
3,3,79,199,4.2,1.674,4.632,3,1.5477,1,1.878
3,3,80,200,2.1,6.6382,3.079,1,3.1135,0,1.3604
3,3,81,201,2.1,0.99695,2.1201,3,1.8257,0,1.8993
3,3,82,202,4.2,1.3289,4.5259,2,1.0807,0,2.4076
3,3,83,203,2.1,3.5575,3.9732,2,0.82221,1,1.4947
3,3,84,204,4.2,1.4298,5.8656,1,1.5332,1,1.1602
3,3,85,205,2.1,1.2885,1.8195,3,1.0603,0,0.99081
3,3,86,206,4.2,1.6083,5.3643,1,1.1073,1,0.7861
3,3,87,207,2.1,0.77016,2.4029,2,1.5208,0,1.1415
3,3,88,208,2.1,1.3576,2.6081,2,1.0193,1,1.9518
3,3,89,209,2.1,1.4389,2.0427,3,1.2798,1,2.036
3,3,90,210,2.1,0.83364,2.1637,3,1.3465,0,0.63961
4,3,1,121,2.1,0.93116,1.2045,2,2.1448,0,0.2685
4,3,2,122,4.2,0.55864,3.0501,1,2.9452,0,0.13211
4,3,3,123,4.2,0.64048,3.8021,3,1.3683,0,0.30788
4,3,4,124,4.2,1.28,4.4033,1,1.7392,0,0.20906
4,3,5,125,4.2,0.48877,3.0476,2,1.9689,0,0.32846
4,3,6,126,4.2,0.8854,3.5712,1,2.5533,0,0.23848
4,3,7,127,4.2,0.67303,3.4306,3,1.4604,1,0.15817
4,3,8,128,2.1,0.63,1.6946,2,1.9456,0,0.30514
4,3,9,129,4.2,0.65684,2.9246,3,1.8048,0,0.20801
4,3,10,130,4.2,0.59432,4.0765,3,1.9382,1,0.18576
4,3,11,131,2.1,0.88117,1.0196,2,1.8162,0,0.46163
4,3,12,132,4.2,0.57741,3.6701,3,1.5174,0,0.23828
4,3,13,133,2.1,0.90003,1.6452,3,2.7808,1,0.82138
4,3,14,134,4.2,0.81786,4.3809,1,3.303,0,0.23559
4,3,15,135,2.1,0.5297,1.4458,2,2.4387,0,0.54424
4,3,16,136,4.2,0.42355,4.4432,3,1.3409,1,0.29099
4,3,17,137,2.1,1.0099,1.0708,3,1.7955,0,0.6761
4,3,18,138,4.2,0.64278,1.1374,1,1.661,0,0.69712
4,3,19,139,4.2,0.72279,2.9116,3,1.5276,0,0.19146
4,3,20,140,4.2,0.90294,3.2348,2,1.4609,0,0.69742
4,3,21,141,2.1,0.66636,1.4323,2,2.6895,0,0.19463
4,3,22,142,2.1,0.81212,2.4121,3,2.3739,1,1.2315
4,3,23,143,2.1,0.56676,1.1284,3,1.6969,0,0.23892
4,3,24,144,2.1,0.79404,2.0736,2,1.7046,0,0.35459
4,3,25,145,4.2,0.4964,3.5848,2,2.0888,0,1.0392
4,3,26,146,2.1,0.26952,2.191,1,2.5038,0,0.18245
4,3,27,147,2.1,0.65359,1.3129,2,2.0903,0,0.20915
4,3,28,148,2.1,0.47245,2.1491,3,2.2032,0,0.13744
4,3,29,149,2.1,0.76054,2.1848,1,1.7569,0,2.516
4,3,30,150,2.1,1.9078,1.7848,3,2.4551,0,0.26292
4,3,31,151,4.2,0.13475,4.2136,2,2.358,1,0.25456
4,3,32,152,4.2,0.6457,3.7286,3,1.8063,1,0.16459
4,3,33,153,2.1,1.0176,2.6363,2,3.5552,0,0.59647
4,3,34,154,2.1,0.59394,2.2764,3,1.6403,0,0.36809
4,3,35,155,2.1,1.322,3.1908,2,2.6138,0,0.26953
4,3,36,156,2.1,0.55212,1.447,2,2.0015,0,0.16927
4,3,37,157,2.1,0.43924,1.2245,3,1.3823,0,0.47364
4,3,38,158,4.2,0.54704,4.4278,2,2.3212,0,0.80262
4,3,39,159,2.1,0.65131,1.2653,2,1.632,0,0.47143
4,3,40,160,2.1,0.52935,1.6038,2,3.525,0,0.20634
4,3,41,161,4.2,1.2202,4.7188,1,2.2947,1,0.57363
4,3,42,162,4.2,0.58953,2.9466,3,1.4506,0,0.39588
4,3,43,163,2.1,0.59627,1.7163,3,1.8791,0,0.16975
4,3,44,164,4.2,0.52867,3.9654,2,1.9771,0,0.15716
4,3,45,165,2.1,0.53482,1.2544,3,1.5808,0,0.76381
4,3,46,166,4.2,0.2068,2.7564,3,1.8723,0,1.0742
4,3,47,167,2.1,0.57092,0.90821,2,1.8681,0,0.22661
4,3,48,168,2.1,0.79062,2.9694,1,1.8449,0,0.37056
4,3,49,169,4.2,0.55555,3.857,2,1.9252,1,1.7974
4,3,50,170,2.1,0.57253,1.7192,3,1.8374,0,0.74713
4,3,51,171,4.2,0.51721,3.2668,2,1.2342,0,0.85733
4,3,52,172,4.2,0.43967,2.9019,3,1.911,0,0.2586
4,3,53,173,2.1,0.50084,2.5809,2,1.1712,0,1.0652
4,3,54,174,4.2,0.20211,3.3942,1,3.9555,0,0.68511
4,3,55,175,2.1,0.98525,2.4907,2,1.952,1,0.30593
4,3,56,176,2.1,2.208,2.0877,2,4.3126,0,0.52314
4,3,57,177,4.2,0.70492,3.0584,3,1.3433,0,0.47251
4,3,58,178,4.2,0.59741,3.5734,3,3.3207,1,0.52804
4,3,59,179,4.2,0.53183,3.4,1,3.281,1,1.8776
4,3,60,180,4.2,0.622,1.6293,2,3.1348,0,0.48807
4,3,61,181,4.2,0.32311,2.1042,2,2.2992,0,0.27881
4,3,62,182,4.2,0.64728,5.5756,3,1.9108,1,0.2017
4,3,63,183,2.1,0.68651,0.97432,2,1.9115,0,0.37167
4,3,64,184,2.1,0.47997,1.0304,2,2.4524,0,0.529
4,3,65,185,2.1,0.71386,2.1544,3,1.6019,0,0.57696
4,3,66,186,4.2,0.57386,4.4653,3,1.6964,1,0.29423
4,3,67,187,2.1,0.59329,1.6666,2,1.5777,0,0.23563
4,3,68,188,2.1,0.71354,1.4903,1,1.8432,0,0.11011
4,3,69,189,4.2,0.48845,3.2842,2,1.3803,0,0.11125
4,3,70,190,4.2,0.7693,2.8085,3,1.6366,1,0.29715
4,3,71,191,2.1,0.65953,2.0606,2,2.4856,0,0.18024
4,3,72,192,4.2,0.94835,5.1931,1,3.2282,0,0.2107
4,3,73,193,2.1,1.1161,1.1831,2,1.5763,0,0.5845
4,3,74,194,4.2,0.50168,2.8967,3,0.96642,0,0.26246
4,3,75,195,4.2,0.4307,3.1515,3,1.2813,0,0.98974
4,3,76,196,2.1,0.50006,1.1078,1,2.3158,0,0.19542
4,3,77,197,2.1,0.60627,1.7543,2,3.4806,0,0.25667
4,3,78,198,2.1,0.73229,2.6688,2,1.9234,0,0.17591
4,3,79,199,4.2,0.94673,3.0767,2,2.0885,0,0.2173
4,3,80,200,2.1,0.80128,2.6257,3,2.898,1,0.5746
4,3,81,201,4.2,0.69206,4.7268,2,1.3858,1,0.16183
4,3,82,202,2.1,0.6855,3.1675,1,2.2354,1,0.33913
4,3,83,203,2.1,0.57561,1.2746,1,2.3596,0,0.34619
4,3,84,204,2.1,0.59971,0.9388,3,2.1455,0,0.64056
4,3,85,205,4.2,0.56717,4.2573,2,2.329,1,0.23544
4,3,86,206,4.2,0.66798,3.0533,2,1.575,0,0.26895
4,3,87,207,4.2,0.58013,4.585,2,1.8559,0,0.77096
4,3,88,208,4.2,0.5751,3.1063,2,2.3871,0,0.82404
4,3,89,209,4.2,0.41199,3.774,3,1.7673,1,0.15946
4,3,90,210,2.1,0.44001,2.1374,3,2.7701,0,0.46266
5,3,1,121,2.1,1.3738,1.2983,2,1.5131,1,0.59972
5,3,2,122,2.1,1.4835,1.9721,2,0.72623,0,0.22345
5,3,3,123,4.2,0.91676,3.4046,2,0.33884,0,0.22585
5,3,4,124,2.1,1.1323,1.7549,2,0.46295,0,0.2017
5,3,5,125,4.2,0.73248,3.0848,1,0.39345,0,0.18995
5,3,6,126,4.2,0.46766,3.4543,3,1.9058,0,4.3183
5,3,7,127,4.2,0.55902,7.1682,1,0.85129,1,1.6226
5,3,8,128,2.1,2.8637,1.9014,3,2.5784,0,3.1785
5,3,9,129,4.2,0.98845,4.282,3,0.39371,0,0.44042
5,3,10,130,4.2,1.5515,3.718,3,2.0204,0,0.069667
5,3,11,131,4.2,0.82522,3.7414,3,0.60413,1,1.7052
5,3,12,132,2.1,0.79168,1.2528,1,0.91039,0,0.21402
5,3,13,133,2.1,1.5112,1.9021,3,0.24282,0,0.21512
5,3,14,134,2.1,0.92175,2.0659,3,0.27196,0,0.19552
5,3,15,135,2.1,2.3524,1.7641,3,0.95074,0,0.12585
5,3,16,136,4.2,0.45489,3.9313,2,1.0406,1,0.45885
5,3,17,137,2.1,0.77074,0.20968,1,1.1039,0,0.16822
5,3,18,138,2.1,1.1184,9.35,1,0.44627,1,0.53812
5,3,19,139,2.1,1.1054,2.1139,2,1.5343,0,0.4684
5,3,20,140,4.2,0.68925,4.5797,2,0.9902,1,0.30623
5,3,21,141,2.1,2.2977,2.0146,3,0.90402,0,0.46424
5,3,22,142,4.2,1.6854,3.9421,3,0.38759,1,0.39311
5,3,23,143,2.1,1.6191,3.2775,2,0.16894,1,0.19117
5,3,24,144,4.2,6.1336,1.0469,1,0.34413,0,0.26357
5,3,25,145,2.1,0.53018,1.7708,2,0.2707,0,0.16069
5,3,26,146,4.2,0.49091,4.1183,3,0.61333,0,0.23425
5,3,27,147,2.1,0.76479,1.6278,2,0.3172,0,0.2063
5,3,28,148,2.1,2.4678,2.2663,2,0.20016,1,0.31118
