Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
2,1,0.0,0.934285,0.501499,0.0,1.0,0.0,15,20150428
2,0,0.0,0.951397,0.647991,0.512,1.0,1.0,15,20150428
2,1,1.0,0.971553,1.008107,0.256,1.0,1.0,15,20150428
2,1,1.0,0.079025,0.514842,0.0,0.0,1.0,15,20150428
2,0,1.0,0.235702,0.461005,0.128,0.0,0.0,15,20150428
2,0,1.0,0.129223,0.754642,0.032,1.0,0.0,15,20150428
2,1,1.0,1.0,0.42148,0.128,1.0,1.0,15,20150428
2,0,1.0,0.307956,0.474815,0.032,0.0,0.0,15,20150428
2,0,0.0,0.9147,0.341095,0.256,1.0,1.0,15,20150428
2,1,1.0,1.0,0.407949,0.512,1.0,1.0,15,20150428
2,1,1.0,0.965848,0.394704,0.256,0.0,1.0,15,20150428
2,1,0.0,0.27202,0.594745,0.0,1.0,0.0,15,20150428
2,0,0.0,0.966229,0.434654,0.128,1.0,1.0,15,20150428
2,0,0.0,1.0,0.328014,0.512,0.0,1.0,15,20150428
2,1,1.0,0.121807,0.568144,0.064,1.0,1.0,15,20150428
2,0,0.0,0.992848,0.341567,0.0,1.0,1.0,15,20150428
2,1,1.0,0.162688,1.021363,0.032,1.0,1.0,15,20150428
2,1,1.0,0.349217,1.048089,0.128,0.0,1.0,15,20150428
2,1,1.0,1.0,0.35464,0.512,1.0,1.0,15,20150428
2,0,1.0,0.291034,0.514731,0.128,0.0,0.0,15,20150428
2,1,1.0,0.984672,0.328091,0.032,0.0,1.0,15,20150428
2,1,1.0,0.207371,0.58123,0.032,0.0,1.0,15,20150428
2,0,0.0,0.987905,0.394865,0.512,0.0,1.0,15,20150428
2,1,1.0,0.157174,0.594457,0.128,1.0,1.0,15,20150428
2,0,1.0,0.501331,0.433612,0.032,0.0,0.0,15,20150428
2,0,1.0,0.747565,0.247975,0.064,0.0,0.0,15,20150428
2,1,1.0,1.0,0.341288,0.512,1.0,1.0,15,20150428
2,1,1.0,0.026926,0.5014,0.128,0.0,1.0,15,20150428
2,0,0.0,1.0,0.341818,0.256,1.0,1.0,15,20150428
2,1,1.0,0.123519,0.394753,0.032,1.0,1.0,15,20150428
2,1,1.0,0.969651,0.381575,0.256,0.0,1.0,15,20150428
2,0,0.0,0.264034,1.261354,0.0,1.0,1.0,15,20150428
2,0,0.0,1.0,0.288126,0.256,1.0,1.0,15,20150428
2,0,1.0,0.114772,0.714601,0.0,0.0,0.0,15,20150428
2,1,0.0,0.425464,0.781378,0.0,0.0,0.0,15,20150428
2,0,0.0,1.0,0.301617,0.512,1.0,1.0,15,20150428
2,0,0.0,0.975355,0.288222,0.256,0.0,1.0,15,20150428
2,1,1.0,0.983912,0.367935,0.256,1.0,1.0,15,20150428
2,0,1.0,0.317273,0.701312,0.032,1.0,0.0,15,20150428
2,1,1.0,0.907475,0.354851,0.032,1.0,1.0,15,20150428
2,0,0.0,0.983531,0.287948,0.512,1.0,1.0,15,20150428
2,0,1.0,0.298449,0.474598,0.064,1.0,0.0,15,20150428
2,0,1.0,1.0,0.834696,0.064,0.0,0.0,15,20150428
2,0,1.0,0.0,0.58164,0.0,0.0,0.0,15,20150428
2,0,1.0,0.271449,0.568099,0.0,0.0,0.0,15,20150428
2,1,1.0,0.177519,1.394675,0.0,0.0,1.0,15,20150428
2,1,1.0,1.0,0.341259,0.512,1.0,1.0,15,20150428
2,1,1.0,1.0,0.288098,0.512,0.0,1.0,15,20150428
2,0,0.0,1.0,0.381414,0.256,0.0,1.0,15,20150428
2,1,1.0,0.261752,0.848123,0.0,1.0,1.0,15,20150428
2,1,0.0,0.590888,0.581581,0.064,0.0,0.0,15,20150428
2,1,1.0,0.851193,0.301243,0.128,1.0,1.0,15,20150428
2,0,1.0,0.889791,0.341495,0.128,1.0,0.0,15,20150428
2,0,0.0,0.351499,0.554836,0.032,0.0,1.0,15,20150428
2,0,1.0,0.0,0.488023,0.128,0.0,0.0,15,20150428
2,1,0.0,0.337238,0.741996,0.064,1.0,0.0,15,20150428
2,1,1.0,0.119906,0.714735,0.128,0.0,1.0,15,20150428
2,1,1.0,0.150899,0.568015,0.064,0.0,1.0,15,20150428
2,0,0.0,0.297309,0.607926,0.128,1.0,1.0,15,20150428
2,0,0.0,1.0,0.448236,0.512,0.0,1.0,15,20150428
2,0,0.0,0.320126,1.060548,0.256,1.0,1.0,15,20150428
2,1,1.0,0.891693,0.420625,0.256,1.0,1.0,15,20150428
2,0,0.0,0.488021,0.54155,0.0,1.0,1.0,15,20150428
2,0,1.0,0.281527,0.554732,0.064,1.0,0.0,15,20150428
2,0,0.0,0.98163,0.32808,0.256,0.0,1.0,15,20150428
2,1,1.0,0.0,0.834644,0.064,1.0,1.0,15,20150428
2,1,1.0,0.63424,0.541391,0.064,1.0,1.0,15,20150428
2,0,0.0,0.970602,0.327975,0.256,0.0,1.0,15,20150428
2,0,0.0,0.322407,0.448089,0.0,0.0,1.0,15,20150428
2,0,1.0,0.049553,0.434627,0.0,1.0,0.0,15,20150428
2,0,0.0,1.0,0.341464,0.128,0.0,1.0,15,20150428
2,1,0.0,0.47357,0.394754,0.032,0.0,0.0,15,20150428
2,1,1.0,1.0,0.434636,0.256,0.0,1.0,15,20150428
2,0,NAN,NAN,NAN,0.064,NAN,NAN,15,20150428
2,0,0.0,0.989046,0.354755,0.512,0.0,1.0,15,20150428
2,1,0.0,0.275632,0.84793,0.032,0.0,0.0,15,20150428
2,0,0.0,0.980109,0.461307,0.064,1.0,1.0,15,20150428
2,1,1.0,0.119906,0.421336,0.128,0.0,1.0,15,20150428
2,0,1.0,0.304154,0.488241,0.032,0.0,0.0,15,20150428
2,0,1.0,0.417668,0.381475,0.032,1.0,0.0,15,20150428
2,1,0.0,0.449612,0.421267,0.064,0.0,0.0,15,20150428
2,1,1.0,1.0,0.36815,0.512,0.0,1.0,15,20150428
2,0,NAN,NAN,NAN,0.0,NAN,NAN,15,20150428
2,0,1.0,0.042708,0.768264,0.032,1.0,0.0,15,20150428
2,1,0.0,0.006011,1.128123,0.0,1.0,0.0,15,20150428
2,1,1.0,0.935045,0.394817,0.128,1.0,1.0,15,20150428
2,1,1.0,0.99494,0.248112,0.512,0.0,1.0,15,20150428
2,0,0.0,0.996461,0.354869,0.512,1.0,1.0,15,20150428
2,1,0.0,0.322407,0.341305,0.064,0.0,0.0,15,20150428
2,0,1.0,0.300351,0.527948,0.064,0.0,0.0,15,20150428
2,1,1.0,1.0,0.408251,0.256,0.0,1.0,15,20150428
2,1,0.0,0.2589,0.907059,0.0,1.0,0.0,16,20150428
2,0,0.0,0.958243,0.327941,0.512,1.0,1.0,16,20150428
2,1,0.0,0.279625,1.968079,0.064,0.0,0.0,16,20150428
2,0,1.0,0.628726,0.70146,0.0,0.0,0.0,16,20150428
2,0,0.0,0.322217,1.581416,0.0,0.0,1.0,16,20150428
2,1,1.0,0.939799,0.341413,0.512,0.0,1.0,16,20150428
2,0,0.0,0.921545,0.328259,0.512,1.0,1.0,16,20150428
2,1,1.0,0.947975,0.354696,0.256,0.0,1.0,16,20150428
2,0,0.0,0.94151,0.301396,0.512,1.0,1.0,16,20150428
2,0,0.0,0.360626,0.701297,0.256,0.0,1.0,16,20150428
2,0,0.0,0.856517,0.301516,0.256,1.0,1.0,16,20150428
2,0,0.0,0.338379,0.448071,0.128,0.0,1.0,16,20150428
2,1,1.0,0.075222,0.448079,0.128,0.0,1.0,16,20150428
2,1,0.0,0.281527,0.941353,0.0,1.0,0.0,16,20150428
2,0,1.0,0.524148,0.381636,0.064,1.0,0.0,16,20150428
2,1,0.0,0.249393,0.74135,0.032,0.0,0.0,16,20150428
2,1,1.0,0.211554,1.154793,0.0,1.0,1.0,16,20150428
2,0,1.0,0.468056,0.421414,0.0,1.0,0.0,16,20150428
2,1,0.0,0.44638,0.71483,0.064,0.0,0.0,16,20150428
2,1,1.0,0.956721,0.368205,0.128,0.0,1.0,16,20150428
2,0,1.0,0.209273,0.474615,0.0,0.0,0.0,16,20150428
2,0,0.0,0.965658,0.381717,0.256,0.0,1.0,16,20150428
2,0,1.0,0.218019,1.887968,0.064,1.0,0.0,16,20150428
2,0,1.0,0.276203,0.501558,0.0,1.0,0.0,16,20150428
2,1,1.0,0.990757,0.42178,0.512,1.0,1.0,16,20150428
2,0,0.0,0.711438,0.501555,0.256,0.0,1.0,16,20150428
2,1,1.0,0.999503,0.434666,0.512,1.0,1.0,16,20150428
2,0,1.0,0.157744,0.67468,0.128,1.0,0.0,16,20150428
2,1,1.0,1.0,0.315274,0.512,1.0,1.0,16,20150428
2,1,1.0,0.0,0.661515,0.256,1.0,1.0,16,20150428
2,1,0.0,0.201287,1.168086,0.064,1.0,0.0,16,20150428
2,0,0.0,0.893784,0.435358,0.256,1.0,1.0,16,20150428
2,0,1.0,0.113061,2.114621,0.128,1.0,0.0,16,20150428
2,0,1.0,0.11211,1.15472,0.128,1.0,0.0,16,20150428
2,0,0.0,0.31252,0.901398,0.512,1.0,1.0,16,20150428
2,1,0.0,0.304154,1.474698,0.032,0.0,0.0,16,20150428
2,1,1.0,0.106216,0.728243,0.0,1.0,1.0,16,20150428
2,1,1.0,0.170293,0.461566,0.256,1.0,1.0,16,20150428
2,0,0.0,0.274491,0.661534,0.032,1.0,1.0,16,20150428
2,1,1.0,0.073131,0.501475,0.064,1.0,1.0,16,20150428
2,1,1.0,0.233801,0.408193,0.128,1.0,1.0,16,20150428
2,0,1.0,0.153371,0.474581,0.064,1.0,0.0,16,20150428
2,1,1.0,0.367661,0.621531,0.032,1.0,1.0,16,20150428
2,1,1.0,0.233421,0.421351,0.128,1.0,1.0,16,20150428
2,0,0.0,0.816397,0.234731,0.512,0.0,1.0,16,20150428
2,0,0.0,0.996081,0.234988,0.512,0.0,1.0,16,20150428
2,0,0.0,0.892453,0.208586,0.256,0.0,1.0,16,20150428
2,0,0.0,0.411014,0.861368,0.128,0.0,1.0,16,20150428
2,1,1.0,0.840164,0.314841,0.032,1.0,1.0,16,20150428
2,1,1.0,0.146906,0.421584,0.0,0.0,1.0,16,20150428
2,0,1.0,0.337619,0.527911,0.064,1.0,0.0,16,20150428
2,0,1.0,0.230759,0.394692,0.032,1.0,0.0,16,20150428
2,1,1.0,0.199956,0.394696,0.256,0.0,1.0,16,20150428
2,1,1.0,0.7681,0.288284,0.512,0.0,1.0,16,20150428
2,1,1.0,0.829326,0.434763,0.256,0.0,1.0,16,20150428
2,0,0.0,0.326971,0.461333,0.256,1.0,1.0,16,20150428
2,1,1.0,0.131314,0.968191,0.128,0.0,1.0,16,20150428
2,0,0.0,0.928961,0.448131,0.512,0.0,1.0,16,20150428
2,0,0.0,0.331154,1.568187,0.032,0.0,1.0,16,20150428
2,0,1.0,0.146716,0.914833,0.064,0.0,0.0,16,20150428
2,0,0.0,0.436492,0.714813,0.256,1.0,1.0,16,20150428
2,0,0.0,0.964517,0.408016,0.512,0.0,1.0,16,20150428
2,0,0.0,0.370133,1.194725,0.032,0.0,1.0,16,20150428
2,1,1.0,0.304534,0.554386,0.064,1.0,1.0,16,20150428
2,0,0.0,0.953869,0.528068,0.128,0.0,1.0,16,20150428
2,1,1.0,0.119526,0.714929,0.032,0.0,1.0,16,20150428
2,0,1.0,0.917362,0.434796,0.0,1.0,0.0,16,20150428
2,1,1.0,0.202618,0.501374,0.256,1.0,1.0,16,20150428
2,1,1.0,0.370703,0.3674,0.0,0.0,1.0,16,20150428
2,0,0.0,0.364999,0.408408,0.032,1.0,1.0,16,20150428
2,1,1.0,0.162498,0.261445,0.256,0.0,1.0,16,20150428
2,1,1.0,0.454176,0.554636,0.0,0.0,1.0,16,20150428
2,0,0.0,0.337619,0.981321,0.032,0.0,1.0,16,20150428
2,1,0.0,0.803657,0.487985,0.128,0.0,0.0,16,20150428
2,1,1.0,0.343703,0.528128,0.0,0.0,1.0,16,20150428
2,0,1.0,0.558944,0.328006,0.064,0.0,0.0,16,20150428
2,1,1.0,0.889982,0.301474,0.512,0.0,1.0,16,20150428
2,1,0.0,0.311189,0.688063,0.032,0.0,0.0,16,20150428
2,1,1.0,0.371084,0.608011,0.128,1.0,1.0,16,20150428
2,1,1.0,0.106406,0.861545,0.064,1.0,1.0,16,20150428
2,0,1.0,0.491634,0.381232,0.032,0.0,0.0,16,20150428
2,0,1.0,0.920024,0.514632,0.0,1.0,0.0,16,20150428
2,0,0.0,0.340281,1.061295,0.128,1.0,1.0,16,20150428
2,1,1.0,0.131695,0.46153,0.512,1.0,1.0,16,20150428
2,0,0.0,0.374316,0.501462,0.128,0.0,1.0,16,20150428
2,1,1.0,0.119906,0.52808,0.128,1.0,1.0,16,20150428
2,1,0.0,0.330013,0.528796,0.032,1.0,0.0,16,20150428
2,0,0.0,0.382302,0.688149,0.064,0.0,1.0,16,20150428
2,0,1.0,0.161167,0.554708,0.032,1.0,0.0,16,20150428
2,1,1.0,0.962426,0.394874,0.512,0.0,1.0,16,20150428
2,1,1.0,0.065145,0.647996,0.064,0.0,1.0,16,20150428
2,0,0.0,0.325069,0.581606,0.064,0.0,1.0,16,20150428
2,1,1.0,0.185315,0.488193,0.064,0.0,1.0,16,20150428
2,1,0.0,0.639564,1.328256,0.032,1.0,0.0,16,20150428
2,1,1.0,0.84739,0.32883,0.256,1.0,1.0,16,20150428
2,0,0.0,0.350358,1.194774,0.0,0.0,1.0,16,20150428
2,0,0.0,0.360816,0.45469,0.064,0.0,1.0,17,20150428
2,0,0.0,0.477373,1.314914,0.0,1.0,1.0,17,20150428
2,0,0.0,0.505704,1.608091,0.0,0.0,1.0,17,20150428
2,0,0.0,1.0,0.314809,0.512,0.0,1.0,17,20150428
2,1,1.0,0.282858,0.594782,0.064,0.0,1.0,17,20150428
2,0,0.0,0.592979,0.408157,0.0,1.0,1.0,17,20150428
2,0,0.0,0.668656,0.461449,0.064,0.0,1.0,17,20150428
2,1,1.0,0.907475,0.368176,0.064,1.0,1.0,17,20150428
2,0,0.0,0.94113,0.314716,0.256,0.0,1.0,17,20150428
2,1,1.0,0.387056,0.474794,0.032,0.0,1.0,17,20150428
2,0,1.0,0.229238,1.701426,0.064,1.0,0.0,17,20150428
2,1,1.0,0.781981,0.301461,0.128,1.0,1.0,17,20150428
2,0,0.0,0.503803,0.474854,0.032,1.0,1.0,17,20150428
2,0,0.0,1.0,0.234738,0.128,1.0,1.0,17,20150428
2,1,1.0,0.990757,0.274723,0.512,0.0,1.0,17,20150428
2,0,1.0,0.374126,0.55482,0.064,1.0,0.0,17,20150428
2,1,1.0,0.0,0.781482,0.0,1.0,1.0,17,20150428
2,1,1.0,0.330013,0.541453,0.0,1.0,1.0,17,20150428
2,0,0.0,1.0,0.301627,0.512,0.0,1.0,17,20150428
2,1,0.0,0.56636,0.954741,0.032,0.0,0.0,17,20150428
2,0,0.0,1.0,0.381344,0.0,1.0,1.0,17,20150428
2,1,1.0,0.850052,0.368232,0.256,1.0,1.0,17,20150428
2,1,1.0,0.261372,0.315052,0.256,0.0,1.0,17,20150428
2,1,1.0,0.382302,0.66158,0.032,1.0,1.0,17,20150428
2,0,0.0,1.0,0.448127,0.256,0.0,1.0,17,20150428
2,1,1.0,1.0,0.448005,0.128,0.0,1.0,17,20150428
2,0,0.0,1.0,0.3415,0.128,1.0,1.0,17,20150428
2,1,1.0,1.0,0.274864,0.512,1.0,1.0,17,20150428
2,1,1.0,0.398464,0.52823,0.0,1.0,1.0,17,20150428
2,0,0.0,1.0,0.31463,0.512,1.0,1.0,17,20150428
2,0,0.0,0.604008,0.621442,0.0,1.0,1.0,17,20150428
2,1,1.0,0.360626,1.101327,0.128,0.0,1.0,17,20150428
2,1,1.0,1.0,0.421463,0.256,0.0,1.0,17,20150428
2,0,0.0,1.0,0.40819,0.064,0.0,1.0,17,20150428
2,1,1.0,0.296548,0.608111,0.032,0.0,1.0,17,20150428
2,1,1.0,0.253766,1.83473,0.064,1.0,1.0,17,20150428
2,1,0.0,0.492014,1.474939,0.0,0.0,0.0,17,20150428
2,0,0.0,0.892453,0.353233,0.256,1.0,1.0,17,20150428
2,1,1.0,0.688431,0.355095,0.064,1.0,1.0,17,20150428
2,0,0.0,0.984672,0.301493,0.064,0.0,1.0,17,20150428
2,1,1.0,0.986764,0.274822,0.512,0.0,1.0,17,20150428
2,1,1.0,1.0,0.248229,0.128,0.0,1.0,17,20150428
2,0,0.0,0.630628,0.448186,0.032,0.0,1.0,17,20150428
2,0,0.0,0.597163,0.368295,0.032,1.0,1.0,17,20150428
2,0,1.0,0.351879,0.621577,0.0,0.0,0.0,17,20150428
2,0,0.0,0.703832,0.154748,0.128,1.0,1.0,17,20150428
2,1,1.0,0.582712,0.194946,0.128,1.0,1.0,17,20150428
2,1,0.0,0.356823,2.154822,0.128,1.0,0.0,17,20150428
2,0,0.0,0.858988,0.421449,0.032,0.0,1.0,17,20150428
2,1,1.0,1.0,0.408012,0.512,1.0,1.0,17,20150428
2,0,1.0,0.23247,1.15474,0.064,1.0,0.0,17,20150428
2,1,0.0,0.554761,0.874776,0.0,0.0,0.0,17,20150428
2,0,1.0,0.104314,0.528119,0.032,0.0,0.0,17,20150428
2,0,1.0,0.189498,0.448092,0.032,0.0,0.0,17,20150428
2,0,1.0,0.544683,0.661538,0.0,0.0,0.0,17,20150428
2,1,1.0,0.123138,1.234865,0.032,0.0,1.0,17,20150428
2,0,0.0,1.0,0.288061,0.512,1.0,1.0,17,20150428
2,0,0.0,0.501901,0.421544,0.256,1.0,1.0,17,20150428
2,0,0.0,0.463493,0.515003,0.064,1.0,1.0,17,20150428
2,0,0.0,0.353971,0.39499,0.256,0.0,1.0,17,20150428
2,0,0.0,1.0,0.314927,0.256,0.0,1.0,17,20150428
2,0,0.0,1.0,0.354778,0.032,1.0,1.0,17,20150428
2,1,1.0,0.74053,0.381478,0.256,1.0,1.0,17,20150428
2,1,0.0,0.55381,0.781974,0.0,1.0,0.0,17,20150428
2,1,1.0,0.99513,0.381596,0.0,0.0,1.0,17,20150428
2,0,1.0,0.568641,0.114745,0.128,0.0,0.0,17,20150428
2,1,1.0,0.974405,0.35477,0.512,0.0,1.0,17,20150428
2,1,0.0,0.422612,1.341319,0.128,1.0,0.0,17,20150428
2,1,1.0,0.929531,0.328198,0.256,0.0,1.0,17,20150428
2,1,1.0,0.440486,0.42143,0.032,1.0,1.0,17,20150428
2,1,1.0,0.410633,0.46152,0.0,0.0,1.0,17,20150428
2,1,1.0,0.0,0.821567,0.064,1.0,1.0,17,20150428
2,0,0.0,1.0,0.381415,0.512,1.0,1.0,17,20150428
2,0,0.0,0.489732,1.768115,0.0,0.0,1.0,17,20150428
2,0,0.0,0.980489,0.514831,0.032,1.0,1.0,17,20150428
2,0,0.0,0.432119,0.888479,0.128,0.0,1.0,17,20150428
2,0,0.0,0.383063,0.84816,0.128,0.0,1.0,17,20150428
2,0,0.0,1.0,0.381394,0.512,1.0,1.0,17,20150428
2,1,1.0,0.958813,0.381543,0.256,1.0,1.0,17,20150428
2,0,0.0,0.484218,0.768307,0.256,1.0,1.0,17,20150428
2,1,1.0,0.959764,0.408193,0.512,1.0,1.0,17,20150428
2,1,1.0,0.078645,1.275112,0.064,0.0,1.0,17,20150428
2,0,0.0,0.956151,0.394838,0.512,0.0,1.0,17,20150428
2,1,1.0,0.163639,0.648041,0.064,0.0,1.0,17,20150428
2,1,1.0,0.212505,1.634815,0.064,0.0,1.0,17,20150428
2,0,0.0,1.0,0.341636,0.512,0.0,1.0,17,20150428
2,1,1.0,0.32621,0.554945,0.032,1.0,1.0,17,20150428
2,1,1.0,0.945313,0.354966,0.512,0.0,1.0,17,20150428
2,1,0.0,0.348647,1.554942,0.032,1.0,0.0,17,20150428
2,0,0.0,0.324689,0.794807,0.256,1.0,1.0,17,20150428
2,0,0.0,0.969651,0.368189,0.128,0.0,1.0,17,20150428
2,1,1.0,0.813164,0.274898,0.256,0.0,1.0,17,20150428
2,1,1.0,0.82134,0.28817,0.512,1.0,1.0,17,20150428
2,1,1.0,0.494866,0.434782,0.256,1.0,1.0,17,20150428
2,1,1.0,0.698508,0.314674,0.128,0.0,1.0,17,20150428
2,0,0.0,1.0,0.328104,0.128,1.0,1.0,17,20150428
2,0,0.0,0.315372,0.720337,0.032,1.0,1.0,18,20150428
2,1,0.0,0.349407,1.207632,0.128,0.0,0.0,18,20150428
2,0,0.0,0.970602,0.327952,0.256,1.0,1.0,18,20150428
2,0,0.0,0.935996,0.368646,0.256,0.0,1.0,18,20150428
2,0,1.0,0.169153,0.861522,0.0,0.0,0.0,18,20150428
2,0,1.0,0.748706,0.341539,0.064,0.0,0.0,18,20150428
2,0,0.0,0.371084,2.434638,0.032,0.0,1.0,18,20150428
2,0,1.0,0.252055,0.528182,0.0,0.0,0.0,18,20150428
2,1,1.0,0.371654,0.981286,0.032,0.0,1.0,18,20150428
2,0,0.0,0.902911,0.368329,0.0,1.0,1.0,18,20150428
2,0,0.0,0.56655,0.381512,0.064,1.0,1.0,18,20150428
2,1,1.0,0.696227,0.274834,0.512,0.0,1.0,18,20150428
2,0,0.0,0.983912,0.35475,0.256,1.0,1.0,18,20150428
2,1,1.0,0.257569,0.408182,0.064,1.0,1.0,18,20150428
2,1,1.0,0.408161,0.514866,0.064,0.0,1.0,18,20150428
2,1,1.0,0.855185,0.328111,0.512,1.0,1.0,18,20150428
2,1,1.0,1.0,0.328101,0.512,1.0,1.0,18,20150428
2,0,1.0,0.145005,0.608122,0.128,0.0,0.0,18,20150428
2,1,1.0,0.963947,0.368052,0.128,0.0,1.0,18,20150428
2,0,1.0,0.450183,0.328501,0.064,1.0,0.0,18,20150428
2,1,1.0,0.525669,0.354884,0.256,0.0,1.0,18,20150428
2,0,0.0,1.0,0.314575,0.128,1.0,1.0,18,20150428
2,1,1.0,0.401316,0.328298,0.0,0.0,1.0,18,20150428
2,1,1.0,0.71353,0.501574,0.032,1.0,1.0,18,20150428
2,0,0.0,0.993609,0.274927,0.512,0.0,1.0,18,20150428
2,1,1.0,0.931623,0.314891,0.512,0.0,1.0,18,20150428
2,1,1.0,0.469577,0.328055,0.256,0.0,1.0,18,20150428
2,1,1.0,1.0,0.315009,0.256,1.0,1.0,18,20150428
2,1,0.0,0.786544,0.341368,0.0,1.0,0.0,18,20150428
2,0,0.0,1.0,0.3414,0.064,0.0,1.0,18,20150428
2,0,0.0,1.0,0.288224,0.256,1.0,1.0,18,20150428
2,1,1.0,0.991708,0.287196,0.512,0.0,1.0,18,20150428
2,1,1.0,0.29921,0.621362,0.128,1.0,1.0,18,20150428
2,0,1.0,0.407971,0.688297,0.128,1.0,0.0,18,20150428
2,0,1.0,0.515592,0.328117,0.0,0.0,0.0,18,20150428
2,0,0.0,0.95444,0.288131,0.512,1.0,1.0,18,20150428
2,0,1.0,0.441816,0.394959,0.128,1.0,0.0,18,20150428
2,0,1.0,0.595071,0.488074,0.064,0.0,0.0,18,20150428
2,0,1.0,0.398084,0.474583,0.032,0.0,0.0,18,20150428
2,1,1.0,0.929721,0.35486,0.512,0.0,1.0,18,20150428
2,1,1.0,0.952348,0.274953,0.512,1.0,1.0,18,20150428
2,0,1.0,0.337048,0.741505,0.0,0.0,0.0,18,20150428
2,1,1.0,1.0,0.248093,0.128,1.0,1.0,18,20150428
2,1,1.0,0.587085,0.248171,0.128,1.0,1.0,18,20150428
2,1,0.0,0.927249,0.354708,0.0,0.0,0.0,18,20150428
2,0,0.0,1.0,0.248125,0.512,1.0,1.0,18,20150428
2,0,1.0,0.310428,0.661495,0.032,1.0,0.0,18,20150428
2,1,1.0,0.202808,0.408167,0.128,0.0,1.0,18,20150428
2,0,0.0,0.322407,0.408046,0.032,0.0,1.0,18,20150428
2,0,0.0,0.371844,0.514789,0.0,1.0,1.0,18,20150428
2,0,0.0,0.338759,0.781614,0.128,0.0,1.0,18,20150428
2,0,0.0,0.988855,0.288149,0.512,0.0,1.0,18,20150428
2,0,0.0,0.958243,0.421484,0.512,1.0,1.0,18,20150428
2,1,0.0,0.943031,0.528145,0.064,1.0,0.0,18,20150428
2,0,1.0,0.429838,0.568206,0.064,1.0,0.0,18,20150428
2,0,1.0,0.0,0.741468,0.032,1.0,0.0,18,20150428
2,1,0.0,0.409682,0.48835,0.032,1.0,0.0,18,20150428
2,0,0.0,0.516732,0.51475,0.0,1.0,1.0,18,20150428
2,1,1.0,0.0,0.461552,0.0,1.0,1.0,18,20150428
2,0,NAN,NAN,NAN,0.128,NAN,NAN,18,20150428
2,0,0.0,0.835221,1.928147,0.0,1.0,1.0,18,20150428
2,1,1.0,0.494106,0.501408,0.0,0.0,1.0,18,20150428
2,0,0.0,0.919454,0.288665,0.512,0.0,1.0,18,20150428
2,1,0.0,0.933904,0.368042,0.128,1.0,0.0,18,20150428
2,1,1.0,0.394091,0.621595,0.0,0.0,1.0,18,20150428
2,0,0.0,0.770192,0.715244,0.032,1.0,1.0,18,20150428
2,1,0.0,0.948545,0.28805,0.032,0.0,0.0,18,20150428
2,1,1.0,0.762396,0.301759,0.512,1.0,1.0,18,20150428
2,0,0.0,0.415006,0.514968,0.128,1.0,1.0,18,20150428
2,1,1.0,0.896827,0.381285,0.256,1.0,1.0,18,20150428
2,1,0.0,0.336478,0.808034,0.032,0.0,0.0,18,20150428
2,1,1.0,0.367661,0.42146,0.256,1.0,1.0,18,20150428
2,0,0.0,0.919454,0.381645,0.064,0.0,1.0,18,20150428
2,0,0.0,0.971553,0.368116,0.512,1.0,1.0,18,20150428
2,0,0.0,1.0,0.301616,0.256,0.0,1.0,18,20150428
2,0,0.0,1.0,0.328115,0.256,1.0,1.0,18,20150428
2,1,0.0,0.966609,0.288302,0.0,1.0,0.0,18,20150428
2,0,0.0,0.083589,1.981545,0.128,0.0,1.0,18,20150428
2,1,1.0,0.707065,0.248116,0.256,1.0,1.0,18,20150428
2,1,1.0,0.278484,0.288044,0.064,1.0,1.0,18,20150428
2,1,0.0,0.293315,0.76818,0.064,0.0,0.0,18,20150428
2,1,0.0,0.47338,0.58143,0.032,1.0,0.0,18,20150428
2,1,0.0,0.498669,0.515058,0.064,0.0,0.0,18,20150428
2,1,0.0,0.229998,0.808192,0.064,1.0,0.0,18,20150428
2,0,1.0,0.142343,0.38152,0.032,0.0,0.0,18,20150428
2,1,1.0,0.395802,0.354726,0.256,0.0,1.0,18,20150428
2,1,0.0,0.292745,0.568208,0.032,1.0,0.0,18,20150428
2,0,0.0,0.845108,0.688102,0.256,0.0,1.0,18,20150428
2,0,0.0,0.961095,0.341594,0.256,0.0,1.0,18,20150428
2,0,0.0,0.31233,0.581512,0.128,0.0,1.0,18,20150428
2,0,0.0,1.0,0.274669,0.064,1.0,1.0,18,20150428
2,1,0.0,0.383633,0.634774,0.064,0.0,0.0,18,20150428
2,1,1.0,0.960524,0.488353,0.256,0.0,1.0,18,20150428
2,1,1.0,0.407211,0.660676,0.0,1.0,1.0,18,20150428
2,1,1.0,0.081497,0.594645,0.032,0.0,1.0,18,20150428
2,0,0.0,0.193301,0.32793,0.512,0.0,1.0,18,20150428
2,1,1.0,0.17942,2.373929,0.064,0.0,1.0,19,20150429
2,1,1.0,0.98106,0.474358,0.512,0.0,1.0,19,20150429
2,0,0.0,0.992658,0.314703,0.256,0.0,1.0,19,20150429
2,0,0.0,0.256048,1.288093,0.0,0.0,1.0,19,20150429
2,1,0.0,0.276013,0.9282,0.032,0.0,0.0,19,20150429
2,1,1.0,0.110019,1.568371,0.0,1.0,1.0,19,20150429
2,0,0.0,1.0,0.354774,0.256,0.0,1.0,19,20150429
2,0,0.0,0.617888,0.781292,0.128,1.0,1.0,19,20150429
2,1,1.0,0.08587,0.754728,0.0,0.0,1.0,19,20150429
2,0,1.0,0.775326,0.341446,0.0,1.0,0.0,19,20150429
