Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
1,1,1.0,1.0,0.581377,0.256,0.0,1.0,5,20150428
1,0,0.0,1.0,0.527338,0.512,1.0,1.0,5,20150428
1,0,1.0,0.716001,0.781489,0.032,0.0,0.0,5,20150428
1,1,0.0,0.183984,0.995044,0.032,1.0,0.0,5,20150428
1,0,0.0,0.528902,0.714801,0.0,1.0,1.0,5,20150428
1,0,1.0,0.039286,0.968037,0.256,0.0,0.0,5,20150428
1,1,0.0,0.879904,0.701116,0.064,0.0,0.0,5,20150428
1,0,0.0,0.581761,0.608219,0.064,0.0,1.0,5,20150428
1,0,0.0,0.334957,0.86168,0.0,0.0,1.0,5,20150428
1,1,0.0,0.287421,0.781487,0.0,1.0,0.0,5,20150428
1,0,1.0,0.892644,1.208114,0.0,0.0,0.0,5,20150428
1,0,1.0,0.482127,1.114838,0.032,0.0,0.0,5,20150428
1,0,0.0,1.0,0.661429,0.512,1.0,1.0,5,20150428
1,0,0.0,1.0,0.581531,0.512,1.0,1.0,5,20150428
1,0,0.0,1.0,0.67481,0.064,1.0,1.0,5,20150428
1,1,1.0,1.0,0.461515,0.128,0.0,1.0,5,20150428
1,1,1.0,1.0,0.56805,0.256,1.0,1.0,5,20150428
1,0,0.0,0.039476,0.954801,0.032,1.0,1.0,5,20150428
1,0,0.0,1.0,0.474773,0.256,0.0,1.0,5,20150428
1,0,0.0,1.0,0.528313,0.064,1.0,1.0,5,20150428
1,1,1.0,0.073892,0.874745,0.064,1.0,1.0,5,20150428
1,1,1.0,1.0,0.608198,0.512,1.0,1.0,5,20150428
1,0,0.0,1.0,0.621307,0.064,1.0,1.0,5,20150428
1,1,0.0,0.035863,1.114898,0.0,1.0,0.0,5,20150428
1,1,0.0,0.180942,0.581593,0.032,0.0,0.0,5,20150428
1,1,1.0,1.0,0.448149,0.512,1.0,1.0,5,20150428
1,1,1.0,0.374886,1.08781,0.032,1.0,1.0,5,20150428
1,1,1.0,0.097659,0.741526,0.128,1.0,1.0,5,20150428
1,0,0.0,0.009814,0.794951,0.032,0.0,1.0,5,20150428
1,0,0.0,1.0,0.594985,0.0,1.0,1.0,5,20150428
1,1,1.0,1.0,0.741495,0.256,1.0,1.0,5,20150428
1,1,0.0,1.0,0.594825,0.0,0.0,0.0,5,20150428
1,0,0.0,0.0178,0.901601,0.032,1.0,1.0,5,20150428
1,1,1.0,1.0,0.448088,0.512,0.0,1.0,5,20150428
1,1,1.0,1.0,0.381492,0.512,1.0,1.0,5,20150428
1,0,0.0,0.078265,0.648286,0.032,1.0,1.0,5,20150428
1,0,0.0,0.065335,0.554839,0.064,0.0,1.0,5,20150428
1,1,1.0,1.0,0.51491,0.128,0.0,1.0,5,20150428
1,0,0.0,0.048603,0.608208,0.128,1.0,1.0,5,20150428
1,0,0.0,0.263273,0.728332,0.032,0.0,1.0,5,20150428
1,0,1.0,0.086631,0.648147,0.128,1.0,0.0,5,20150428
1,1,1.0,1.0,0.354987,0.256,0.0,1.0,5,20150428
1,1,1.0,1.0,0.501489,0.064,1.0,1.0,5,20150428
1,1,0.0,0.16535,0.514775,0.064,0.0,0.0,5,20150428
1,0,0.0,0.304534,0.60809,0.0,1.0,1.0,5,20150428
1,1,1.0,0.987715,0.394817,0.128,0.0,1.0,5,20150428
1,0,0.0,1.0,0.421532,0.256,1.0,1.0,5,20150428
1,0,0.0,0.383443,0.474936,0.256,1.0,1.0,5,20150428
1,1,0.0,0.189688,0.754718,0.0,1.0,0.0,5,20150428
1,1,0.0,1.0,0.501768,0.128,1.0,0.0,5,20150428
1,1,1.0,1.0,0.422084,0.128,0.0,1.0,5,20150428
1,0,0.0,0.166871,0.59479,0.064,0.0,1.0,5,20150428
1,1,0.0,0.05887,0.594872,0.0,1.0,0.0,5,20150428
1,0,0.0,1.0,0.515249,0.512,0.0,1.0,5,20150428
1,1,1.0,1.0,0.394793,0.128,1.0,1.0,5,20150428
1,1,0.0,0.05792,0.794918,0.064,0.0,0.0,5,20150428
1,1,1.0,1.0,0.488123,0.512,1.0,1.0,5,20150428
1,0,0.0,1.0,0.474734,0.512,1.0,1.0,5,20150428
1,1,1.0,1.0,0.421766,0.512,0.0,1.0,5,20150428
1,1,1.0,1.0,0.488196,0.512,0.0,1.0,5,20150428
1,1,1.0,1.0,0.621474,0.256,1.0,1.0,5,20150428
1,1,0.0,0.193111,0.594909,0.032,1.0,0.0,5,20150428
1,1,0.0,0.198815,0.928116,0.0,0.0,0.0,5,20150428
1,0,1.0,0.0178,1.008166,0.256,0.0,0.0,5,20150428
1,1,0.0,0.114011,0.648111,0.032,0.0,0.0,5,20150428
1,1,1.0,0.390288,0.714896,0.064,0.0,1.0,5,20150428
1,1,0.0,0.060582,0.754806,0.032,1.0,0.0,5,20150428
1,0,0.0,1.0,0.78157,0.0,1.0,1.0,5,20150428
1,0,0.0,1.0,0.528172,0.512,0.0,1.0,5,20150428
1,0,0.0,1.0,0.474798,0.064,1.0,1.0,5,20150428
1,1,1.0,0.137399,0.621498,0.064,1.0,1.0,5,20150428
1,0,1.0,0.033771,0.62165,0.0,0.0,0.0,5,20150428
1,0,0.0,1.0,0.421589,0.256,0.0,1.0,5,20150428
1,1,0.0,0.132455,0.541548,0.032,0.0,0.0,5,20150428
1,0,1.0,0.256618,0.528153,0.128,0.0,0.0,5,20150428
1,0,0.0,1.0,0.461606,0.256,1.0,1.0,5,20150428
1,1,1.0,1.0,0.408144,0.064,1.0,1.0,5,20150428
1,0,1.0,0.164019,0.501485,0.128,1.0,0.0,5,20150428
1,1,0.0,0.168963,0.581484,0.032,0.0,0.0,5,20150428
1,0,1.0,0.236083,0.675108,0.128,0.0,0.0,5,20150428
1,1,1.0,0.973454,0.714861,0.128,1.0,1.0,5,20150428
1,0,0.0,1.0,0.461629,0.512,0.0,1.0,5,20150428
1,1,1.0,0.233421,0.581445,0.256,0.0,1.0,5,20150428
1,0,0.0,1.0,0.461501,0.512,0.0,1.0,5,20150428
1,1,1.0,0.592219,0.594938,0.256,1.0,1.0,5,20150428
1,0,0.0,0.146716,0.728347,0.032,1.0,1.0,5,20150428
1,1,1.0,0.363668,0.541632,0.0,0.0,1.0,5,20150428
1,1,1.0,1.0,0.461643,0.256,0.0,1.0,5,20150428
1,0,1.0,0.229808,0.688167,0.128,1.0,0.0,5,20150428
1,0,0.0,1.0,0.861522,0.256,1.0,1.0,5,20150428
1,1,1.0,1.0,0.880146,0.512,1.0,1.0,6,20150428
1,0,0.0,0.999694,0.821339,0.512,0.0,1.0,6,20150428
1,1,1.0,0.985243,0.6747,0.128,1.0,1.0,6,20150428
1,0,1.0,0.039286,1.141321,0.032,0.0,0.0,6,20150428
1,1,0.0,0.0,0.674723,0.256,1.0,0.0,6,20150428
1,0,0.0,1.0,0.648119,0.256,1.0,1.0,6,20150428
1,0,0.0,1.0,0.848151,0.128,0.0,1.0,6,20150428
1,0,0.0,1.0,0.794827,0.512,1.0,1.0,6,20150428
1,1,1.0,1.0,0.514686,0.256,0.0,1.0,6,20150428
1,1,1.0,0.988855,0.474711,0.256,1.0,1.0,6,20150428
1,0,0.0,1.0,0.528123,0.512,1.0,1.0,6,20150428
1,0,0.0,0.04575,0.661536,0.0,1.0,1.0,6,20150428
1,0,1.0,0.946454,0.7947,0.032,1.0,0.0,6,20150428
1,1,1.0,0.99551,0.46138,0.256,1.0,1.0,6,20150428
1,1,1.0,0.991708,0.594724,0.032,1.0,1.0,6,20150428
1,0,0.0,1.0,0.674518,0.128,1.0,1.0,6,20150428
1,0,0.0,0.108117,0.568164,0.064,0.0,1.0,6,20150428
1,0,0.0,1.0,0.461493,0.256,1.0,1.0,6,20150428
1,1,1.0,0.693565,0.714826,0.128,1.0,1.0,6,20150428
1,0,1.0,0.733685,0.754617,0.256,0.0,0.0,6,20150428
1,0,0.0,0.979919,0.981364,0.512,1.0,1.0,6,20150428
1,1,1.0,0.964517,0.407881,0.512,1.0,1.0,6,20150428
1,1,0.0,0.096518,0.782195,0.0,0.0,0.0,6,20150428
1,1,0.0,0.209463,1.074738,0.128,0.0,0.0,6,20150428
1,0,1.0,0.127131,1.181243,0.128,0.0,0.0,6,20150428
1,1,1.0,1.0,0.608054,0.128,0.0,1.0,6,20150428
1,0,1.0,0.230378,0.92801,0.032,1.0,0.0,6,20150428
1,0,0.0,0.118385,0.727995,0.128,1.0,1.0,6,20150428
1,1,0.0,0.349788,0.874707,0.064,0.0,0.0,6,20150428
1,1,1.0,1.0,0.621495,0.064,1.0,1.0,6,20150428
1,1,1.0,0.171054,1.275032,0.064,0.0,1.0,6,20150428
1,0,0.0,0.25947,1.234495,0.064,1.0,1.0,6,20150428
1,0,0.0,1.0,0.661358,0.512,0.0,1.0,6,20150428
1,1,0.0,0.065715,0.701375,0.032,1.0,0.0,6,20150428
1,1,1.0,0.262132,0.768089,0.064,1.0,1.0,6,20150428
1,0,1.0,1.0,0.821227,0.256,0.0,0.0,6,20150428
1,0,1.0,0.145955,0.754722,0.0,0.0,0.0,6,20150428
1,1,1.0,0.971933,0.68804,0.032,1.0,1.0,6,20150428
1,1,0.0,0.094237,0.714796,0.032,1.0,0.0,6,20150428
1,0,0.0,0.074842,0.928022,0.064,0.0,1.0,6,20150428
1,0,1.0,0.140061,0.661272,0.0,1.0,0.0,6,20150428
1,1,1.0,1.0,0.421484,0.064,1.0,1.0,6,20150428
1,0,0.0,0.928961,0.487944,0.256,1.0,1.0,6,20150428
1,1,1.0,1.0,0.568155,0.256,0.0,1.0,6,20150428
1,1,1.0,0.997222,0.581376,0.256,0.0,1.0,6,20150428
1,0,1.0,1.0,0.781375,0.0,0.0,0.0,6,20150428
1,0,0.0,0.133216,0.701429,0.128,1.0,1.0,6,20150428
1,1,0.0,0.918313,1.581504,0.064,0.0,0.0,6,20150428
1,1,1.0,0.997222,0.421499,0.512,0.0,1.0,6,20150428
1,1,1.0,0.989996,0.834798,0.032,0.0,1.0,6,20150428
1,0,1.0,0.969271,1.754573,0.032,0.0,0.0,6,20150428
1,1,0.0,0.982581,0.954738,0.0,0.0,0.0,6,20150428
1,1,1.0,1.0,0.528186,0.256,0.0,1.0,6,20150428
1,0,0.0,0.230188,0.541409,0.0,1.0,1.0,6,20150428
1,1,1.0,0.400556,0.754787,0.0,1.0,1.0,6,20150428
1,0,0.0,1.0,0.44798,0.512,0.0,1.0,6,20150428
1,0,0.0,0.120857,0.928214,0.064,0.0,1.0,6,20150428
1,0,1.0,1.0,0.754641,0.064,1.0,0.0,6,20150428
1,1,1.0,1.0,0.448096,0.0,1.0,1.0,6,20150428
1,0,1.0,0.068948,1.194813,0.0,0.0,0.0,6,20150428
1,0,1.0,0.333436,0.967971,0.128,0.0,0.0,6,20150428
1,0,0.0,0.150329,1.408135,0.032,1.0,1.0,6,20150428
1,1,1.0,0.970792,0.434631,0.512,1.0,1.0,6,20150428
1,0,0.0,1.0,0.474719,0.512,0.0,1.0,6,20150428
1,1,1.0,0.431169,0.554781,0.128,1.0,1.0,6,20150428
1,1,1.0,0.399415,0.661375,0.256,1.0,1.0,6,20150428
1,0,0.0,0.142723,0.541319,0.0,1.0,1.0,6,20150428
1,0,1.0,0.333436,0.607894,0.0,0.0,0.0,6,20150428
1,0,1.0,1.0,0.368104,0.064,1.0,0.0,6,20150428
1,1,1.0,0.168012,0.794668,0.0,0.0,1.0,6,20150428
1,1,1.0,0.98125,0.448082,0.128,0.0,1.0,6,20150428
1,0,1.0,0.17904,0.661328,0.032,0.0,0.0,6,20150428
1,1,1.0,1.0,0.461313,0.064,0.0,1.0,6,20150428
1,0,0.0,0.260421,0.501502,0.128,1.0,1.0,6,20150428
1,1,1.0,0.346365,0.461235,0.0,1.0,1.0,6,20150428
1,0,0.0,0.474901,0.634594,0.256,0.0,1.0,6,20150428
1,0,0.0,1.0,0.381425,0.512,1.0,1.0,6,20150428
1,0,1.0,0.551148,0.755449,0.128,0.0,0.0,6,20150428
1,1,1.0,1.0,0.368014,0.512,0.0,1.0,6,20150428
1,1,1.0,1.0,0.381412,0.512,0.0,1.0,6,20150428
1,1,1.0,0.951397,0.288138,0.512,0.0,1.0,6,20150428
1,0,0.0,1.0,0.421315,0.256,1.0,1.0,6,20150428
1,1,1.0,1.0,0.301482,0.512,1.0,1.0,6,20150428
1,1,1.0,1.0,0.35473,0.032,0.0,1.0,6,20150428
1,1,0.0,0.116673,0.621914,0.128,0.0,0.0,6,20150428
1,0,1.0,0.142723,0.688164,0.032,0.0,0.0,6,20150428
1,0,0.0,1.0,1.008068,0.064,1.0,1.0,6,20150428
1,0,1.0,1.0,0.488303,0.064,0.0,0.0,6,20150428
1,1,1.0,1.0,0.488186,0.032,0.0,1.0,6,20150428
1,1,0.0,0.147667,0.861423,0.0,0.0,0.0,6,20150428
1,0,1.0,0.654205,0.981464,0.256,0.0,0.0,6,20150428
1,1,0.0,0.288182,1.501407,0.064,1.0,0.0,6,20150428
1,0,0.0,0.987905,1.168151,0.032,1.0,1.0,6,20150428
1,1,1.0,0.997032,0.541521,0.128,1.0,1.0,6,20150428
1,1,1.0,1.0,0.568758,0.0,1.0,1.0,6,20150428
1,1,1.0,1.0,0.608485,0.032,0.0,1.0,6,20150428
1,0,0.0,0.158315,1.293984,0.064,0.0,1.0,7,20150428
1,1,1.0,1.0,0.647913,0.064,1.0,1.0,7,20150428
1,0,1.0,0.061342,1.381576,0.256,1.0,0.0,7,20150428
1,0,1.0,0.917552,0.84818,0.064,0.0,0.0,7,20150428
1,0,1.0,1.0,0.701661,0.032,0.0,0.0,7,20150428
1,0,0.0,0.109068,0.781436,0.0,0.0,1.0,7,20150428
1,0,0.0,1.0,0.635055,0.064,1.0,1.0,7,20150428
1,0,0.0,0.251294,0.835261,0.0,1.0,1.0,7,20150428
1,1,1.0,1.0,0.514626,0.256,0.0,1.0,7,20150428
1,1,1.0,0.980299,0.474748,0.512,1.0,1.0,7,20150428
1,1,1.0,0.973264,0.728254,0.0,1.0,1.0,7,20150428
1,1,0.0,0.270498,2.56805,0.064,0.0,0.0,7,20150428
1,0,0.0,0.993799,0.434748,0.064,1.0,1.0,7,20150428
1,1,1.0,0.999503,0.39482,0.256,1.0,1.0,7,20150428
1,0,1.0,0.0583,0.621412,0.128,0.0,0.0,7,20150428
1,0,1.0,0.962426,0.501535,0.032,1.0,0.0,7,20150428
1,0,1.0,0.963947,0.501485,0.032,1.0,0.0,7,20150428
1,1,1.0,0.974024,0.528129,0.128,1.0,1.0,7,20150428
1,0,0.0,1.0,0.461879,0.128,1.0,1.0,7,20150428
1,1,1.0,0.987905,0.754843,0.0,0.0,1.0,7,20150428
1,1,0.0,0.027877,1.048083,0.0,0.0,0.0,7,20150428
1,1,1.0,0.991708,0.34147,0.512,1.0,1.0,7,20150428
1,0,0.0,1.0,0.341566,0.512,1.0,1.0,7,20150428
1,1,1.0,1.0,0.381529,0.512,0.0,1.0,7,20150428
1,0,0.0,0.063434,0.661387,0.0,0.0,1.0,7,20150428
1,1,0.0,0.105645,0.60809,0.128,1.0,0.0,7,20150428
1,0,1.0,0.99551,0.568279,0.0,1.0,0.0,7,20150428
1,0,0.0,1.0,0.434703,0.512,0.0,1.0,7,20150428
1,0,1.0,0.264984,0.64815,0.0,1.0,0.0,7,20150428
1,0,1.0,0.169723,0.821511,0.032,0.0,0.0,7,20150428
1,0,0.0,1.0,0.462281,0.512,0.0,1.0,7,20150428
1,1,1.0,0.022743,0.90161,0.128,0.0,1.0,7,20150428
1,0,1.0,0.0,0.754805,0.064,0.0,0.0,7,20150428
1,0,0.0,0.064575,0.915037,0.0,0.0,1.0,7,20150428
1,1,1.0,0.091004,0.808085,0.064,1.0,1.0,7,20150428
1,0,0.0,1.0,0.994669,0.128,1.0,1.0,7,20150428
1,0,0.0,0.002778,0.741599,0.128,0.0,1.0,7,20150428
1,1,1.0,0.999503,0.448149,0.512,1.0,1.0,7,20150428
1,1,1.0,0.976496,0.488607,0.512,0.0,1.0,7,20150428
1,1,0.0,0.0,0.621602,0.064,0.0,0.0,7,20150428
1,1,1.0,0.960905,0.594728,0.032,0.0,1.0,7,20150428
1,0,0.0,0.980489,0.434745,0.256,1.0,1.0,7,20150428
1,0,0.0,1.0,0.36813,0.512,1.0,1.0,7,20150428
1,1,1.0,0.980299,0.461537,0.512,0.0,1.0,7,20150428
1,0,0.0,1.0,0.381445,0.512,0.0,1.0,7,20150428
1,0,0.0,1.0,0.42145,0.512,0.0,1.0,7,20150428
1,0,1.0,0.959764,0.488249,0.256,1.0,0.0,7,20150428
1,1,0.0,0.056969,0.728167,0.032,1.0,0.0,7,20150428
1,1,1.0,0.983151,0.408145,0.256,0.0,1.0,7,20150428
1,0,0.0,0.068758,0.581276,0.0,0.0,1.0,7,20150428
1,0,0.0,0.0,0.541483,0.128,1.0,1.0,7,20150428
1,0,0.0,0.250724,0.582238,0.128,0.0,1.0,7,20150428
1,0,0.0,0.160216,0.581392,0.032,0.0,1.0,7,20150428
1,0,0.0,0.617888,0.541505,0.032,0.0,1.0,7,20150428
1,0,1.0,0.344274,0.594797,0.032,1.0,0.0,7,20150428
1,1,0.0,0.119335,0.834862,0.032,0.0,0.0,7,20150428
1,1,1.0,0.979348,0.314772,0.256,0.0,1.0,7,20150428
1,1,0.0,0.053546,0.781484,0.032,1.0,0.0,7,20150428
1,0,0.0,0.997792,0.408244,0.512,1.0,1.0,7,20150428
1,1,1.0,1.0,0.514827,0.256,1.0,1.0,7,20150428
1,1,1.0,0.099751,0.634962,0.128,0.0,1.0,7,20150428
1,0,0.0,0.100892,0.621659,0.064,1.0,1.0,7,20150428
1,1,1.0,0.988665,0.554877,0.256,1.0,1.0,7,20150428
1,1,1.0,0.962045,0.568086,0.064,1.0,1.0,7,20150428
1,0,0.0,0.989046,0.568032,0.256,0.0,1.0,7,20150428
1,1,1.0,0.953489,0.594809,0.128,0.0,1.0,7,20150428
1,0,0.0,0.0583,0.56822,0.128,0.0,1.0,7,20150428
1,1,1.0,0.94189,0.408302,0.064,1.0,1.0,7,20150428
1,1,1.0,0.966038,0.39476,0.128,1.0,1.0,7,20150428
1,1,1.0,1.0,0.394762,0.512,0.0,1.0,7,20150428
1,1,1.0,1.0,0.421398,0.128,0.0,1.0,7,20150428
1,1,0.0,0.0,0.968108,0.128,1.0,0.0,7,20150428
1,1,1.0,0.951397,0.421433,0.256,0.0,1.0,7,20150428
1,1,1.0,1.0,0.474765,0.032,1.0,1.0,7,20150428
1,1,0.0,0.0,0.554819,0.0,0.0,0.0,7,20150428
1,1,1.0,1.0,0.354627,0.0,1.0,1.0,7,20150428
1,0,0.0,0.0,0.674958,0.0,1.0,1.0,7,20150428
1,0,1.0,0.0,0.488339,0.128,1.0,0.0,7,20150428
1,0,0.0,0.0,0.421563,0.256,0.0,1.0,7,20150428
1,0,0.0,0.001637,0.421105,0.256,0.0,1.0,7,20150428
1,0,0.0,0.263083,0.60821,0.256,1.0,1.0,7,20150428
1,0,0.0,1.0,0.835049,0.512,1.0,1.0,7,20150428
1,1,1.0,1.0,0.514862,0.032,1.0,1.0,7,20150428
1,1,1.0,0.023314,0.847707,0.064,0.0,1.0,7,20150428
1,1,1.0,0.067617,0.661607,0.032,0.0,1.0,7,20150428
1,1,1.0,0.09823,0.568199,0.0,1.0,1.0,7,20150428
1,1,1.0,1.0,0.474586,0.256,1.0,1.0,7,20150428
1,1,1.0,0.052976,0.60809,0.064,0.0,1.0,7,20150428
1,1,1.0,0.968891,0.395022,0.0,1.0,1.0,7,20150428
1,0,1.0,0.03187,0.60819,0.064,0.0,0.0,7,20150428
1,1,1.0,1.0,0.420636,0.512,1.0,1.0,7,20150428
1,1,0.0,0.013616,0.541557,0.0,0.0,0.0,7,20150428
1,1,1.0,1.0,0.568135,0.032,0.0,1.0,7,20150428
1,0,1.0,0.191399,0.514923,0.032,1.0,0.0,7,20150428
1,0,0.0,1.0,0.528139,0.256,0.0,1.0,7,20150428
1,0,1.0,0.972503,0.448071,0.064,1.0,0.0,7,20150428
1,0,1.0,0.986003,0.853298,0.0,0.0,0.0,8,20150428
1,0,1.0,0.0,0.994888,0.032,0.0,0.0,8,20150428
1,1,0.0,0.056779,0.981403,0.128,0.0,0.0,8,20150428
1,0,1.0,0.983341,0.621598,0.0,1.0,0.0,8,20150428
1,0,1.0,0.0,1.607949,0.032,1.0,0.0,8,20150428
1,1,0.0,0.0,0.741369,0.064,1.0,0.0,8,20150428
1,0,1.0,0.961095,0.754812,0.0,0.0,0.0,8,20150428
1,1,1.0,0.997222,0.554762,0.256,0.0,1.0,8,20150428
1,1,0.0,0.0,0.780784,0.032,0.0,0.0,8,20150428
1,1,1.0,1.0,0.514825,0.512,0.0,1.0,8,20150428
1,1,1.0,1.0,0.368213,0.512,1.0,1.0,8,20150428
1,0,1.0,0.017419,0.76809,0.064,0.0,0.0,8,20150428
1,1,1.0,0.963376,0.408178,0.512,1.0,1.0,8,20150428
1,1,0.0,0.04499,1.394807,0.256,1.0,0.0,8,20150428
1,0,0.0,0.027307,1.741353,0.064,1.0,1.0,8,20150428
1,0,1.0,0.964327,0.594829,0.032,1.0,0.0,8,20150428
1,0,1.0,0.05887,0.595426,0.0,1.0,0.0,8,20150428
1,0,1.0,0.977257,1.554725,0.128,0.0,0.0,8,20150428
1,1,1.0,0.0313,1.061646,0.032,1.0,1.0,8,20150428
1,0,0.0,0.00563,0.75489,0.128,1.0,1.0,8,20150428
1,0,0.0,0.991327,0.514991,0.512,0.0,1.0,8,20150428
1,0,1.0,0.0,1.274809,0.032,0.0,0.0,8,20150428
1,0,0.0,1.0,0.501421,0.512,0.0,1.0,8,20150428
1,1,0.0,0.03225,0.67486,0.032,0.0,0.0,8,20150428
1,0,0.0,1.0,0.448131,0.256,1.0,1.0,8,20150428
1,1,0.0,0.006771,1.141347,0.064,1.0,0.0,8,20150428
1,1,1.0,0.987524,0.408205,0.512,0.0,1.0,8,20150428
1,1,1.0,1.0,0.475287,0.128,1.0,1.0,8,20150428
1,0,0.0,1.0,0.58128,0.256,0.0,1.0,8,20150428
1,1,1.0,0.111159,1.234634,0.0,0.0,1.0,8,20150428
1,1,1.0,1.0,0.3817,0.256,0.0,1.0,8,20150428
1,0,0.0,1.0,0.435353,0.256,1.0,1.0,8,20150428
1,0,1.0,0.987144,0.40826,0.0,0.0,0.0,8,20150428
1,0,0.0,0.057349,1.021532,0.032,0.0,1.0,8,20150428
1,1,1.0,0.041567,0.634762,0.0,1.0,1.0,8,20150428
1,1,0.0,0.029398,0.648104,0.0,0.0,0.0,8,20150428
1,1,0.0,1.0,0.621878,0.0,0.0,0.0,8,20150428
1,0,0.0,0.104124,1.021486,0.064,1.0,1.0,8,20150428
1,0,0.0,0.056779,0.47502,0.256,1.0,1.0,8,20150428
1,1,0.0,0.01837,0.71486,0.0,1.0,0.0,8,20150428
1,0,0.0,0.070279,0.51492,0.032,0.0,1.0,8,20150428
1,1,1.0,0.890932,0.44824,0.0,1.0,1.0,8,20150428
1,1,1.0,0.0583,0.554824,0.128,0.0,1.0,8,20150428
1,1,1.0,0.94094,0.488149,0.256,1.0,1.0,8,20150428
1,0,1.0,0.0178,0.554876,0.064,0.0,0.0,8,20150428
1,0,0.0,0.073321,0.461641,0.128,0.0,1.0,8,20150428
1,1,1.0,1.0,0.448211,0.256,0.0,1.0,8,20150428
1,1,0.0,0.034722,0.568243,0.064,0.0,0.0,8,20150428
1,1,0.0,0.007912,0.674659,0.064,0.0,0.0,8,20150428
1,1,1.0,0.993989,0.474903,0.128,1.0,1.0,8,20150428
1,1,0.0,0.056589,0.568199,0.064,1.0,0.0,8,20150428
1,1,1.0,0.948926,0.513687,0.128,0.0,1.0,8,20150428
1,1,0.0,0.034532,0.594766,0.032,0.0,0.0,8,20150428
1,0,0.0,0.958243,0.435143,0.512,1.0,1.0,8,20150428
1,1,1.0,0.956151,0.408123,0.512,0.0,1.0,8,20150428
1,1,0.0,1.0,0.381504,0.032,1.0,0.0,8,20150428
1,0,0.0,0.021032,0.661526,0.256,0.0,1.0,8,20150428
1,1,0.0,0.003539,0.634645,0.064,0.0,0.0,8,20150428
1,1,1.0,0.96775,0.461451,0.256,0.0,1.0,8,20150428
1,1,0.0,0.043088,0.635038,0.0,1.0,0.0,8,20150428
1,1,1.0,0.989806,0.448106,0.128,1.0,1.0,8,20150428
1,1,1.0,0.946644,0.474742,0.256,1.0,1.0,8,20150428
1,1,1.0,1.0,0.341406,0.512,1.0,1.0,8,20150428
1,0,1.0,0.086251,0.621496,0.128,1.0,0.0,8,20150428
1,1,1.0,1.0,0.408075,0.128,0.0,1.0,8,20150428
1,0,1.0,0.108307,0.607964,0.0,0.0,0.0,8,20150428
1,0,0.0,1.0,0.354644,0.512,0.0,1.0,8,20150428
1,0,0.0,0.0,0.661482,0.032,1.0,1.0,8,20150428
1,0,0.0,1.0,0.368233,0.512,1.0,1.0,8,20150428
1,0,0.0,1.0,0.421384,0.128,1.0,1.0,8,20150428
1,1,0.0,0.042518,0.754891,0.032,0.0,0.0,8,20150428
1,0,1.0,0.055067,1.035244,0.0,1.0,0.0,8,20150428
1,0,0.0,1.0,0.434762,0.512,1.0,1.0,8,20150428
1,0,0.0,0.01875,0.621438,0.064,0.0,1.0,8,20150428
1,1,1.0,0.999503,0.768231,0.064,1.0,1.0,8,20150428
1,0,0.0,1.0,0.448179,0.256,0.0,1.0,8,20150428
1,0,0.0,1.0,0.528969,0.064,1.0,1.0,8,20150428
1,1,1.0,0.972313,0.434858,0.512,0.0,1.0,8,20150428
1,1,1.0,0.994179,0.460681,0.032,1.0,1.0,8,20150428
1,0,0.0,1.0,0.488103,0.256,1.0,1.0,8,20150428
1,1,1.0,0.065145,0.741591,0.256,1.0,1.0,8,20150428
1,0,0.0,0.053546,0.594706,0.128,0.0,1.0,8,20150428
1,0,0.0,0.052405,0.554841,0.128,1.0,1.0,8,20150428
1,0,0.0,1.0,0.634868,0.512,1.0,1.0,8,20150428
1,1,0.0,0.154322,0.66146,0.064,0.0,0.0,8,20150428
1,0,1.0,0.043469,1.234824,0.128,0.0,0.0,8,20150428
1,0,1.0,0.267836,1.741452,0.0,1.0,0.0,8,20150428
1,0,0.0,0.155082,0.754877,0.064,1.0,1.0,8,20150428
1,1,1.0,0.260041,0.661438,0.128,1.0,1.0,8,20150428
1,1,0.0,0.215738,0.941497,0.0,0.0,0.0,8,20150428
1,0,0.0,0.75365,0.808285,0.256,0.0,1.0,8,20150428
1,0,0.0,0.251484,0.661625,0.032,1.0,1.0,8,20150428
1,1,1.0,1.0,0.47482,0.512,1.0,1.0,8,20150428
1,1,0.0,1.0,0.768043,0.032,1.0,0.0,8,20150428
1,0,1.0,0.0,0.634856,0.064,0.0,0.0,8,20150428
1,0,0.0,1.0,0.421468,0.512,0.0,1.0,8,20150428
1,1,1.0,0.0,2.080133,0.064,1.0,1.0,9,20150430
1,1,0.0,0.0,0.807553,0.0,0.0,0.0,9,20150430
1,0,0.0,1.0,0.768169,0.0,0.0,1.0,9,20150430
1,0,0.0,0.0,0.661579,0.064,1.0,1.0,9,20150430
1,1,1.0,1.0,0.688201,0.512,1.0,1.0,9,20150430
1,0,0.0,1.0,0.514927,0.512,1.0,1.0,9,20150430
1,0,0.0,1.0,0.541942,0.128,0.0,1.0,9,20150430
1,0,0.0,1.0,0.634702,0.512,0.0,1.0,9,20150430
1,1,0.0,0.029208,0.581597,0.0,1.0,0.0,9,20150430
1,1,1.0,1.0,0.514781,0.512,0.0,1.0,9,20150430
1,1,1.0,1.0,0.434863,0.256,0.0,1.0,9,20150430
1,1,1.0,0.986954,0.40816,0.256,0.0,1.0,9,20150430
1,1,0.0,1.0,0.581334,0.128,1.0,0.0,9,20150430
