Subj_idx,Block,Trial,RT_stop,Stimulus,Response,Error,Confidence,RT_confidence,ErrorDirectionJudgment,RT_directionJudgment
26,3,10,4.23764172335601,11,12.0,1,2,0.433622617274523,1,0.312749380711466
26,3,11,3.95319727891156,11,12.0,1,2,0.364547099918127,1,0.0979654006659985
26,3,12,4.14185941043084,11,11.0,0,2,0.307161543983966,-1,0.0962066501379013
26,3,13,5.07065759637188,11,12.0,1,2,0.402235094923526,-1,0.269985258113593
26,3,14,4.89360544217687,11,12.0,1,2,0.275919231120497,-1,0.109310369938612
26,3,15,4.2637641723356,11,12.0,1,1,1.91786328330636,1,0.201144861988723
26,3,16,4.63818594104308,11,12.0,1,2,0.431647762190551,1,0.0521399197168648
26,3,17,4.73396825396825,11,13.0,2,2,0.390425605233759,1,0.081601255107671
26,3,18,4.48580498866213,11,12.0,1,2,0.414449797011912,1,0.0649809851311147
26,3,19,5.50022675736961,11,14.0,3,1,0.523355919867754,1,0.10696318000555
26,3,20,5.08226757369615,11,14.0,3,2,0.248746869154274,1,0.344039036892354
26,3,21,4.74267573696145,11,12.0,1,2,0.252374504227191,-1,0.145949845202267
26,3,22,4.67591836734694,11,12.0,1,2,0.276301339268684,1,0.0957098109647632
26,3,23,4.58303854875283,11,12.0,1,2,0.219067266676575,-1,0.0897304881364107
26,3,24,4.77315192743764,11,12.0,1,3,0.964536684099585,1,1.93051598686725
26,3,25,4.15637188208617,11,11.0,0,2,0.249693328049034,1,0.111543309874833
26,3,26,4.62512471655329,11,13.0,2,2,0.192978715058416,1,0.0744979539886117
26,3,27,5.24190476190476,11,13.0,2,2,0.198767710011452,1,0.0298745157197118
26,3,28,4.85151927437642,11,12.0,1,2,0.228166383691132,1,0.0551128229126334
26,3,29,5.41024943310658,11,13.0,2,2,0.500349570065737,1,0.111364493146539
26,3,30,4.7092970521542,11,13.0,2,2,0.399194148834795,1,0.0165085080079734
26,3,31,3.85596371882086,11,11.0,0,2,0.0948422136716545,-1,0.0290346322581172
26,3,32,4.04462585034014,11,10.0,-1,2,0.404872816987336,-1,1.03674156777561
26,3,33,4.72526077097506,11,12.0,1,2,0.369990163948387,-1,0.11445197975263
26,3,34,4.55546485260771,11,12.0,1,2,0.204016481991857,-1,0.0575769087299705
26,3,35,3.59473922902494,11,10.0,-1,2,0.171214822679758,-1,0.0161695079877973
26,3,36,4.5815873015873,11,11.0,0,2,0.122049329336733,-1,0.015914891846478
26,3,37,3.67020408163265,11,10.0,-1,2,0.185157327912748,-1,0.0163339022547007
26,3,38,5.31591836734694,11,12.0,1,2,0.061671722214669,-1,0.0555853471159935
26,3,39,4.67591836734694,11,12.0,1,2,0.0909710549749434,1,0.01693543093279
26,3,40,4.17523809523809,11,10.0,-1,2,0.127754899673164,-1,0.277865554206073
26,3,41,3.48154195011338,11,9.0,-2,2,0.285763974767178,-1,0.226127932779491
26,3,42,4.36244897959184,11,12.0,1,2,0.44493391783908,-1,0.188070544041693
26,3,43,4.34068027210884,11,11.0,0,2,0.425675306003541,1,0.266397430095822
26,3,44,3.6281179138322,11,10.0,-1,2,0.152660375926644,-1,0.190185602288693
26,3,45,4.23183673469388,11,10.0,-1,2,0.0910355020314455,-1,0.0167985730804503
26,3,46,4.19700680272109,11,10.0,-1,2,0.188544264063239,-1,0.171434798277915
26,3,47,5.32172335600907,11,13.0,2,2,0.458070516120642,1,0.108360057231039
26,3,48,4.66430839002268,11,11.0,0,2,0.174114773049951,-1,0.0400998280383646
26,3,49,4.29278911564626,11,12.0,1,2,0.240082849748433,1,0.152340915985405
26,3,50,4.45387755102041,11,11.0,0,3,1.87166306981817,1,0.519168352242559
26,3,51,4.33777777777778,11,11.0,0,2,0.164962131064385,1,0.199874763842672
26,3,52,4.39437641723356,11,12.0,1,2,0.129150768741965,1,0.0161017612554133
26,3,53,3.82839002267574,11,9.0,-2,2,0.175420542247593,1,0.129506949335337
26,3,54,4.35809523809524,11,10.0,-1,2,0.402879547793418,-1,0.732785579748452
26,3,55,4.53079365079365,11,12.0,1,2,0.353368494194001,-1,0.148991791065782
26,3,56,4.04607709750567,11,10.0,-1,2,0.218298468273133,-1,0.123232583049685
26,3,57,4.55691609977324,11,12.0,1,3,1.64596264297143,1,0.76404273789376
26,3,58,4.78185941043084,11,12.0,1,2,0.30601989524439,1,0.453514131251723
26,3,59,4.34358276643991,11,13.0,2,1,0.432671491988003,1,0.0648582298308611
26,3,60,4.76734693877551,11,12.0,1,2,5.26927840989083,1,0.557479309849441
26,3,61,5.68598639455782,11,14.0,3,2,0.600101264193654,1,0.401825374923646
26,3,62,4.32036281179138,11,11.0,0,2,0.388631025329232,-1,0.361777266021818
26,3,63,4.54820861678005,11,11.0,0,2,0.178239438217133,1,0.682859285734594
26,3,64,4.57868480725624,11,11.0,0,2,0.216057616751641,-1,0.460649025160819
26,3,65,4.09687074829932,11,10.0,-1,2,0.408860289957374,-1,0.243313398212194
26,3,66,4.70349206349206,11,12.0,1,2,0.221038035582751,-1,0.453818643931299
26,3,67,4.9037641723356,11,12.0,1,2,0.267018417827785,-1,0.223561258986592
26,3,68,3.74131519274376,11,10.0,-1,3,0.406870958860964,-1,0.353804359212518
26,3,69,4.89215419501134,11,12.0,1,1,1.10025649517775,1,0.154513766057789
26,3,70,4.12879818594104,11,10.0,-1,2,0.353103192988783,1,0.520120349247009
26,3,71,5.70049886621315,11,14.0,3,2,0.407392144668847,1,0.21941542904824
26,3,72,4.28408163265306,11,10.0,-1,2,0.277456257957965,1,0.425172691233456
26,3,73,3.28562358276644,11,9.0,-2,2,0.196753232739866,1,1.14298940403387
26,3,74,4.80362811791383,11,13.0,2,1,0.566253999713808,-1,0.672123414929956
26,3,75,4.34938775510204,11,12.0,1,3,0.826738986186683,-1,0.345764032099396
26,3,76,4.69913832199546,11,12.0,1,2,0.352888918016106,1,0.798050845973194
26,3,77,4.58739229024943,11,12.0,1,2,0.396022178698331,-1,0.629789566155523
26,3,78,4.48725623582766,11,11.0,0,2,0.644320291932672,-1,0.582763279788196
26,3,79,4.62947845804989,11,11.0,0,2,0.278234049212188,-1,0.111143734771758
26,3,80,4.45242630385488,11,12.0,1,1,1.21767669869587,1,0.0995193868875504
26,3,81,4.69478458049887,11,11.0,0,2,0.206149148754776,1,0.059305586386472
26,3,82,4.09251700680272,11,10.0,-1,2,0.0926743471063673,-1,0.0631594136357307
26,3,83,3.89804988662132,11,9.0,-2,2,0.333975206129253,-1,0.100964256096631
26,3,84,4.53369614512472,11,12.0,1,2,0.159497035201639,-1,0.141587679740041
26,3,85,4.49886621315193,11,10.0,-1,2,0.250487706623971,-1,0.14559168368578
26,3,86,4.38857142857143,11,11.0,0,2,0.165030919015408,-1,0.108073190785944
26,3,87,3.66585034013605,11,9.0,-2,2,0.145768925081939,-1,0.0202315631322563
26,3,88,3.92852607709751,11,10.0,-1,3,0.638069415930659,-1,0.238180594053119
26,3,89,4.56852607709751,11,11.0,0,2,0.397477802820504,-1,0.545627178158611
26,3,90,4.29714285714286,11,11.0,0,2,0.319226095918566,1,0.495611947029829
26,3,91,3.93868480725624,11,10.0,-1,2,0.341315320227295,-1,0.590816570911556
26,3,92,4.23038548752834,11,11.0,0,2,0.246215354185551,1,0.063217937014997
26,3,93,4.45678004535147,11,12.0,1,2,0.551398536190391,1,0.280478789936751
26,3,94,4.50612244897959,11,11.0,0,2,0.277631328906864,1,2.16799046471715
26,3,95,4.47419501133787,11,11.0,0,2,0.494611613918096,1,0.662114360835403
26,3,96,3.92852607709751,11,10.0,-1,2,0.31381857721135,-1,0.13026073621586
26,3,97,5.15918367346939,11,12.0,1,1,1.47788977436721,1,0.24318407708779
26,3,98,4.49886621315193,11,12.0,1,2,0.340251706074923,1,0.17468825308606
26,3,99,4.18975056689342,11,11.0,0,2,0.365667314268649,-1,1.38065876904875
26,3,100,4.21877551020408,11,11.0,0,2,0.419700813945383,1,0.337729659862816
26,4,1,7.73369614512472,19,20.0,1,2,0.395091155078262,1,0.437594368122518
26,4,2,7.61179138321995,19,20.0,1,2,0.373307647183537,1,0.276027719955891
26,4,3,7.10240362811791,19,20.0,1,2,0.193768016062677,-1,0.425145532935858
26,4,4,8.03990929705216,19,19.0,0,2,0.27684956882149,1,0.0862895241007209
26,4,5,7.481179138322,19,19.0,0,2,0.341113604139537,1,0.106985085178167
