Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
8,0,1,1,1.20225683100034,3.0,1.0,0,wm,3
8,0,1,2,3.04001072199935,3.0,1.0,0,wm,3
8,1,1,2,2.21031921800022,3.0,0.5,1,wm,3
8,0,0,4,2.88261080899974,3.0,1.0,1,wm,3
8,0,1,2,3.06507838700054,3.0,1.0,0,wm,3
8,0,1,2,10.4088218199995,3.0,1.0,0,wm,3
8,1,1,1,9.17540279000059,3.0,0.5,1,wm,4
8,1,0,2,1.55184427699896,3.0,1.0,0,wm,4
8,0,1,1,17.0217854150014,3.0,0.5,0,wm,4
8,0,1,1,1.91712966100022,3.0,1.0,0,wm,4
8,0,0,2,1.54545865300133,3.0,0.5,1,wm,4
8,0,1,3,2.62150665000081,3.0,1.0,0,wm,4
8,1,1,2,2.06347929900039,3.0,1.0,1,wm,4
8,0,1,2,1.56188142900101,3.0,0.5,0,wm,4
8,1,0,2,2.7716352869993,3.0,0.5,0,wm,4
8,0,0,2,5.39556352100044,3.0,0.5,1,wm,4
8,1,1,2,1.54031926500102,3.0,1.0,1,wm,4
8,1,0,2,2.20251557100164,3.0,1.0,0,wm,4
8,0,1,1,2.12796990300012,3.0,0.5,0,wm,4
8,1,0,3,4.91282506400057,3.0,0.5,0,wm,4
8,0,1,2,1.32614708599976,3.0,0.5,0,wm,4
8,0,1,2,19.1068767519992,3.0,1.0,0,wm,4
8,1,1,2,1.96412334600063,3.0,0.5,1,wm,4
8,1,0,2,2.44226090700067,3.0,0.5,0,wm,4
8,0,0,1,2.8140074260009,3.0,1.0,1,wm,4
8,1,1,3,2.21211152400065,3.0,0.5,1,wm,4
8,0,1,2,2.08666451099998,3.0,0.5,0,wm,4
8,0,0,1,1.75160680199951,3.0,0.5,1,wm,4
8,1,1,2,1.69366173600065,3.0,1.0,1,wm,4
8,1,0,2,1.45982693000042,3.0,1.0,0,wm,4
8,1,1,2,8.8526259199989,3.0,1.0,1,wm,4
8,0,0,2,1.508541221001,3.0,1.0,1,wm,4
8,1,0,2,1.41305909900075,3.0,1.0,0,wm,4
8,1,1,1,1.69966772000043,3.0,1.0,1,wm,4
8,0,0,3,2.43646348999937,3.0,1.0,1,wm,4
8,0,0,3,2.73292421699989,3.0,0.5,1,wm,4
8,1,0,2,2.12364901300134,3.0,0.5,0,wm,4
8,1,1,1,2.15024840099977,3.0,1.0,1,wm,4
8,1,0,2,2.7235563459999,3.0,0.5,0,wm,4
8,1,1,2,1.74534600900006,3.0,1.0,1,wm,4
8,1,0,2,1.70180649800022,3.0,1.0,0,wm,4
8,0,1,2,1.6655703209999,3.0,1.0,0,wm,4
8,1,1,2,1.46212243599985,3.0,1.0,1,wm,4
8,0,0,3,1.74916725600087,3.0,0.5,1,wm,4
8,1,1,1,1.83017674300027,3.0,1.0,1,wm,4
8,1,1,3,2.0902216880022,3.0,0.5,1,wm,4
8,1,0,1,1.76396324500092,3.0,1.0,0,wm,4
8,1,1,4,1.51620802099933,3.0,1.0,1,wm,4
8,0,1,3,1.52166218800085,3.0,1.0,0,wm,4
8,0,1,3,1.94327338299991,3.0,1.0,0,wm,4
8,0,1,3,1.61464741100099,3.0,0.5,0,wm,4
8,0,0,3,2.00905144000171,3.0,0.5,1,wm,4
8,0,1,2,2.27595864400064,3.0,1.0,0,wm,4
8,0,1,2,2.18966722799996,3.0,0.5,0,wm,4
8,0,0,2,1.86710717300048,3.0,0.5,1,wm,4
8,0,0,2,1.59356523000133,3.0,1.0,1,wm,4
8,0,1,2,3.41459283199947,3.0,0.5,0,wm,4
8,0,1,2,1.32639124200068,3.0,1.0,0,wm,4
8,0,1,2,2.09584130800067,3.0,0.5,0,wm,4
8,1,0,2,0.78450771200005,3.0,0.5,0,wm,4
8,0,0,1,1.92098007999994,3.0,1.0,1,wm,4
8,1,1,2,1.16697417200157,3.0,1.0,1,wm,4
8,1,1,2,1.5562706260007,3.0,1.0,1,wm,4
8,0,1,2,12.3040481589996,3.0,0.5,0,wm,4
8,0,0,2,2.23610327999995,3.0,1.0,1,wm,4
8,0,0,2,1.70325426700037,3.0,1.0,1,wm,4
9,1,1,2,2.76027118800266,3.0,0.5,1,wm,3
9,1,1,4,2.48863351299951,3.0,0.5,1,wm,3
9,1,0,3,2.29110898200088,3.0,0.5,0,wm,3
9,1,1,4,1.72307958099918,3.0,1.0,1,wm,3
9,1,1,3,1.96406682000088,3.0,1.0,1,wm,3
9,1,0,2,2.08132167900112,3.0,0.5,0,wm,3
9,1,1,4,3.97943101299825,3.0,0.5,1,wm,3
9,0,0,2,1.83445644899984,3.0,1.0,1,wm,3
9,1,1,4,1.60905270600051,3.0,0.5,1,wm,3
9,1,0,2,1.70668207300332,3.0,0.5,0,wm,3
9,0,0,3,2.115960086001,3.0,1.0,1,wm,3
9,0,0,2,3.84323349899933,3.0,1.0,1,wm,3
9,1,1,3,1.41281201700258,3.0,0.5,1,wm,3
9,1,1,3,1.48040665300141,3.0,1.0,1,wm,3
9,0,0,3,2.83091637799953,3.0,0.5,1,wm,3
9,0,1,2,1.59430042299937,3.0,0.5,0,wm,3
9,0,0,3,2.051801282003,3.0,1.0,1,wm,3
9,1,1,3,1.63003750400094,3.0,1.0,1,wm,3
9,0,1,1,2.88001629100108,3.0,0.5,0,wm,3
9,1,1,2,2.67043877800097,3.0,1.0,1,wm,3
9,0,1,4,2.27305841999987,3.0,1.0,0,wm,3
9,0,0,2,2.8357625030003,3.0,1.0,1,wm,3
9,0,0,4,1.73445063100007,3.0,0.5,1,wm,3
9,1,0,2,1.57893488700211,3.0,1.0,0,wm,3
9,0,0,3,1.71586439700332,3.0,0.5,1,wm,3
9,0,0,3,1.96612628300136,3.0,1.0,1,wm,3
9,1,0,1,5.92226622400267,3.0,1.0,0,wm,3
9,0,0,2,1.6396731820023,3.0,1.0,1,wm,3
9,1,0,3,3.94172204900315,3.0,0.5,0,wm,3
9,0,1,2,1.28914947200246,3.0,1.0,0,wm,3
9,0,1,2,1.70520325500183,3.0,1.0,0,wm,3
9,0,0,3,1.87808738899912,3.0,0.5,1,wm,3
9,1,1,1,2.62265341600141,3.0,0.5,1,wm,3
9,1,1,3,2.87011135800276,3.0,0.5,1,wm,3
9,0,0,2,1.69209067900374,3.0,0.5,1,wm,3
9,0,0,3,1.84935544399923,3.0,1.0,1,wm,3
9,1,1,4,1.98591221000243,3.0,0.5,1,wm,3
9,0,1,1,3.00155226600327,3.0,1.0,0,wm,3
9,0,1,4,1.98869037700206,3.0,1.0,0,wm,3
9,1,1,4,1.84830438499921,3.0,0.5,1,wm,3
9,0,1,3,1.77058525900429,3.0,0.5,0,wm,3
9,0,1,3,1.7240762390029,3.0,1.0,0,wm,3
9,0,1,1,2.04330350999953,3.0,0.5,0,wm,3
9,0,0,3,1.74041878000207,3.0,1.0,1,wm,3
9,1,1,4,1.59741724600099,3.0,0.5,1,wm,3
9,0,0,1,3.04921486799867,3.0,0.5,1,wm,3
9,1,1,3,2.32885923999856,3.0,1.0,1,wm,3
9,0,0,3,2.3591400510013,3.0,0.5,1,wm,3
9,0,0,2,4.01370193999901,3.0,0.5,1,wm,3
9,0,0,2,5.7216216199995,3.0,0.5,1,wm,3
9,0,0,2,2.54648368600101,3.0,1.0,1,wm,3
9,1,1,4,1.34205064599882,3.0,0.5,1,wm,3
9,0,1,2,1.86025123599757,3.0,1.0,0,wm,3
9,0,0,2,2.39856200600116,3.0,1.0,1,wm,3
9,1,1,3,1.46770123300303,3.0,1.0,1,wm,3
9,0,0,2,2.49123344899999,3.0,0.5,1,wm,3
9,1,1,3,1.56054925800345,3.0,0.5,1,wm,3
9,1,1,3,1.66749854400405,3.0,0.5,1,wm,3
9,0,1,2,2.20988805899833,3.0,1.0,0,wm,3
9,1,0,4,1.75679328499973,3.0,0.5,0,wm,3
9,1,1,3,1.9814936890034,1.0,1.0,1,wm,4
9,0,0,3,1.36420349200125,1.0,0.5,1,wm,4
9,1,1,4,1.42944913799874,1.0,1.0,1,wm,4
9,0,0,3,1.58048611000049,1.0,1.0,1,wm,4
9,0,1,2,1.35780006200002,1.0,0.5,0,wm,4
9,1,1,4,1.33165156700124,1.0,0.5,1,wm,4
9,0,0,2,1.59312361399861,1.0,0.5,1,wm,4
9,0,0,3,1.4982650109996,1.0,0.5,1,wm,4
9,0,0,3,1.45944667000003,1.0,0.5,1,wm,4
9,1,1,3,7.44154830800107,1.0,0.5,1,wm,4
9,0,0,2,1.64635709600043,1.0,1.0,1,wm,4
9,0,0,4,2.26168980100192,1.0,0.5,1,wm,4
9,1,1,1,2.31630412400045,1.0,0.5,1,wm,4
9,0,0,2,3.43293175600047,1.0,1.0,1,wm,4
9,0,0,3,1.86494557600236,1.0,0.5,1,wm,4
9,1,1,3,1.83164713100268,1.0,0.5,1,wm,4
9,0,0,3,2.1164037439994,1.0,0.5,1,wm,4
9,1,1,4,2.26393221900071,1.0,0.5,1,wm,4
9,0,1,2,1.32457417300247,1.0,0.5,0,wm,4
9,0,0,3,9.71372911000071,1.0,1.0,1,wm,4
9,1,1,4,1.38225865500135,1.0,0.5,1,wm,4
9,0,1,2,1.40425277300164,1.0,1.0,0,wm,4
9,0,0,3,5.87025526900106,1.0,0.5,1,wm,4
9,0,0,3,2.2046552560023,1.0,1.0,1,wm,4
9,1,1,4,2.30917015299929,1.0,0.5,1,wm,4
9,1,0,4,2.00083620299847,1.0,0.5,0,wm,4
9,0,0,2,3.74948939699971,1.0,0.5,1,wm,4
9,1,1,4,1.22868480399848,1.0,1.0,1,wm,4
9,0,1,3,3.52259973200125,1.0,0.5,0,wm,4
9,0,0,3,3.19992033600283,1.0,1.0,1,wm,4
9,0,0,2,1.42911382899911,1.0,1.0,1,wm,4
9,1,1,3,4.10485615500147,1.0,0.5,1,wm,4
9,0,1,3,1.27773296799933,1.0,0.5,0,wm,4
9,1,1,3,1.42855387999953,1.0,0.5,1,wm,4
9,0,1,3,1.20347265700184,1.0,0.5,0,wm,4
9,1,1,4,1.74600496900166,1.0,0.5,1,wm,4
9,1,0,3,1.62066356599826,1.0,0.5,0,wm,4
9,0,0,2,2.21566500600238,1.0,0.5,1,wm,4
9,1,1,3,1.19994733500425,1.0,0.5,1,wm,4
9,1,1,4,3.68021804599994,1.0,1.0,1,wm,4
9,0,1,3,1.79861597600029,1.0,1.0,0,wm,4
9,1,1,4,1.3487986120017,1.0,0.5,1,wm,4
9,1,1,3,1.44618214900038,1.0,1.0,1,wm,4
9,0,0,2,1.53676714799803,1.0,1.0,1,wm,4
9,1,1,2,1.18579379099901,1.0,0.5,1,wm,4
9,0,0,3,1.37018043400167,1.0,0.5,1,wm,4
9,0,0,3,1.6970107920024,1.0,1.0,1,wm,4
9,0,1,2,1.1293869129986,1.0,0.5,0,wm,4
9,0,0,2,2.75176860599822,1.0,0.5,1,wm,4
9,1,1,3,1.08289452200188,1.0,1.0,1,wm,4
9,1,1,3,1.05938574700122,1.0,0.5,1,wm,4
9,1,1,4,1.18821284699879,1.0,1.0,1,wm,4
9,1,1,4,1.08246444900215,1.0,0.5,1,wm,4
9,1,1,3,1.37899209600073,1.0,1.0,1,wm,4
9,1,1,3,1.14796275999834,1.0,0.5,1,wm,4
9,1,1,3,1.4299535900027,1.0,0.5,1,wm,4
9,1,1,2,1.18802473300093,1.0,0.5,1,wm,4
9,1,1,4,1.2224409790033,1.0,0.5,1,wm,4
9,1,1,3,1.26609374200416,1.0,1.0,1,wm,4
9,0,0,4,2.25298916400061,1.0,0.5,1,wm,4
10,1,1,1,2.53839814200001,1.0,1.0,1,wm,3
10,1,0,2,3.88864081300017,1.0,0.5,0,wm,3
10,1,0,1,3.54840490399965,1.0,0.5,0,wm,3
10,1,0,1,2.67539176900027,1.0,0.5,0,wm,3
10,0,1,2,1.85402009500012,1.0,0.5,0,wm,3
10,0,0,2,4.8959840410007,1.0,0.5,1,wm,3
10,1,0,1,1.68531600300048,1.0,1.0,0,wm,3
10,0,0,2,2.65615226000045,1.0,1.0,1,wm,3
10,1,1,1,2.23611979599991,1.0,0.5,1,wm,3
10,0,0,2,1.43417022100039,1.0,0.5,1,wm,3
10,0,1,2,1.71823021,1.0,1.0,0,wm,3
10,1,0,2,2.05825608000032,1.0,1.0,0,wm,3
10,0,0,1,2.23979935900024,1.0,0.5,1,wm,3
10,1,0,1,2.13646178199997,1.0,1.0,0,wm,3
10,0,1,1,1.70072270000037,1.0,1.0,0,wm,3
10,0,1,1,1.38276376700105,1.0,1.0,0,wm,3
10,1,1,2,1.44669756900021,1.0,1.0,1,wm,3
10,0,1,1,1.98098989099981,1.0,0.5,0,wm,3
10,1,1,1,1.60556608600018,1.0,1.0,1,wm,3
10,0,0,2,2.38956431900078,1.0,0.5,1,wm,3
10,0,0,2,1.70559395100008,1.0,1.0,1,wm,3
10,1,1,1,1.13251444700018,1.0,1.0,1,wm,3
10,1,1,3,1.20335192000039,1.0,1.0,1,wm,3
10,0,0,2,4.2451691640008,1.0,0.5,1,wm,3
10,1,1,1,1.74253129099998,1.0,1.0,1,wm,3
10,1,0,1,1.77441273100067,1.0,1.0,0,wm,3
10,0,1,1,1.89014339000005,1.0,1.0,0,wm,3
10,0,0,2,1.83801084300012,1.0,1.0,1,wm,3
10,0,1,2,2.20655905900094,1.0,0.5,0,wm,3
10,1,1,1,2.42391127700012,1.0,0.5,1,wm,3
10,1,1,2,1.72639365500072,1.0,0.5,1,wm,3
10,0,0,2,1.95864909300053,1.0,1.0,1,wm,3
10,1,1,2,1.86695678300021,1.0,1.0,1,wm,3
10,0,1,2,2.72940161400038,1.0,0.5,0,wm,3
10,1,0,2,3.45853820899993,1.0,1.0,0,wm,3
10,0,0,2,1.93727940000008,1.0,0.5,1,wm,3
10,0,0,2,2.11455780500091,1.0,1.0,1,wm,3
10,1,1,2,15.170955347,1.0,0.5,1,wm,3
10,0,0,2,1.49812481699973,1.0,1.0,1,wm,3
10,0,1,1,1.72897636700054,1.0,1.0,0,wm,3
10,1,1,2,1.768851369,1.0,1.0,1,wm,3
10,0,0,2,2.13247924999996,1.0,0.5,1,wm,3
10,1,1,2,1.70292056200105,1.0,1.0,1,wm,3
10,0,1,1,1.84230236700023,1.0,0.5,0,wm,3
10,1,1,1,1.83364402100051,1.0,1.0,1,wm,3
10,0,0,1,1.90878574000089,1.0,0.5,1,wm,3
10,0,0,1,2.01419576300032,1.0,0.5,1,wm,3
10,0,1,1,1.44982101400092,1.0,1.0,0,wm,3
10,1,1,2,1.32256315599989,1.0,1.0,1,wm,3
10,0,0,2,1.46039925100013,1.0,1.0,1,wm,3
10,1,1,2,4.98258049000015,1.0,1.0,1,wm,3
10,1,0,1,1.94618735200038,1.0,0.5,0,wm,3
10,1,1,1,1.60534479000034,1.0,0.5,1,wm,3
10,0,0,1,1.56117725100103,1.0,1.0,1,wm,3
10,0,1,1,1.99039721000008,1.0,0.5,0,wm,3
10,0,0,1,3.86782723400029,1.0,0.5,1,wm,3
10,1,1,2,1.44814193999991,1.0,0.5,1,wm,3
10,1,1,2,1.60609221699997,1.0,1.0,1,wm,3
10,0,1,1,1.73780468900077,1.0,0.5,0,wm,3
10,1,1,2,1.62350238700037,1.0,0.5,1,wm,3
10,0,0,2,2.70650969300004,3.0,0.5,1,wm,4
10,0,0,2,3.3309258850004,3.0,0.5,1,wm,4
10,1,1,2,1.88982543200018,3.0,1.0,1,wm,4
10,0,0,1,3.51432649900016,3.0,0.5,1,wm,4
10,0,1,2,1.56941056699998,3.0,0.5,0,wm,4
10,0,0,2,1.524867137,3.0,1.0,1,wm,4
10,1,1,2,1.95278617799977,3.0,0.5,1,wm,4
10,0,0,2,1.76271409200035,3.0,1.0,1,wm,4
10,1,0,2,2.9063160200003,3.0,1.0,0,wm,4
10,1,1,2,1.57906531899971,3.0,1.0,1,wm,4
10,1,0,1,2.27346651300013,3.0,0.5,0,wm,4
10,0,0,2,4.46818108200023,3.0,0.5,1,wm,4
10,1,1,3,1.56842016199971,3.0,1.0,1,wm,4
10,1,1,2,1.53974093200031,3.0,1.0,1,wm,4
10,0,0,2,3.02939100700041,3.0,0.5,1,wm,4
10,0,1,1,3.40794043300048,3.0,1.0,0,wm,4
10,1,1,2,1.55923749800058,3.0,1.0,1,wm,4
10,0,0,1,2.46402080999997,3.0,0.5,1,wm,4
10,0,0,2,2.18696313700002,3.0,0.5,1,wm,4
10,1,1,2,6.48007352000059,3.0,0.5,1,wm,4
10,0,0,2,1.88855046700064,3.0,0.5,1,wm,4
10,0,0,2,1.6439056650006,3.0,0.5,1,wm,4
10,1,0,2,1.48830697100038,3.0,0.5,0,wm,4
10,1,1,2,2.71458479000012,3.0,0.5,1,wm,4
10,1,1,2,1.67816674599999,3.0,1.0,1,wm,4
10,1,1,3,1.53581949800082,3.0,1.0,1,wm,4
10,1,1,3,1.26731853700039,3.0,0.5,1,wm,4
10,1,1,3,1.42310057500072,3.0,0.5,1,wm,4
10,1,1,1,2.4950108890007,3.0,0.5,1,wm,4
10,1,1,1,2.3605021909998,3.0,0.5,1,wm,4
10,1,1,2,1.43990095500067,3.0,0.5,1,wm,4
10,1,1,2,1.7460855140007,3.0,1.0,1,wm,4
10,0,0,2,1.80509589200028,3.0,1.0,1,wm,4
10,0,0,2,1.59312370800035,3.0,1.0,1,wm,4
10,1,1,2,1.66746015900026,3.0,1.0,1,wm,4
10,0,0,2,1.79408767400037,3.0,0.5,1,wm,4
10,0,0,2,1.87571091700102,3.0,0.5,1,wm,4
10,1,1,2,2.58081896400108,3.0,0.5,1,wm,4
10,1,0,2,1.58020132199999,3.0,0.5,0,wm,4
10,1,1,2,1.52308414199979,3.0,0.5,1,wm,4
10,1,1,3,1.6518423259995,3.0,1.0,1,wm,4
10,1,0,2,1.65907119999974,3.0,1.0,0,wm,4
10,0,0,1,2.64060156300002,3.0,1.0,1,wm,4
10,1,0,1,2.00325367400001,3.0,0.5,0,wm,4
10,1,0,1,2.696336987,3.0,0.5,0,wm,4
10,1,1,1,1.58827371700045,3.0,0.5,1,wm,4
10,1,1,3,1.31504381200011,3.0,1.0,1,wm,4
10,0,0,1,4.59065925499999,3.0,1.0,1,wm,4
10,0,0,2,2.29908780500045,3.0,1.0,1,wm,4
10,1,1,2,2.64579684800083,3.0,0.5,1,wm,4
10,1,1,1,2.03926736100038,3.0,0.5,1,wm,4
10,0,0,3,1.69745577700087,3.0,1.0,1,wm,4
10,1,0,2,1.8190195670004,3.0,0.5,0,wm,4
10,0,0,1,2.43574524500036,3.0,0.5,1,wm,4
10,0,0,1,2.11547826600054,3.0,0.5,1,wm,4
10,0,0,2,1.28039947100024,3.0,1.0,1,wm,4
10,0,0,3,1.32431936499961,3.0,1.0,1,wm,4
10,0,0,2,1.83016772799965,3.0,1.0,1,wm,4
10,0,0,2,1.58169204600017,3.0,0.5,1,wm,4
10,1,1,3,1.68711622400042,3.0,1.0,1,wm,4
11,1,1,2,2.79631838900241,3.0,0.5,1,wm,3
11,0,0,2,1.58433466799761,3.0,0.5,1,wm,3
11,0,0,3,1.54690410400508,3.0,0.5,1,wm,3
11,1,1,2,1.95609292500012,3.0,0.5,1,wm,3
11,1,1,2,1.52822630400624,3.0,0.5,1,wm,3
11,1,0,2,3.99316578700382,3.0,1.0,0,wm,3
11,0,0,1,3.4390639770063,3.0,1.0,1,wm,3
11,1,1,1,1.58659227200405,3.0,0.5,1,wm,3
11,0,1,1,1.09168140400288,3.0,1.0,0,wm,3
11,0,0,2,1.02926711400505,3.0,1.0,1,wm,3
11,1,1,1,0.88219250900147,3.0,1.0,1,wm,3
11,0,0,2,1.50252432900015,3.0,1.0,1,wm,3
11,0,0,2,2.48681476100319,3.0,0.5,1,wm,3
11,1,1,2,0.941358017997118,3.0,0.5,1,wm,3
11,0,0,1,1.52933820900216,3.0,1.0,1,wm,3
11,1,0,2,2.11744197500229,3.0,0.5,0,wm,3
11,1,1,1,6.7721737949978,3.0,0.5,1,wm,3
11,0,0,2,1.27703334500256,3.0,0.5,1,wm,3
11,1,0,1,0.775296808002167,3.0,1.0,0,wm,3
11,1,0,1,1.94486787400092,3.0,1.0,0,wm,3
11,1,0,1,1.26900641500833,3.0,0.5,0,wm,3
11,0,0,1,1.69430214400199,3.0,1.0,1,wm,3
11,0,0,1,1.51757799299958,3.0,1.0,1,wm,3
11,0,0,1,0.865360563002469,3.0,0.5,1,wm,3
11,1,1,1,1.54307585700008,3.0,1.0,1,wm,3
11,0,1,1,1.57316889400681,3.0,1.0,0,wm,3
11,1,0,1,1.22133662000851,3.0,1.0,0,wm,3
11,0,1,1,1.24183918399649,3.0,0.5,0,wm,3
11,0,0,1,0.699858151005174,3.0,1.0,1,wm,3
11,1,1,1,2.58756570600235,3.0,0.5,1,wm,3
11,1,1,2,2.03825667299679,3.0,1.0,1,wm,3
11,1,1,2,1.81080568100151,3.0,1.0,1,wm,3
11,0,1,1,1.1350450950049,3.0,0.5,0,wm,3
11,1,0,2,2.94046683699708,3.0,1.0,0,wm,3
11,0,1,1,1.73027751100744,3.0,1.0,0,wm,3
11,1,1,1,0.741120112004864,3.0,1.0,1,wm,3
11,0,0,1,2.29446248299791,3.0,1.0,1,wm,3
11,1,1,2,1.02841241200076,3.0,1.0,1,wm,3
11,1,1,2,1.62786864599911,3.0,1.0,1,wm,3
11,0,0,2,1.36352742099552,3.0,1.0,1,wm,3
11,1,1,1,4.07680176499707,3.0,0.5,1,wm,3
11,1,0,1,0.922754218998307,3.0,0.5,0,wm,3
11,1,1,1,1.43435166499694,3.0,0.5,1,wm,3
11,1,0,1,0.861049541003013,3.0,1.0,0,wm,3
11,0,0,2,1.05981359099678,3.0,0.5,1,wm,3
11,1,0,1,0.864818688001833,3.0,0.5,0,wm,3
11,0,1,1,0.718726931001584,3.0,0.5,0,wm,3
11,0,1,1,0.766494281000632,3.0,0.5,0,wm,3
11,0,0,2,1.12069903500378,3.0,0.5,1,wm,3
11,0,1,2,1.11860215500201,3.0,0.5,0,wm,3
11,1,0,2,0.862280675006332,3.0,1.0,0,wm,3
11,1,1,1,0.766371399004129,3.0,0.5,1,wm,3
11,1,1,1,0.683880658005364,3.0,0.5,1,wm,3
11,0,1,2,2.26245330600068,3.0,1.0,0,wm,3
11,0,0,2,0.870717108999088,3.0,1.0,1,wm,3
11,0,1,1,1.40032132499618,3.0,1.0,0,wm,3
11,1,1,1,1.19651053600683,3.0,1.0,1,wm,3
11,0,1,2,1.57914416400308,3.0,0.5,0,wm,3
11,1,1,1,0.779772163004964,3.0,0.5,1,wm,3
11,1,1,2,0.67811154499941,3.0,1.0,1,wm,3
11,0,0,3,1.72080712699972,1.0,1.0,1,wm,4
11,1,1,3,1.02464932000294,1.0,1.0,1,wm,4
11,0,0,2,1.88965192400065,1.0,1.0,1,wm,4
11,0,0,2,0.746768452001561,1.0,0.5,1,wm,4
11,0,0,2,0.888613490002172,1.0,1.0,1,wm,4
11,1,1,2,1.44262785500177,1.0,1.0,1,wm,4
11,1,1,2,0.812977950001368,1.0,1.0,1,wm,4
11,0,0,2,1.27472866400058,1.0,0.5,1,wm,4
11,1,1,2,1.19466061099956,1.0,0.5,1,wm,4
11,0,1,3,1.11716784900636,1.0,1.0,0,wm,4
11,0,0,2,2.03299233500002,1.0,1.0,1,wm,4
11,1,1,2,1.97490819700033,1.0,0.5,1,wm,4
11,1,1,2,1.49894945199776,1.0,1.0,1,wm,4
11,1,1,2,1.34153848799906,1.0,1.0,1,wm,4
11,0,0,2,1.1558902510078,1.0,1.0,1,wm,4
11,0,0,2,0.732254581002053,1.0,1.0,1,wm,4
11,1,0,2,0.887795804999769,1.0,0.5,0,wm,4
11,0,0,2,0.749406927003292,1.0,1.0,1,wm,4
11,0,1,1,3.07337524000468,1.0,0.5,0,wm,4
11,0,0,1,1.94272726400231,1.0,1.0,1,wm,4
11,0,0,1,1.23036326700094,1.0,0.5,1,wm,4
11,0,1,2,1.19335342900013,1.0,0.5,0,wm,4
11,0,0,2,0.9707479159988,1.0,0.5,1,wm,4
11,0,1,2,1.06123476100038,1.0,0.5,0,wm,4
11,0,1,2,1.59975075200055,1.0,0.5,0,wm,4
11,1,1,2,1.36331008600246,1.0,1.0,1,wm,4
11,0,0,2,1.25720352200005,1.0,1.0,1,wm,4
11,0,1,2,2.95296009500453,1.0,1.0,0,wm,4
11,0,0,2,1.31060698100191,1.0,1.0,1,wm,4
11,1,1,2,2.55157856400183,1.0,0.5,1,wm,4
11,1,1,3,1.07248232200072,1.0,0.5,1,wm,4
11,1,1,3,1.08834369699616,1.0,0.5,1,wm,4
11,0,1,1,6.89377085199521,1.0,1.0,0,wm,4
11,0,1,2,1.01901479600201,1.0,1.0,0,wm,4
11,0,1,2,1.11945779000234,1.0,1.0,0,wm,4
11,0,0,2,1.04344398600369,1.0,0.5,1,wm,4
11,0,1,1,3.40357585099991,1.0,0.5,0,wm,4
11,0,0,1,1.41488021300029,1.0,1.0,1,wm,4
11,1,1,1,0.710042549995705,1.0,0.5,1,wm,4
11,0,0,2,1.71428526000091,1.0,1.0,1,wm,4
11,1,1,1,1.45709530200111,1.0,1.0,1,wm,4
11,0,0,2,0.971496356003627,1.0,1.0,1,wm,4
11,1,1,1,0.889347526004713,1.0,0.5,1,wm,4
11,0,0,1,1.68523386799643,1.0,1.0,1,wm,4
11,0,0,1,1.98221047900006,1.0,0.5,1,wm,4
11,1,1,2,0.794847286000731,1.0,0.5,1,wm,4
11,1,1,2,1.24294608700438,1.0,0.5,1,wm,4
11,0,0,1,2.64865299299709,1.0,0.5,1,wm,4
11,1,1,2,1.0377414579998,1.0,0.5,1,wm,4
11,1,1,2,0.923115053999936,1.0,1.0,1,wm,4
11,0,1,1,0.751134110003477,1.0,0.5,0,wm,4
11,1,1,2,1.82156569100334,1.0,1.0,1,wm,4
11,1,1,2,0.813641795000876,1.0,1.0,1,wm,4
11,1,0,1,1.20857855599752,1.0,0.5,0,wm,4
11,1,0,2,0.868463839004107,1.0,0.5,0,wm,4
11,1,1,2,1.36530489200231,1.0,1.0,1,wm,4
11,0,0,1,0.993291416998545,1.0,0.5,1,wm,4
11,0,1,2,2.20040336100647,1.0,1.0,0,wm,4
11,0,0,2,0.817823460005457,1.0,0.5,1,wm,4
11,1,0,1,1.13219022500562,1.0,0.5,0,wm,4
12,1,1,2,4.15888183900097,3.0,1.0,1,wm,3
12,0,1,2,2.48032128000341,3.0,1.0,0,wm,3
12,1,1,3,3.84976274600194,3.0,0.5,1,wm,3
12,1,0,2,2.25182669100468,3.0,0.5,0,wm,3
12,0,0,3,2.48531479401572,3.0,1.0,1,wm,3
12,0,0,3,3.28918545000488,3.0,0.5,1,wm,3
12,1,0,2,2.41746257300838,3.0,0.5,0,wm,3
12,1,0,2,2.94968574501399,3.0,1.0,0,wm,3
12,1,0,2,4.24869694201334,3.0,1.0,0,wm,3
12,1,1,3,1.86281339000561,3.0,1.0,1,wm,3
12,0,0,2,2.24084072600817,3.0,1.0,1,wm,3
12,1,0,2,1.96102513599908,3.0,0.5,0,wm,3
12,0,0,2,2.16102809300355,3.0,1.0,1,wm,3
12,0,0,2,2.18390759000613,3.0,1.0,1,wm,3
12,1,1,3,5.1580497410032,3.0,1.0,1,wm,3
12,1,1,2,2.6056285030063,3.0,1.0,1,wm,3
12,0,0,1,2.23623308900278,3.0,1.0,1,wm,3
12,0,1,1,2.48699606100854,3.0,0.5,0,wm,3
12,0,0,2,2.07973722899624,3.0,0.5,1,wm,3
12,0,1,2,2.57825527800014,3.0,1.0,0,wm,3
12,0,1,3,2.10716032900382,3.0,0.5,0,wm,3
12,0,0,2,2.41245197800163,3.0,0.5,1,wm,3
12,0,1,2,2.96625376801239,3.0,0.5,0,wm,3
12,1,1,1,2.67643485000008,3.0,1.0,1,wm,3
